機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"1,846",10,1,1/167.8,1/184.6,1/1846.0
アイムジャグラーEX-TP,462,"1,831",7,2,1/203.4,1/261.6,1/915.5
アイムジャグラーEX-TP,463,"3,893",19,7,1/149.7,1/204.9,1/556.1
アイムジャグラーEX-TP,464,208,0,1,1/208.0,1/0.0,1/208.0
アイムジャグラーEX-TP,478,"4,147",20,9,1/143.0,1/207.3,1/460.8
アイムジャグラーEX-TP,479,"3,298",12,8,1/164.9,1/274.8,1/412.2
アイムジャグラーEX-TP,480,"3,084",13,7,1/154.2,1/237.2,1/440.6
アイムジャグラーEX-TP,481,"2,044",8,4,1/170.3,1/255.5,1/511.0
アイムジャグラーEX-TP,482,"2,095",3,7,1/209.5,1/698.3,1/299.3
アイムジャグラーEX-TP,483,629,2,0,1/314.5,1/314.5,1/0.0
アイムジャグラーEX-TP,484,797,4,1,1/159.4,1/199.2,1/797.0
アイムジャグラーEX-TP,485,"3,959",16,11,1/146.6,1/247.4,1/359.9
アイムジャグラーEX-TP,486,689,0,1,1/689.0,1/0.0,1/689.0
アイムジャグラーEX-TP,487,"3,251",16,7,1/141.3,1/203.2,1/464.4
アイムジャグラーEX-TP,488,"4,059",15,8,1/176.5,1/270.6,1/507.4
アイムジャグラーEX-TP,489,500,2,0,1/250.0,1/250.0,1/0.0
アイムジャグラーEX-TP,500,936,7,0,1/133.7,1/133.7,1/0.0
アイムジャグラーEX-TP,501,916,4,1,1/183.2,1/229.0,1/916.0
アイムジャグラーEX-TP,502,"3,918",14,9,1/170.3,1/279.9,1/435.3
アイムジャグラーEX-TP,503,"1,276",4,3,1/182.3,1/319.0,1/425.3
アイムジャグラーEX-TP,504,"2,358",11,5,1/147.4,1/214.4,1/471.6
アイムジャグラーEX-TP,505,"1,742",3,1,1/435.5,1/580.7,1/1742.0
アイムジャグラーEX-TP,506,"2,815",12,5,1/165.6,1/234.6,1/563.0
アイムジャグラーEX-TP,507,"1,087",4,0,1/271.8,1/271.8,1/0.0
アイムジャグラーEX-TP,508,"2,020",3,2,1/404.0,1/673.3,1/1010.0
アイムジャグラーEX-TP,509,"2,738",15,5,1/136.9,1/182.5,1/547.6
アイムジャグラーEX-TP,510,"1,134",2,3,1/226.8,1/567.0,1/378.0
アイムジャグラーEX-TP,511,"4,617",19,9,1/164.9,1/243.0,1/513.0
マイジャグラーV,444,"7,731",38,28,1/117.1,1/203.4,1/276.1
マイジャグラーV,445,"2,449",10,8,1/136.1,1/244.9,1/306.1
マイジャグラーV,446,"5,861",21,12,1/177.6,1/279.1,1/488.4
マイジャグラーV,447,"5,378",20,16,1/149.4,1/268.9,1/336.1
マイジャグラーV,448,"1,308",4,1,1/261.6,1/327.0,1/1308.0
マイジャグラーV,449,"6,693",24,25,1/136.6,1/278.9,1/267.7
マイジャグラーV,450,"4,553",21,8,1/157.0,1/216.8,1/569.1
マイジャグラーV,451,711,1,0,1/711.0,1/711.0,1/0.0
マイジャグラーV,452,"6,195",24,19,1/144.1,1/258.1,1/326.1
マイジャグラーV,453,"2,603",9,6,1/173.5,1/289.2,1/433.8
マイジャグラーV,454,"4,565",12,12,1/190.2,1/380.4,1/380.4
マイジャグラーV,455,"2,946",6,3,1/327.3,1/491.0,1/982.0
マイジャグラーV,456,"7,442",25,21,1/161.8,1/297.7,1/354.4
マイジャグラーV,465,"6,741",41,26,1/100.6,1/164.4,1/259.3
マイジャグラーV,466,"2,636",10,7,1/155.1,1/263.6,1/376.6
マイジャグラーV,467,"5,605",23,23,1/121.8,1/243.7,1/243.7
マイジャグラーV,468,"2,596",7,11,1/144.2,1/370.9,1/236.0
マイジャグラーV,469,"6,812",21,22,1/158.4,1/324.4,1/309.6
マイジャグラーV,470,"2,465",5,5,1/246.5,1/493.0,1/493.0
