台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"3,825","-1,665",7,13,1/191.2,1/546.4,1/294.2
1002,"5,728",-744,18,16,1/168.5,1/318.2,1/358.0
1003,"5,448","+1,371",25,18,1/126.7,1/217.9,1/302.7
1004,"4,863","-1,065",13,16,1/167.7,1/374.1,1/303.9
1005,"2,640",+403,13,4,1/155.3,1/203.1,1/660.0
1006,"5,221",+109,19,17,1/145.0,1/274.8,1/307.1
1007,"5,820",+182,25,15,1/145.5,1/232.8,1/388.0
1008,"2,780",+9,12,5,1/163.5,1/231.7,1/556.0
1009,"6,012",-132,21,19,1/150.3,1/286.3,1/316.4
1010,"2,512",-838,7,6,1/193.2,1/358.9,1/418.7
1011,"2,483",-991,7,4,1/225.7,1/354.7,1/620.8
1012,"4,232",+503,18,12,1/141.1,1/235.1,1/352.7
1013,"8,443","+1,897",38,28,1/127.9,1/222.2,1/301.5
1014,"4,779",+268,20,13,1/144.8,1/238.9,1/367.6
1015,"3,064",-721,8,10,1/170.2,1/383.0,1/306.4
1016,"1,691",-738,3,4,1/241.6,1/563.7,1/422.8
1017,"3,535",-826,10,7,1/207.9,1/353.5,1/505.0
1018,"5,529","-1,218",15,19,1/162.6,1/368.6,1/291.0
1019,"3,907",+191,18,7,1/156.3,1/217.1,1/558.1
1020,"5,290",+76,20,16,1/146.9,1/264.5,1/330.6
1021,"5,543","+1,088",28,13,1/135.2,1/198.0,1/426.4
1022,"2,781",-362,10,5,1/185.4,1/278.1,1/556.2
1023,"4,772",+865,23,9,1/149.1,1/207.5,1/530.2
1024,"6,482",+724,26,21,1/137.9,1/249.3,1/308.7
1025,"2,872",+185,13,5,1/159.6,1/220.9,1/574.4
1026,"2,971",-415,11,4,1/198.1,1/270.1,1/742.8
1027,"8,983",+726,38,26,1/140.4,1/236.4,1/345.5
1028,"5,776",-479,18,19,1/156.1,1/320.9,1/304.0
1029,"2,093",-726,5,6,1/190.3,1/418.6,1/348.8
1030,"5,405",-900,18,14,1/168.9,1/300.3,1/386.1
1031,"2,914",-132,13,3,1/182.1,1/224.2,1/971.3
1032,"8,782","+1,982",33,40,1/120.3,1/266.1,1/219.6
1033,"3,239",-300,12,6,1/179.9,1/269.9,1/539.8
1034,"6,753","-2,303",17,14,1/217.8,1/397.2,1/482.4
1035,888,-421,2,1,1/296.0,1/444.0,1/888.0
1036,"6,654","+1,300",27,25,1/128.0,1/246.4,1/266.2
1037,"1,500",-521,3,4,1/214.3,1/500.0,1/375.0
1038,"8,040","-2,647",18,30,1/167.5,1/446.7,1/268.0
1039,"5,471",-32,22,12,1/160.9,1/248.7,1/455.9
1040,"2,953",-156,11,9,1/147.7,1/268.5,1/328.1
1041,"4,173",-609,16,6,1/189.7,1/260.8,1/695.5
1042,"2,270",-865,6,6,1/189.2,1/378.3,1/378.3
1043,"3,797",-509,12,10,1/172.6,1/316.4,1/379.7
1044,"6,696",-76,25,24,1/136.7,1/267.8,1/279.0
1045,"4,550",-29,17,14,1/146.8,1/267.6,1/325.0
1046,"2,718",-762,8,4,1/226.5,1/339.8,1/679.5
1047,"4,871",-453,18,12,1/162.4,1/270.6,1/405.9
1048,"2,064",-803,6,3,1/229.3,1/344.0,1/688.0
1049,"4,771",-909,12,17,1/164.5,1/397.6,1/280.6
1050,"6,435",+418,27,15,1/153.2,1/238.3,1/429.0
1069,"5,457",-924,18,14,1/170.5,1/303.2,1/389.8
1070,"4,571",-291,18,7,1/182.8,1/253.9,1/653.0
1071,"2,834","-1,559",4,7,1/257.6,1/708.5,1/404.9
1072,"8,057","+1,385",37,23,1/134.3,1/217.8,1/350.3
1073,"2,887",-32,12,4,1/180.4,1/240.6,1/721.8
1074,"4,481",-912,12,14,1/172.3,1/373.4,1/320.1
1075,"4,985",+656,22,12,1/146.6,1/226.6,1/415.4
1076,"5,186",-932,15,11,1/199.5,1/345.7,1/471.5
1077,"8,154",+909,31,32,1/129.4,1/263.0,1/254.8
1078,"1,581",-750,3,2,1/316.2,1/527.0,1/790.5
1079,"2,707",+6,12,6,1/150.4,1/225.6,1/451.2
1080,"2,680","-1,206",5,6,1/243.6,1/536.0,1/446.7
1081,"2,434","-1,041",7,2,1/270.4,1/347.7,1/1217.0
1082,"2,056",-162,7,5,1/171.3,1/293.7,1/411.2
1083,"5,472","+1,547",28,15,1/127.3,1/195.4,1/364.8
1084,"4,543",+603,21,12,1/137.7,1/216.3,1/378.6
1085,"5,177",-550,18,15,1/156.9,1/287.6,1/345.1
1086,"3,586",-321,12,10,1/163.0,1/298.8,1/358.6
1087,"1,956",-932,4,7,1/177.8,1/489.0,1/279.4
1088,"6,741",+397,28,17,1/149.8,1/240.8,1/396.5
1089,"1,372",-268,5,1,1/228.7,1/274.4,1/1372.0
1090,"5,619",+309,25,10,1/160.5,1/224.8,1/561.9
1091,744,-574,1,1,1/372.0,1/744.0,1/744.0
1092,"8,200",+124,29,27,1/146.4,1/282.8,1/303.7
1093,"5,895","-1,147",16,20,1/163.8,1/368.4,1/294.8
1094,"3,763","-1,547",9,8,1/221.4,1/418.1,1/470.4
1095,"2,760",-650,10,4,1/197.1,1/276.0,1/690.0
1096,"7,686","+1,500",32,27,1/130.3,1/240.2,1/284.7
1097,"5,267",-421,20,15,1/150.5,1/263.4,1/351.1
1098,"7,694",+429,27,31,1/132.7,1/285.0,1/248.2
1099,"5,702",+853,25,17,1/135.8,1/228.1,1/335.4
