機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"1,242",-985,5,3,0,1/155.2,1/248.4,1/414.0,1/0.0
スマスロ北斗の拳,343,"2,131","-2,753",2,2,0,1/532.8,1/1065.5,1/1065.5,1/0.0
スマスロ北斗の拳,344,"1,013",-501,7,1,0,1/126.6,1/144.7,1/1013.0,1/0.0
スマスロ北斗の拳,345,801,"-1,037",1,1,0,1/400.5,1/801.0,1/801.0,1/0.0
スマスロ北斗の拳,346,36,-20,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,347,43,-92,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,348,175,+186,3,2,0,1/35.0,1/58.3,1/87.5,1/0.0
スマスロ北斗の拳,349,665,+175,9,2,0,1/60.5,1/73.9,1/332.5,1/0.0
アイムジャグラーEX-TP,319,"2,293",-765,7,2,0,1/254.8,1/327.6,1/1146.5,1/0.0
アイムジャグラーEX-TP,320,"4,295","+1,470",22,13,0,1/122.7,1/195.2,1/330.4,1/0.0
アイムジャグラーEX-TP,321,"4,944","+1,617",23,19,0,1/117.7,1/215.0,1/260.2,1/0.0
アイムジャグラーEX-TP,322,"2,228","-1,636",3,4,0,1/318.3,1/742.7,1/557.0,1/0.0
アイムジャグラーEX-TP,323,"3,996",+770,20,8,0,1/142.7,1/199.8,1/499.5,1/0.0
アイムジャグラーEX-TP,324,"2,257",-377,6,6,0,1/188.1,1/376.2,1/376.2,1/0.0
アイムジャグラーEX-TP,325,"4,540",+668,20,9,0,1/156.6,1/227.0,1/504.4,1/0.0
マイジャグラーV,313,"5,124","-1,660",12,12,0,1/213.5,1/427.0,1/427.0,1/0.0
マイジャグラーV,314,"3,781",+234,16,8,0,1/157.5,1/236.3,1/472.6,1/0.0
マイジャグラーV,315,"3,587","-2,364",5,10,0,1/239.1,1/717.4,1/358.7,1/0.0
マイジャグラーV,316,"4,044",-79,19,8,0,1/149.8,1/212.8,1/505.5,1/0.0
マイジャグラーV,317,"6,644",+106,30,8,0,1/174.8,1/221.5,1/830.5,1/0.0
マイジャグラーV,318,"2,640",+31,10,5,0,1/176.0,1/264.0,1/528.0,1/0.0
