機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"4,955",10,9,1/260.8,1/495.5,1/550.6
マイジャグラーV,445,"6,226",23,12,1/177.9,1/270.7,1/518.8
マイジャグラーV,446,"6,345",32,21,1/119.7,1/198.3,1/302.1
マイジャグラーV,447,"5,340",20,14,1/157.1,1/267.0,1/381.4
マイジャグラーV,448,"4,884",13,9,1/222.0,1/375.7,1/542.7
マイジャグラーV,449,"6,352",27,13,1/158.8,1/235.3,1/488.6
マイジャグラーV,450,"9,671",27,38,1/148.8,1/358.2,1/254.5
マイジャグラーV,451,"5,316",16,13,1/183.3,1/332.2,1/408.9
マイジャグラーV,452,"8,707",38,28,1/131.9,1/229.1,1/311.0
マイジャグラーV,453,"7,066",33,23,1/126.2,1/214.1,1/307.2
マイジャグラーV,454,"6,190",23,19,1/147.4,1/269.1,1/325.8
マイジャグラーV,455,"7,850",32,25,1/137.7,1/245.3,1/314.0
マイジャグラーV,456,"4,843",17,5,1/220.1,1/284.9,1/968.6
マイジャグラーV,465,"4,881",11,15,1/187.7,1/443.7,1/325.4
マイジャグラーV,466,"8,412",38,29,1/125.6,1/221.4,1/290.1
マイジャグラーV,467,"6,044",17,21,1/159.1,1/355.5,1/287.8
マイジャグラーV,468,"7,835",34,23,1/137.5,1/230.4,1/340.7
マイジャグラーV,469,"4,637",16,9,1/185.5,1/289.8,1/515.2
マイジャグラーV,470,"4,609",11,15,1/177.3,1/419.0,1/307.3
マイジャグラーV,471,"4,355",18,10,1/155.5,1/241.9,1/435.5
マイジャグラーV,472,"6,917",30,16,1/150.4,1/230.6,1/432.3
マイジャグラーV,473,"5,135",21,10,1/165.6,1/244.5,1/513.5
マイジャグラーV,474,"6,156",29,17,1/133.8,1/212.3,1/362.1
マイジャグラーV,475,"3,225",7,8,1/215.0,1/460.7,1/403.1
マイジャグラーV,476,"6,239",27,15,1/148.5,1/231.1,1/415.9
マイジャグラーV,477,"7,714",39,19,1/133.0,1/197.8,1/406.0
アイムジャグラーEX-TP,457,"4,043",9,7,1/252.7,1/449.2,1/577.6
アイムジャグラーEX-TP,458,"3,514",11,9,1/175.7,1/319.5,1/390.4
アイムジャグラーEX-TP,459,"2,825",9,5,1/201.8,1/313.9,1/565.0
アイムジャグラーEX-TP,460,"5,906",24,10,1/173.7,1/246.1,1/590.6
アイムジャグラーEX-TP,461,"8,383",41,28,1/121.5,1/204.5,1/299.4
アイムジャグラーEX-TP,462,"1,505",5,2,1/215.0,1/301.0,1/752.5
アイムジャグラーEX-TP,463,"1,591",4,1,1/318.2,1/397.8,1/1591.0
アイムジャグラーEX-TP,464,"6,624",35,12,1/140.9,1/189.3,1/552.0
アイムジャグラーEX-TP,478,"6,117",19,20,1/156.8,1/321.9,1/305.9
アイムジャグラーEX-TP,479,"3,528",14,4,1/196.0,1/252.0,1/882.0
アイムジャグラーEX-TP,480,"4,843",22,12,1/142.4,1/220.1,1/403.6
アイムジャグラーEX-TP,481,"6,939",31,24,1/126.2,1/223.8,1/289.1
アイムジャグラーEX-TP,482,"2,258",3,5,1/282.2,1/752.7,1/451.6
アイムジャグラーEX-TP,483,"6,578",27,21,1/137.0,1/243.6,1/313.2
アイムジャグラーEX-TP,484,"1,464",6,2,1/183.0,1/244.0,1/732.0
アイムジャグラーEX-TP,485,"8,578",28,33,1/140.6,1/306.4,1/259.9
アイムジャグラーEX-TP,486,"1,285",4,2,1/214.2,1/321.2,1/642.5
アイムジャグラーEX-TP,487,"5,565",21,18,1/142.7,1/265.0,1/309.2
アイムジャグラーEX-TP,488,830,1,2,1/276.7,1/830.0,1/415.0
アイムジャグラーEX-TP,489,"3,155",11,5,1/197.2,1/286.8,1/631.0
アイムジャグラーEX-TP,490,"2,562",4,8,1/213.5,1/640.5,1/320.2
アイムジャグラーEX-TP,491,"2,579",9,3,1/214.9,1/286.6,1/859.7
アイムジャグラーEX-TP,492,"3,933",13,14,1/145.7,1/302.5,1/280.9
アイムジャグラーEX-TP,493,"5,391",22,17,1/138.2,1/245.0,1/317.1
