機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"5,338",-279,17,20,1/144.3,1/314.0,1/266.9
マイジャグラーV,1002,"6,186","+3,259",35,21,1/110.5,1/176.7,1/294.6
マイジャグラーV,1003,"6,340","-1,100",17,18,1/181.1,1/372.9,1/352.2
マイジャグラーV,1004,"7,570",+362,27,30,1/132.8,1/280.4,1/252.3
マイジャグラーV,1005,"4,724","-1,206",11,18,1/162.9,1/429.5,1/262.4
マイジャグラーV,1006,"2,809",-356,8,10,1/156.1,1/351.1,1/280.9
マイジャグラーV,1007,"5,321",+550,24,14,1/140.0,1/221.7,1/380.1
マイジャグラーV,1008,"3,876",+76,16,7,1/168.5,1/242.2,1/553.7
マイジャグラーV,1009,"5,443",-9,21,14,1/155.5,1/259.2,1/388.8
マイジャグラーV,1010,"4,117","-1,653",11,7,1/228.7,1/374.3,1/588.1
マイジャグラーV,1011,"4,043",-806,13,9,1/183.8,1/311.0,1/449.2
マイジャグラーV,1012,"7,676",+500,27,30,1/134.7,1/284.3,1/255.9
マイジャグラーV,1013,"1,436",-844,3,2,1/287.2,1/478.7,1/718.0
マイジャグラーV,1014,"7,200","+1,915",34,24,1/124.1,1/211.8,1/300.0
マイジャグラーV,1015,"2,535",-897,7,5,1/211.2,1/362.1,1/507.0
マイジャグラーV,1016,"4,990","-1,147",16,9,1/199.6,1/311.9,1/554.4
マイジャグラーV,1017,"7,805","-1,641",21,27,1/162.6,1/371.7,1/289.1
マイジャグラーV,1018,"8,860","+2,726",39,38,1/115.1,1/227.2,1/233.2
マイジャグラーV,1019,"2,173",-535,6,5,1/197.5,1/362.2,1/434.6
マイジャグラーV,1020,"4,045","-2,835",5,10,1/269.7,1/809.0,1/404.5
マイジャグラーV,1021,"5,669",-256,18,23,1/138.3,1/314.9,1/246.5
マイジャグラーV,1022,"4,270",-479,16,11,1/158.1,1/266.9,1/388.2
マイジャグラーV,1023,"7,352",+603,27,24,1/144.2,1/272.3,1/306.3
マイジャグラーV,1024,"7,116","+1,512",30,24,1/131.8,1/237.2,1/296.5
マイジャグラーV,1025,"4,103",-691,14,9,1/178.4,1/293.1,1/455.9
マイジャグラーV,1026,"7,787",+344,33,21,1/144.2,1/236.0,1/370.8
マイジャグラーV,1027,"2,574","-1,665",5,4,1/286.0,1/514.8,1/643.5
マイジャグラーV,1028,"7,074",-109,24,24,1/147.4,1/294.8,1/294.8
マイジャグラーV,1029,"8,823",+497,28,41,1/127.9,1/315.1,1/215.2
マイジャグラーV,1030,"2,805","-1,006",8,4,1/233.8,1/350.6,1/701.2
マイジャグラーV,1031,"2,178",-821,5,5,1/217.8,1/435.6,1/435.6
マイジャグラーV,1032,"7,890","+1,712",36,26,1/127.3,1/219.2,1/303.5
マイジャグラーV,1033,"4,424","-1,076",14,10,1/184.3,1/316.0,1/442.4
マイジャグラーV,1034,"7,615","+2,568",34,29,1/120.9,1/224.0,1/262.6
マイジャグラーV,1035,"4,002",-806,14,8,1/181.9,1/285.9,1/500.2
マイジャグラーV,1036,"2,727","-1,053",7,4,1/247.9,1/389.6,1/681.8
マイジャグラーV,1037,"7,367","+1,685",35,24,1/124.9,1/210.5,1/307.0
マイジャグラーV,1038,"5,479",+76,23,11,1/161.1,1/238.2,1/498.1
マイジャグラーV,1039,"7,006","+2,303",37,18,1/127.4,1/189.4,1/389.2
マイジャグラーV,1040,"6,344",-382,24,12,1/176.2,1/264.3,1/528.7
マイジャグラーV,1041,"4,564",-865,15,9,1/190.2,1/304.3,1/507.1
マイジャグラーV,1042,"5,680",-203,20,13,1/172.1,1/284.0,1/436.9
マイジャグラーV,1043,"4,443",-474,14,13,1/164.6,1/317.4,1/341.8
マイジャグラーV,1044,"7,911","+3,212",36,34,1/113.0,1/219.8,1/232.7
マイジャグラーV,1045,"2,395","-1,547",3,6,1/266.1,1/798.3,1/399.2
マイジャグラーV,1046,"6,199",+644,25,21,1/134.8,1/248.0,1/295.2
