台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"4,968",+79,19,16,1/141.9,1/261.5,1/310.5
1002,"1,352",-609,2,3,1/270.4,1/676.0,1/450.7
1003,"4,393",-15,16,11,1/162.7,1/274.6,1/399.4
1004,"4,635",-679,14,17,1/149.5,1/331.1,1/272.6
1005,"8,639","+2,709",34,46,1/108.0,1/254.1,1/187.8
1006,"1,823",-356,5,5,1/182.3,1/364.6,1/364.6
1007,"3,357",-309,12,8,1/167.8,1/279.8,1/419.6
1008,"5,476",+947,26,14,1/136.9,1/210.6,1/391.1
1009,"1,655",-121,5,4,1/183.9,1/331.0,1/413.8
1010,"7,983","+1,594",38,21,1/135.3,1/210.1,1/380.1
1011,"6,715","-1,394",19,26,1/149.2,1/353.4,1/258.3
1012,"9,075","+2,409",37,39,1/119.4,1/245.3,1/232.7
1013,742,-344,2,1,1/247.3,1/371.0,1/742.0
1014,"5,036","+1,053",23,10,1/152.6,1/219.0,1/503.6
1015,"3,439",+62,13,10,1/149.5,1/264.5,1/343.9
1016,"5,505",+41,22,14,1/152.9,1/250.2,1/393.2
1017,"2,236",+9,9,4,1/172.0,1/248.4,1/559.0
1018,"1,650",-215,6,3,1/183.3,1/275.0,1/550.0
1019,"6,266",-15,23,19,1/149.2,1/272.4,1/329.8
1020,"5,937",-288,23,11,1/174.6,1/258.1,1/539.7
1021,"1,677","-1,041",3,4,1/239.6,1/559.0,1/419.2
1022,"6,875","-1,971",17,24,1/167.7,1/404.4,1/286.5
1023,"2,349","-1,406",4,5,1/261.0,1/587.2,1/469.8
1024,"1,724",-426,5,3,1/215.5,1/344.8,1/574.7
1025,"7,814","+2,815",37,30,1/116.6,1/211.2,1/260.5
1026,"2,931",-826,10,3,1/225.5,1/293.1,1/977.0
1027,"5,166",-779,15,15,1/172.2,1/344.4,1/344.4
1028,"2,034",-209,7,4,1/184.9,1/290.6,1/508.5
1029,"7,211",-300,25,22,1/153.4,1/288.4,1/327.8
1030,"1,695",-374,6,4,1/169.5,1/282.5,1/423.8
1031,"6,790","+3,847",37,28,1/104.5,1/183.5,1/242.5
1032,"3,638",+135,16,9,1/145.5,1/227.4,1/404.2
1033,"3,799",-135,14,8,1/172.7,1/271.4,1/474.9
1034,"8,160","+1,685",32,34,1/123.6,1/255.0,1/240.0
1035,"6,745",-606,25,18,1/156.9,1/269.8,1/374.7
1036,"1,890",-841,4,2,1/315.0,1/472.5,1/945.0
1037,"4,940","+1,382",23,15,1/130.0,1/214.8,1/329.3
1038,"9,756","+1,085",39,32,1/137.4,1/250.2,1/304.9
1039,"4,641",-885,15,10,1/185.6,1/309.4,1/464.1
1040,"2,587","+1,018",12,10,1/117.6,1/215.6,1/258.7
1041,"3,201",-491,11,7,1/177.8,1/291.0,1/457.3
1042,"7,569",+382,28,25,1/142.8,1/270.3,1/302.8
1043,"4,777",-250,17,13,1/159.2,1/281.0,1/367.5
1044,"5,980",+74,20,20,1/149.5,1/299.0,1/299.0
1045,"8,880",+15,35,26,1/145.6,1/253.7,1/341.5
1046,"7,532","+1,453",38,18,1/134.5,1/198.2,1/418.4
1047,"5,144",-971,16,18,1/151.3,1/321.5,1/285.8
1048,"8,149",-526,25,33,1/140.5,1/326.0,1/246.9
1049,"1,354",-644,2,4,1/225.7,1/677.0,1/338.5
1050,"8,563","+2,285",34,38,1/118.9,1/251.9,1/225.3
1069,"1,087",-479,3,0,1/362.3,1/362.3,1/0.0
1070,"9,481","+1,700",35,39,1/128.1,1/270.9,1/243.1
1071,"6,959","+1,582",29,26,1/126.5,1/240.0,1/267.7
1072,902,-615,2,1,1/300.7,1/451.0,1/902.0
1073,"7,649",+418,25,37,1/123.4,1/306.0,1/206.7
1074,"4,986",-44,19,12,1/160.8,1/262.4,1/415.5
1075,"2,172",-597,5,7,1/181.0,1/434.4,1/310.3
1076,"6,332",-603,23,16,1/162.4,1/275.3,1/395.8
1077,"2,449","-1,241",4,8,1/204.1,1/612.2,1/306.1
1078,"7,075","-1,182",22,14,1/196.5,1/321.6,1/505.4
1079,"8,110","+2,144",38,27,1/124.8,1/213.4,1/300.4
1080,"1,000",-315,3,0,1/333.3,1/333.3,1/0.0
1081,"7,219","+3,918",41,28,1/104.6,1/176.1,1/257.8
1082,"4,845",+606,21,14,1/138.4,1/230.7,1/346.1
1083,"1,007",-691,2,1,1/335.7,1/503.5,1/1007.0
1084,"3,546","-1,959",5,12,1/208.6,1/709.2,1/295.5
1085,951,-662,2,0,1/475.5,1/475.5,1/0.0
1086,"7,120",+168,27,22,1/145.3,1/263.7,1/323.6
1087,"5,249","+1,535",28,8,1/145.8,1/187.5,1/656.1
1088,"5,404",-218,19,16,1/154.4,1/284.4,1/337.8
1089,"6,458",+900,30,15,1/143.5,1/215.3,1/430.5
1090,"1,604","-1,171",2,2,1/401.0,1/802.0,1/802.0
1091,"5,463","-2,779",14,6,1/273.1,1/390.2,1/910.5
1092,"2,167",-462,7,3,1/216.7,1/309.6,1/722.3
1093,"2,003","-1,041",3,6,1/222.6,1/667.7,1/333.8
1094,"2,122",-503,6,4,1/212.2,1/353.7,1/530.5
1095,"6,023",+53,24,14,1/158.5,1/251.0,1/430.2
1096,"1,548",-791,3,3,1/258.0,1/516.0,1/516.0
1097,"4,838",+38,18,13,1/156.1,1/268.8,1/372.2
1098,"5,028",+594,21,14,1/143.7,1/239.4,1/359.1
1099,"2,639",-638,7,8,1/175.9,1/377.0,1/329.9
