機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"4,371",-182,16,13,1/150.7,1/273.2,1/336.2
マイジャグラーV,1002,"1,608",-526,3,7,1/160.8,1/536.0,1/229.7
マイジャグラーV,1003,"5,249",-144,19,16,1/150.0,1/276.3,1/328.1
マイジャグラーV,1004,"5,274",+594,25,10,1/150.7,1/211.0,1/527.4
マイジャグラーV,1005,"4,395",-253,16,9,1/175.8,1/274.7,1/488.3
マイジャグラーV,1006,"1,895",-756,4,5,1/210.6,1/473.8,1/379.0
マイジャグラーV,1007,"4,493","-1,241",14,7,1/214.0,1/320.9,1/641.9
マイジャグラーV,1008,"6,464","+1,535",31,18,1/131.9,1/208.5,1/359.1
マイジャグラーV,1009,"1,997",-450,6,4,1/199.7,1/332.8,1/499.2
マイジャグラーV,1010,"2,757",-556,9,7,1/172.3,1/306.3,1/393.9
マイジャグラーV,1011,"4,540",+559,21,7,1/162.1,1/216.2,1/648.6
マイジャグラーV,1012,"4,145",+594,17,15,1/129.5,1/243.8,1/276.3
マイジャグラーV,1013,"3,122",-509,11,5,1/195.1,1/283.8,1/624.4
マイジャグラーV,1014,"8,225","+2,409",37,33,1/117.5,1/222.3,1/249.2
マイジャグラーV,1015,764,-838,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1016,"1,267",-262,4,1,1/253.4,1/316.8,1/1267.0
マイジャグラーV,1017,"4,175","+1,438",23,7,1/139.2,1/181.5,1/596.4
マイジャグラーV,1018,"2,684",+179,10,5,1/178.9,1/268.4,1/536.8
マイジャグラーV,1019,"8,006","+2,426",38,25,1/127.1,1/210.7,1/320.2
マイジャグラーV,1020,"4,691",-297,16,16,1/146.6,1/293.2,1/293.2
マイジャグラーV,1021,"2,897",-626,10,6,1/181.1,1/289.7,1/482.8
マイジャグラーV,1022,"4,558",-229,18,11,1/157.2,1/253.2,1/414.4
マイジャグラーV,1023,"3,273",-50,13,9,1/148.8,1/251.8,1/363.7
マイジャグラーV,1024,"5,918",+924,29,12,1/144.3,1/204.1,1/493.2
マイジャグラーV,1025,"5,748",+818,23,22,1/127.7,1/249.9,1/261.3
マイジャグラーV,1026,"4,515",-385,17,5,1/205.2,1/265.6,1/903.0
マイジャグラーV,1027,"3,607",+615,16,12,1/128.8,1/225.4,1/300.6
マイジャグラーV,1028,"3,038",-432,11,6,1/178.7,1/276.2,1/506.3
マイジャグラーV,1029,"3,199","-1,006",7,13,1/159.9,1/457.0,1/246.1
マイジャグラーV,1030,"2,982",-521,8,10,1/165.7,1/372.8,1/298.2
マイジャグラーV,1031,"7,933","+3,024",39,28,1/118.4,1/203.4,1/283.3
マイジャグラーV,1032,"1,361",-785,2,3,1/272.2,1/680.5,1/453.7
マイジャグラーV,1033,"6,173","+1,288",29,19,1/128.6,1/212.9,1/324.9
マイジャグラーV,1034,"2,177",-485,7,4,1/197.9,1/311.0,1/544.2
マイジャグラーV,1035,"2,717",-962,7,7,1/194.1,1/388.1,1/388.1
マイジャグラーV,1036,"4,699","+1,053",22,14,1/130.5,1/213.6,1/335.6
マイジャグラーV,1037,"2,276",-238,7,7,1/162.6,1/325.1,1/325.1
マイジャグラーV,1038,"8,863",-215,29,32,1/145.3,1/305.6,1/277.0
マイジャグラーV,1039,787,-321,2,1,1/262.3,1/393.5,1/787.0
マイジャグラーV,1040,"8,140","+1,629",36,28,1/127.2,1/226.1,1/290.7
マイジャグラーV,1041,709,-497,1,1,1/354.5,1/709.0,1/709.0
マイジャグラーV,1042,"3,392",-568,10,12,1/154.2,1/339.2,1/282.7
