台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"5,101",-703,16,16,1/159.4,1/318.8,1/318.8
1002,"7,137",-168,29,17,1/155.2,1/246.1,1/419.8
1003,"8,266",-476,28,23,1/162.1,1/295.2,1/359.4
1004,"8,402","+1,076",29,40,1/121.8,1/289.7,1/210.1
1005,"7,994",+888,32,25,1/140.2,1/249.8,1/319.8
1006,"8,795",+53,32,31,1/139.6,1/274.8,1/283.7
1007,"8,174",+476,29,29,1/140.9,1/281.9,1/281.9
1008,"7,148",-85,23,26,1/145.9,1/310.8,1/274.9
1009,"3,834",-709,13,5,1/213.0,1/294.9,1/766.8
1010,"7,178","-1,488",23,15,1/188.9,1/312.1,1/478.5
1011,"6,876","-2,532",19,13,1/214.9,1/361.9,1/528.9
1012,"4,615",-432,16,7,1/200.7,1/288.4,1/659.3
1013,"7,154",+888,29,23,1/137.6,1/246.7,1/311.0
1014,"6,759",-368,25,19,1/153.6,1/270.4,1/355.7
1015,"2,789","-1,594",4,7,1/253.5,1/697.2,1/398.4
1016,"6,639",-759,21,21,1/158.1,1/316.1,1/316.1
1017,"3,950",-829,14,8,1/179.5,1/282.1,1/493.8
1018,"2,724",-556,8,6,1/194.6,1/340.5,1/454.0
1019,"6,955",+547,26,25,1/136.4,1/267.5,1/278.2
1020,"5,681",-432,22,10,1/177.5,1/258.2,1/568.1
1021,"7,449",+768,30,20,1/149.0,1/248.3,1/372.4
1022,"7,293",-935,23,26,1/148.8,1/317.1,1/280.5
1023,"4,136","-1,276",12,9,1/197.0,1/344.7,1/459.6
1024,"5,561",-421,21,14,1/158.9,1/264.8,1/397.2
1025,"4,459",-641,15,14,1/153.8,1/297.3,1/318.5
1026,"9,135",+521,37,25,1/147.3,1/246.9,1/365.4
1027,"6,019",-44,24,15,1/154.3,1/250.8,1/401.3
1028,"8,314",-79,28,30,1/143.3,1/296.9,1/277.1
1029,"6,123",+629,24,22,1/133.1,1/255.1,1/278.3
1030,"5,692","+1,182",28,12,1/142.3,1/203.3,1/474.3
1031,"4,878",-638,16,13,1/168.2,1/304.9,1/375.2
1032,"6,429",-326,26,12,1/169.2,1/247.3,1/535.8
1033,"8,000","-1,653",16,39,1/145.5,1/500.0,1/205.1
1034,"9,384","+1,753",36,40,1/123.5,1/260.7,1/234.6
1035,"8,850","+2,321",35,41,1/116.4,1/252.9,1/215.9
1036,"6,923",+191,26,20,1/150.5,1/266.3,1/346.1
1037,"8,588","+2,550",38,31,1/124.5,1/226.0,1/277.0
1038,"8,321","+2,885",36,35,1/117.2,1/231.1,1/237.7
1039,"9,647","+2,409",37,45,1/117.6,1/260.7,1/214.4
1040,"7,756","+4,279",40,34,1/104.8,1/193.9,1/228.1
1041,"8,844","+1,085",32,35,1/132.0,1/276.4,1/252.7
1042,"6,043",+88,25,13,1/159.0,1/241.7,1/464.8
1043,"9,171",+418,33,33,1/139.0,1/277.9,1/277.9
1044,"7,426","+1,668",35,17,1/142.8,1/212.2,1/436.8
1045,"8,239","+1,029",35,26,1/135.1,1/235.4,1/316.9
1046,"4,470","-1,653",13,7,1/223.5,1/343.8,1/638.6
1047,"7,810","+1,700",33,29,1/126.0,1/236.7,1/269.3
1048,"5,687",-735,21,13,1/167.3,1/270.8,1/437.5
1049,"4,734","-1,653",13,11,1/197.2,1/364.2,1/430.4
1050,"5,498",-68,22,9,1/177.4,1/249.9,1/610.9
1069,"8,023",-676,27,20,1/170.7,1/297.1,1/401.1
1070,"6,649","-1,253",22,11,1/201.5,1/302.2,1/604.5
1071,"7,562",-79,28,22,1/151.2,1/270.1,1/343.7
1072,"7,395",-924,24,20,1/168.1,1/308.1,1/369.8
1073,"6,431",-29,28,11,1/164.9,1/229.7,1/584.6
1074,"5,826",-368,22,13,1/166.5,1/264.8,1/448.2
1075,"7,608",+203,31,16,1/161.9,1/245.4,1/475.5
1076,"5,127","-1,029",16,12,1/183.1,1/320.4,1/427.2
1077,"5,942",-712,20,15,1/169.8,1/297.1,1/396.1
1078,"8,229","+2,056",44,17,1/134.9,1/187.0,1/484.1
1079,"8,451","+2,691",40,29,1/122.5,1/211.3,1/291.4
1080,"8,384",-18,31,27,1/144.6,1/270.5,1/310.5
1081,"7,831",-609,28,26,1/145.0,1/279.7,1/301.2
1082,"7,806","+2,991",41,19,1/130.1,1/190.4,1/410.8
1083,"6,276",+274,22,18,1/156.9,1/285.3,1/348.7
1084,"5,960",+18,25,10,1/170.3,1/238.4,1/596.0
1085,"5,427",-712,18,13,1/175.1,1/301.5,1/417.5
1086,"7,264",+688,30,19,1/148.2,1/242.1,1/382.3
1087,"4,720","-1,971",11,11,1/214.5,1/429.1,1/429.1
1088,"3,647","-1,135",9,10,1/191.9,1/405.2,1/364.7
1089,"5,199",-688,19,12,1/167.7,1/273.6,1/433.2
1090,"9,014","+1,006",30,43,1/123.5,1/300.5,1/209.6
1091,"5,908",+215,23,15,1/155.5,1/256.9,1/393.9
1092,"9,257","+1,721",38,35,1/126.8,1/243.6,1/264.5
1093,"8,964","+1,347",35,34,1/129.9,1/256.1,1/263.6
1094,"4,134","-1,606",10,11,1/196.9,1/413.4,1/375.8
1095,"8,153",+688,30,26,1/145.6,1/271.8,1/313.6
1096,"5,665",+335,23,14,1/153.1,1/246.3,1/404.6
1097,"9,543",+888,33,38,1/134.4,1/289.2,1/251.1
1098,"8,035","+1,235",30,33,1/127.5,1/267.8,1/243.5
1099,"6,727","+1,053",31,21,1/129.4,1/217.0,1/320.3
