機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"2,598",-287,26,5,0,1/83.8,1/99.9,1/519.6,1/0.0
スマスロ北斗の拳,343,"2,752",-810,23,7,0,1/91.7,1/119.7,1/393.1,1/0.0
スマスロ北斗の拳,344,"1,624",-276,14,6,0,1/81.2,1/116.0,1/270.7,1/0.0
スマスロ北斗の拳,345,"3,061",-315,30,10,0,1/76.5,1/102.0,1/306.1,1/0.0
スマスロ北斗の拳,346,"1,021","+1,535",24,3,0,1/37.8,1/42.5,1/340.3,1/0.0
スマスロ北斗の拳,347,"2,485",-470,24,7,0,1/80.2,1/103.5,1/355.0,1/0.0
スマスロ北斗の拳,348,"3,159",+982,40,11,0,1/61.9,1/79.0,1/287.2,1/0.0
スマスロ北斗の拳,349,"1,252",+750,21,3,0,1/52.2,1/59.6,1/417.3,1/0.0
アイムジャグラーEX-TP,319,"4,215",+926,20,11,0,1/136.0,1/210.8,1/383.2,1/0.0
アイムジャグラーEX-TP,320,"2,294","-1,180",6,2,0,1/286.8,1/382.3,1/1147.0,1/0.0
アイムジャグラーEX-TP,321,"3,450",+323,14,7,0,1/164.3,1/246.4,1/492.9,1/0.0
アイムジャグラーEX-TP,322,"4,425",+30,16,13,0,1/152.6,1/276.6,1/340.4,1/0.0
アイムジャグラーEX-TP,323,"2,969","-1,039",8,7,0,1/197.9,1/371.1,1/424.1,1/0.0
アイムジャグラーEX-TP,324,947,-999,0,1,0,1/947.0,1/0.0,1/947.0,1/0.0
アイムジャグラーEX-TP,325,"4,603","-1,438",15,8,0,1/200.1,1/306.9,1/575.4,1/0.0
マイジャグラーV,313,"1,570",-452,5,2,0,1/224.3,1/314.0,1/785.0,1/0.0
マイジャグラーV,314,"7,830","+3,844",41,32,0,1/107.3,1/191.0,1/244.7,1/0.0
マイジャグラーV,315,651,-537,1,0,0,1/651.0,1/651.0,1/0.0,1/0.0
