機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,191,-137,1,1,0,1/95.5,1/191.0,1/191.0,1/0.0
スマスロ北斗の拳,343,"1,640",-234,17,6,0,1/71.3,1/96.5,1/273.3,1/0.0
スマスロ北斗の拳,344,175,+61,2,1,0,1/58.3,1/87.5,1/175.0,1/0.0
スマスロ北斗の拳,345,159,+309,5,1,0,1/26.5,1/31.8,1/159.0,1/0.0
スマスロ北斗の拳,346,"2,291","+2,139",44,5,0,1/46.8,1/52.1,1/458.2,1/0.0
スマスロ北斗の拳,347,816,-615,5,1,0,1/136.0,1/163.2,1/816.0,1/0.0
スマスロ北斗の拳,348,587,-24,5,3,0,1/73.4,1/117.4,1/195.7,1/0.0
スマスロ北斗の拳,349,"1,178",+876,19,4,0,1/51.2,1/62.0,1/294.5,1/0.0
アイムジャグラーEX-TP,319,"1,787",+11,8,2,0,1/178.7,1/223.4,1/893.5,1/0.0
アイムジャグラーEX-TP,320,"2,210",+681,11,6,0,1/130.0,1/200.9,1/368.3,1/0.0
アイムジャグラーEX-TP,321,"2,357","-1,334",5,4,0,1/261.9,1/471.4,1/589.2,1/0.0
アイムジャグラーEX-TP,322,"6,689","+3,627",36,33,0,1/96.9,1/185.8,1/202.7,1/0.0
アイムジャグラーEX-TP,323,933,-135,3,1,0,1/233.2,1/311.0,1/933.0,1/0.0
アイムジャグラーEX-TP,324,"1,319",+560,7,4,0,1/119.9,1/188.4,1/329.8,1/0.0
アイムジャグラーEX-TP,325,"5,991","-1,537",18,15,0,1/181.5,1/332.8,1/399.4,1/0.0
マイジャグラーV,313,"4,458",+912,22,9,0,1/143.8,1/202.6,1/495.3,1/0.0
マイジャグラーV,314,"3,854","-1,186",11,10,0,1/183.5,1/350.4,1/385.4,1/0.0
マイジャグラーV,315,"2,192",+318,11,5,0,1/137.0,1/199.3,1/438.4,1/0.0
マイジャグラーV,316,"2,268",+386,11,4,0,1/151.2,1/206.2,1/567.0,1/0.0
マイジャグラーV,317,"4,039","+2,051",25,11,0,1/112.2,1/161.6,1/367.2,1/0.0
マイジャグラーV,318,"1,255",-547,4,1,0,1/251.0,1/313.8,1/1255.0,1/0.0
ハッピージャグラーVIII,330,922,-599,1,3,0,1/230.5,1/922.0,1/307.3,1/0.0
ハッピージャグラーVIII,331,"2,332",-72,10,3,0,1/179.4,1/233.2,1/777.3,1/0.0
ハッピージャグラーVIII,332,"2,677","+1,136",15,7,0,1/121.7,1/178.5,1/382.4,1/0.0
ハッピージャグラーVIII,333,956,-256,3,2,0,1/191.2,1/318.7,1/478.0,1/0.0
ハナハナホウオウ～天翔～-30,425,364,-113,1,0,0,1/364.0,1/364.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,426,325,-460,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,427,579,-176,2,0,0,1/289.5,1/289.5,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,428,979,-615,1,3,0,1/244.8,1/979.0,1/326.3,1/0.0
甲鉄城のカバネリ,399,"3,765","+2,067",0,8,34,1/89.6,1/0.0,1/470.6,1/110.7
甲鉄城のカバネリ,400,504,+50,0,2,5,1/72.0,1/0.0,1/252.0,1/100.8
甲鉄城のカバネリ,401,"1,174",-577,0,5,7,1/97.8,1/0.0,1/234.8,1/167.7
甲鉄城のカバネリ,402,"1,526",+345,0,6,10,1/95.4,1/0.0,1/254.3,1/152.6
ゴーゴージャグラー3,336,"3,417",+768,14,17,0,1/110.2,1/244.1,1/201.0,1/0.0
ゴーゴージャグラー3,337,"2,395",-551,8,8,0,1/149.7,1/299.4,1/299.4,1/0.0
ゴーゴージャグラー3,338,"1,052",-236,4,2,0,1/175.3,1/263.0,1/526.0,1/0.0
ゴールデンカムイ,352,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,353,720,"+1,310",0,1,13,1/51.4,1/0.0,1/720.0,1/55.4
ゴールデンカムイ,388,"2,224","-1,962",0,4,4,1/278.0,1/0.0,1/556.0,1/556.0
ゴッドイーター リザレクション,371,"2,198",-824,0,4,15,1/115.7,1/0.0,1/549.5,1/146.5
ゴッドイーター リザレクション,372,"1,982","-2,008",0,2,5,1/283.1,1/0.0,1/991.0,1/396.4
ゴッドイーター リザレクション,373,"3,928",-584,0,8,30,1/103.4,1/0.0,1/491.0,1/130.9
ファンキージャグラー2,339,"2,570",-671,8,8,0,1/160.6,1/321.2,1/321.2,1/0.0
ファンキージャグラー2,340,"2,802",-451,9,9,0,1/155.7,1/311.3,1/311.3,1/0.0
ファンキージャグラー2,341,"4,525",+322,21,6,0,1/167.6,1/215.5,1/754.2,1/0.0
ToLOVEるダークネス,374,"1,666","-1,120",10,0,5,1/111.1,1/166.6,1/0.0,1/333.2
ToLOVEるダークネス,375,"2,265",-787,15,0,6,1/107.9,1/151.0,1/0.0,1/377.5
サンダーVライトニング,422,83,+173,1,0,0,1/83.0,1/83.0,1/0.0,1/0.0
サンダーVライトニング,423,"2,279",+233,10,6,0,1/142.4,1/227.9,1/379.8,1/0.0
ジャグラーガールズ,334,"2,703",+182,10,9,0,1/142.3,1/270.3,1/300.3,1/0.0
ジャグラーガールズ,335,"2,843",-497,10,5,0,1/189.5,1/284.3,1/568.6,1/0.0
スマスロ真・北斗無双,350,840,"-1,166",2,0,2,1/210.0,1/420.0,1/0.0,1/420.0
スマスロ真・北斗無双,351,"4,470","-3,621",23,0,8,1/144.2,1/194.3,1/0.0,1/558.8
ニューゲッターマウス,418,701,-3,3,2,0,1/140.2,1/233.7,1/350.5,1/0.0
ニューゲッターマウス,419,"3,496","+1,184",19,13,0,1/109.2,1/184.0,1/268.9,1/0.0
バジリスク絆2,414,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク絆2,415,706,-519,5,0,1,1/117.7,1/141.2,1/0.0,1/706.0
ファミスタ回胴版!!,420,"2,515",-589,6,7,0,1/193.5,1/419.2,1/359.3,1/0.0
ファミスタ回胴版!!,421,"1,417",-819,4,1,0,1/283.4,1/354.2,1/1417.0,1/0.0
ペルソナ5,397,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ペルソナ5,398,532,-392,3,0,3,1/88.7,1/177.3,1/0.0,1/177.3
モンキーターンV,369,"3,667","+1,576",0,6,29,1/104.8,1/0.0,1/611.2,1/126.4
モンキーターンV,370,"5,962","+1,880",0,11,40,1/116.9,1/0.0,1/542.0,1/149.1
戦国乙女4 戦乱に閃く炯眼の軍師,365,"2,957","-1,517",13,0,6,1/155.6,1/227.5,1/0.0,1/492.8
戦国乙女4 戦乱に閃く炯眼の軍師,366,"1,614","-1,438",3,0,2,1/322.8,1/538.0,1/0.0,1/807.0
戦姫絶唱シンフォギア 正義の歌,363,"4,687","+2,285",0,10,62,1/65.1,1/0.0,1/468.7,1/75.6
戦姫絶唱シンフォギア 正義の歌,364,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,404,"6,757","+9,521",0,9,50,1/114.5,1/0.0,1/750.8,1/135.1
押忍！番長4,405,"2,529","+2,460",0,3,20,1/110.0,1/0.0,1/843.0,1/126.5
新鬼武者2,395,"1,070",-756,0,0,4,1/267.5,1/0.0,1/0.0,1/267.5
新鬼武者2,396,608,-275,0,1,4,1/121.6,1/0.0,1/608.0,1/152.0
沖ドキ!GOLD,326,"1,952","-1,556",6,3,0,1/216.9,1/325.3,1/650.7,1/0.0
沖ドキ!GOLD,327,"2,030",-442,12,1,0,1/156.2,1/169.2,1/2030.0,1/0.0
炎炎ノ消防隊,393,207,-286,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
炎炎ノ消防隊,394,"3,651",-311,0,8,20,1/130.4,1/0.0,1/456.4,1/182.6
転生したらスライムだった件,354,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,355,"1,664",-452,0,5,9,1/118.9,1/0.0,1/332.8,1/184.9
革命機ヴァルヴレイヴ,376,"2,553",-454,18,0,7,1/102.1,1/141.8,1/0.0,1/364.7
革命機ヴァルヴレイヴ,377,"1,765",+509,19,2,8,1/60.9,1/92.9,1/882.5,1/220.6
鬼武者3,367,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
鬼武者3,368,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ケロット4,328,440,-496,0,1,0,1/440.0,1/0.0,1/440.0,1/0.0
ニューパルサーSP4 with 太鼓の達人,329,801,-302,2,3,0,1/160.2,1/400.5,1/267.0,1/0.0
スマスロキングパルサー,356,"1,230","-1,227",2,1,0,1/410.0,1/615.0,1/1230.0,1/0.0
賞金首Angel,357,262,+279,0,1,2,1/87.3,1/0.0,1/262.0,1/131.0
L南国育ち,358,"1,498","-1,823",2,1,0,1/499.3,1/749.0,1/1498.0,1/0.0
麻雀格闘倶楽部 覚醒,359,"1,882",-991,0,4,8,1/156.8,1/0.0,1/470.5,1/235.2
