機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"1,581","-1,108",7,4,0,1/143.7,1/225.9,1/395.2,1/0.0
スマスロ北斗の拳,343,390,-117,4,2,0,1/65.0,1/97.5,1/195.0,1/0.0
スマスロ北斗の拳,344,956,-373,6,1,0,1/136.6,1/159.3,1/956.0,1/0.0
スマスロ北斗の拳,345,"2,066",+242,22,5,0,1/76.5,1/93.9,1/413.2,1/0.0
スマスロ北斗の拳,346,941,+490,15,3,0,1/52.3,1/62.7,1/313.7,1/0.0
スマスロ北斗の拳,347,737,-234,6,2,0,1/92.1,1/122.8,1/368.5,1/0.0
スマスロ北斗の拳,348,"3,422","+1,403",51,8,0,1/58.0,1/67.1,1/427.8,1/0.0
スマスロ北斗の拳,349,"2,978",-514,29,4,0,1/90.2,1/102.7,1/744.5,1/0.0
アイムジャグラーEX-TP,319,"3,424",-862,9,11,0,1/171.2,1/380.4,1/311.3,1/0.0
アイムジャグラーEX-TP,320,"2,755","-1,108",7,4,0,1/250.5,1/393.6,1/688.8,1/0.0
アイムジャグラーEX-TP,321,"4,361","+1,006",22,7,0,1/150.4,1/198.2,1/623.0,1/0.0
アイムジャグラーEX-TP,322,"3,146","-1,568",8,3,0,1/286.0,1/393.2,1/1048.7,1/0.0
アイムジャグラーEX-TP,323,"5,330",-558,19,14,0,1/161.5,1/280.5,1/380.7,1/0.0
アイムジャグラーEX-TP,324,"3,109",+69,13,4,0,1/182.9,1/239.2,1/777.2,1/0.0
アイムジャグラーEX-TP,325,"4,349",-351,15,10,0,1/174.0,1/289.9,1/434.9,1/0.0
マイジャグラーV,313,"3,455",-854,10,9,0,1/181.8,1/345.5,1/383.9,1/0.0
マイジャグラーV,314,"4,512","-1,421",12,14,0,1/173.5,1/376.0,1/322.3,1/0.0
マイジャグラーV,315,"5,815","-1,649",14,21,0,1/166.1,1/415.4,1/276.9,1/0.0
マイジャグラーV,316,"2,801",-592,8,7,0,1/186.7,1/350.1,1/400.1,1/0.0
マイジャグラーV,317,"2,193",-918,5,5,0,1/219.3,1/438.6,1/438.6,1/0.0
マイジャグラーV,318,"6,062","+2,333",34,14,0,1/126.3,1/178.3,1/433.0,1/0.0
ハッピージャグラーVIII,330,"3,051",-9,12,8,0,1/152.6,1/254.2,1/381.4,1/0.0
ハッピージャグラーVIII,331,"1,910",-477,7,2,0,1/212.2,1/272.9,1/955.0,1/0.0
ハッピージャグラーVIII,332,"4,388","-1,533",14,6,0,1/219.4,1/313.4,1/731.3,1/0.0
ハッピージャグラーVIII,333,"4,939",-72,18,14,0,1/154.3,1/274.4,1/352.8,1/0.0
ハナハナホウオウ～天翔～-30,425,402,-91,2,0,0,1/201.0,1/201.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,426,"6,692",+66,25,15,0,1/167.3,1/267.7,1/446.1,1/0.0
ハナハナホウオウ～天翔～-30,427,301,-49,1,1,0,1/150.5,1/301.0,1/301.0,1/0.0
ハナハナホウオウ～天翔～-30,428,"1,591",+289,7,3,0,1/159.1,1/227.3,1/530.3,1/0.0
甲鉄城のカバネリ,399,"1,109",-818,0,2,5,1/158.4,1/0.0,1/554.5,1/221.8
甲鉄城のカバネリ,400,"2,081",-148,0,6,14,1/104.0,1/0.0,1/346.8,1/148.6
甲鉄城のカバネリ,401,431,+13,0,1,4,1/86.2,1/0.0,1/431.0,1/107.8
甲鉄城のカバネリ,402,"1,577",-542,0,5,10,1/105.1,1/0.0,1/315.4,1/157.7
ゴーゴージャグラー3,336,"2,804","-1,173",7,7,0,1/200.3,1/400.6,1/400.6,1/0.0
ゴーゴージャグラー3,337,"1,478",-275,6,1,0,1/211.1,1/246.3,1/1478.0,1/0.0
ゴーゴージャグラー3,338,"3,037","-1,005",8,12,0,1/151.8,1/379.6,1/253.1,1/0.0
ゴールデンカムイ,352,636,-160,0,2,3,1/127.2,1/0.0,1/318.0,1/212.0
ゴールデンカムイ,353,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,388,"1,171",-712,0,3,4,1/167.3,1/0.0,1/390.3,1/292.8
ゴッドイーター リザレクション,371,"1,401","-1,018",0,3,7,1/140.1,1/0.0,1/467.0,1/200.1
ゴッドイーター リザレクション,372,"2,636","-1,059",0,5,17,1/119.8,1/0.0,1/527.2,1/155.1
ゴッドイーター リザレクション,373,"2,408","-1,586",0,5,12,1/141.6,1/0.0,1/481.6,1/200.7
ファンキージャグラー2,339,"3,515",+886,18,7,0,1/140.6,1/195.3,1/502.1,1/0.0
ファンキージャグラー2,340,"1,764","-1,072",4,3,0,1/252.0,1/441.0,1/588.0,1/0.0
ファンキージャグラー2,341,"2,709",+129,13,5,0,1/150.5,1/208.4,1/541.8,1/0.0
ToLOVEるダークネス,374,"3,646","-3,136",14,0,7,1/173.6,1/260.4,1/0.0,1/520.9
ToLOVEるダークネス,375,"1,111",-712,7,0,4,1/101.0,1/158.7,1/0.0,1/277.8
サンダーVライトニング,422,87,-92,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
サンダーVライトニング,423,"2,915",+809,13,9,0,1/132.5,1/224.2,1/323.9,1/0.0
ジャグラーガールズ,334,"1,691",-8,7,4,0,1/153.7,1/241.6,1/422.8,1/0.0
ジャグラーガールズ,335,"4,921","+2,744",31,13,0,1/111.8,1/158.7,1/378.5,1/0.0
スマスロ真・北斗無双,350,939,-546,6,0,4,1/93.9,1/156.5,1/0.0,1/234.8
スマスロ真・北斗無双,351,558,-782,1,0,1,1/279.0,1/558.0,1/0.0,1/558.0
ニューゲッターマウス,418,"1,098",-147,4,5,0,1/122.0,1/274.5,1/219.6,1/0.0
ニューゲッターマウス,419,656,-389,1,3,0,1/164.0,1/656.0,1/218.7,1/0.0
バジリスク絆2,414,85,-91,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク絆2,415,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファミスタ回胴版!!,420,960,-858,1,1,0,1/480.0,1/960.0,1/960.0,1/0.0
ファミスタ回胴版!!,421,986,-894,1,0,0,1/986.0,1/986.0,1/0.0,1/0.0
ペルソナ5,397,158,-227,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ペルソナ5,398,349,-397,3,0,1,1/87.2,1/116.3,1/0.0,1/349.0
モンキーターンV,369,"1,112",-868,0,2,5,1/158.9,1/0.0,1/556.0,1/222.4
モンキーターンV,370,"1,382",-855,0,3,5,1/172.8,1/0.0,1/460.7,1/276.4
戦国乙女4 戦乱に閃く炯眼の軍師,365,"2,068",-883,10,0,7,1/121.6,1/206.8,1/0.0,1/295.4
戦国乙女4 戦乱に閃く炯眼の軍師,366,132,-215,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,363,"1,103",-382,0,3,9,1/91.9,1/0.0,1/367.7,1/122.6
戦姫絶唱シンフォギア 正義の歌,364,"1,414","-1,108",0,2,8,1/141.4,1/0.0,1/707.0,1/176.8
押忍！番長4,404,"4,282",-962,0,4,22,1/164.7,1/0.0,1/1070.5,1/194.6
押忍！番長4,405,"6,063",+878,0,13,42,1/110.2,1/0.0,1/466.4,1/144.4
新鬼武者2,395,"2,237","+2,141",0,0,19,1/117.7,1/0.0,1/0.0,1/117.7
新鬼武者2,396,569,-419,0,0,3,1/189.7,1/0.0,1/0.0,1/189.7
沖ドキ!GOLD,326,"3,691","-1,692",14,10,0,1/153.8,1/263.6,1/369.1,1/0.0
沖ドキ!GOLD,327,"1,631",+630,14,3,0,1/95.9,1/116.5,1/543.7,1/0.0
炎炎ノ消防隊,393,358,-471,0,1,0,1/358.0,1/0.0,1/358.0,1/0.0
炎炎ノ消防隊,394,983,-345,0,3,5,1/122.9,1/0.0,1/327.7,1/196.6
転生したらスライムだった件,354,"1,749",-296,0,5,11,1/109.3,1/0.0,1/349.8,1/159.0
転生したらスライムだった件,355,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,376,"3,018","+2,208",42,3,6,1/59.2,1/71.9,1/1006.0,1/503.0
革命機ヴァルヴレイヴ,377,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
鬼武者3,367,"3,792","+5,839",22,1,0,1/164.9,1/172.4,1/3792.0,1/0.0
鬼武者3,368,"2,195",-144,6,4,0,1/219.5,1/365.8,1/548.8,1/0.0
ケロット4,328,264,-71,1,1,0,1/132.0,1/264.0,1/264.0,1/0.0
ニューパルサーSP4 with 太鼓の達人,329,"1,171",+42,5,2,0,1/167.3,1/234.2,1/585.5,1/0.0
スマスロキングパルサー,356,251,-253,0,1,0,1/251.0,1/0.0,1/251.0,1/0.0
賞金首Angel,357,"2,290",-283,0,5,13,1/127.2,1/0.0,1/458.0,1/176.2
L南国育ち,358,841,-104,4,3,0,1/120.1,1/210.2,1/280.3,1/0.0
麻雀格闘倶楽部 覚醒,359,"1,995",-461,0,8,11,1/105.0,1/0.0,1/249.4,1/181.4
戦国コレクション5超極楽LOOP,360,151,-229,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
マクロスフロンティア4,361,380,+74,3,0,3,1/63.3,1/126.7,1/0.0,1/126.7
忍魂参 ～奥義皆伝ノ章～,362,682,-667,0,1,1,1/341.0,1/0.0,1/682.0,1/682.0
頭文字D 2nd,378,"4,736","+2,733",0,6,36,1/112.8,1/0.0,1/789.3,1/131.6
からくりサーカス,379,421,-677,0,1,0,1/421.0,1/0.0,1/421.0,1/0.0
ゲゲゲの鬼太郎 覚醒,380,"1,209","-1,045",0,2,6,1/151.1,1/0.0,1/604.5,1/201.5
ゴジラ対エヴァンゲリオン,381,"1,355",-187,6,0,7,1/104.2,1/225.8,1/0.0,1/193.6
GI優駿倶楽部黄金,382,726,-503,0,2,3,1/145.2,1/0.0,1/363.0,1/242.0
マジカルハロウィン8,383,898,-43,3,0,4,1/128.3,1/299.3,1/0.0,1/224.5
交響詩篇エウレカセブン4 HI-EVOLUTION,384,942,-138,0,2,3,1/188.4,1/0.0,1/471.0,1/314.0
ゾンビランドサガ,385,877,-710,5,0,1,1/146.2,1/175.4,1/0.0,1/877.0
乃木坂46,386,177,-51,0,1,2,1/59.0,1/0.0,1/177.0,1/88.5
とある魔術の禁書目録,387,"2,209","+2,292",0,4,7,1/200.8,1/0.0,1/552.2,1/315.6
ガールズ&パンツァー 最終章,389,931,-362,10,7,0,1/54.8,1/93.1,1/133.0,1/0.0
グランベルム,390,"2,181",-589,25,0,20,1/48.5,1/87.2,1/0.0,1/109.0
押忍!番長ZERO,391,"2,846",+660,0,4,24,1/101.6,1/0.0,1/711.5,1/118.6
アオハル♪操 A‐LIVE,392,"3,410",-84,12,11,0,1/148.3,1/284.2,1/310.0,1/0.0
痛いのは嫌なので防御力に極振りしたいと思います。,403,"1,092",+975,7,8,0,1/72.8,1/156.0,1/136.5,1/0.0
忍者じゃじゃ丸くん,416,378,-390,1,0,0,1/378.0,1/378.0,1/0.0,1/0.0
新ハナビ,417,"5,246",+187,19,17,0,1/145.7,1/276.1,1/308.6,1/0.0
クランキークレスト,424,663,+483,4,0,0,1/165.8,1/165.8,1/0.0,1/0.0
うまい棒,429,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
