機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"1,543",-180,16,3,0,1/81.2,1/96.4,1/514.3,1/0.0
スマスロ北斗の拳,343,"1,118",-390,10,2,0,1/93.2,1/111.8,1/559.0,1/0.0
スマスロ北斗の拳,344,"1,481",-942,11,2,0,1/113.9,1/134.6,1/740.5,1/0.0
スマスロ北斗の拳,345,"1,162",-413,10,3,0,1/89.4,1/116.2,1/387.3,1/0.0
スマスロ北斗の拳,346,"1,212",-797,7,2,0,1/134.7,1/173.1,1/606.0,1/0.0
スマスロ北斗の拳,347,"1,351","-1,081",5,2,0,1/193.0,1/270.2,1/675.5,1/0.0
スマスロ北斗の拳,348,472,-273,2,1,0,1/157.3,1/236.0,1/472.0,1/0.0
スマスロ北斗の拳,349,"1,307",-645,9,4,0,1/100.5,1/145.2,1/326.8,1/0.0
アイムジャグラーEX-TP,319,"2,581",-820,6,9,0,1/172.1,1/430.2,1/286.8,1/0.0
アイムジャグラーEX-TP,320,"2,566",+390,13,2,0,1/171.1,1/197.4,1/1283.0,1/0.0
アイムジャグラーEX-TP,321,"1,582",+145,7,4,0,1/143.8,1/226.0,1/395.5,1/0.0
アイムジャグラーEX-TP,322,"5,793",+657,25,15,0,1/144.8,1/231.7,1/386.2,1/0.0
アイムジャグラーEX-TP,323,"1,009",-692,2,1,0,1/336.3,1/504.5,1/1009.0,1/0.0
アイムジャグラーEX-TP,324,"3,270",-308,12,6,0,1/181.7,1/272.5,1/545.0,1/0.0
アイムジャグラーEX-TP,325,"5,532",+500,24,9,0,1/167.6,1/230.5,1/614.7,1/0.0
マイジャグラーV,313,"2,739",-506,9,4,0,1/210.7,1/304.3,1/684.8,1/0.0
マイジャグラーV,314,904,-831,1,1,0,1/452.0,1/904.0,1/904.0,1/0.0
マイジャグラーV,315,"4,043",+692,16,13,0,1/139.4,1/252.7,1/311.0,1/0.0
マイジャグラーV,316,"1,208",-564,3,3,0,1/201.3,1/402.7,1/402.7,1/0.0
マイジャグラーV,317,"2,133",-29,9,4,0,1/164.1,1/237.0,1/533.2,1/0.0
マイジャグラーV,318,"4,633",+663,20,13,0,1/140.4,1/231.7,1/356.4,1/0.0
ハッピージャグラーVIII,326,"2,021",+610,11,5,0,1/126.3,1/183.7,1/404.2,1/0.0
ハッピージャグラーVIII,327,"3,231",+244,14,9,0,1/140.5,1/230.8,1/359.0,1/0.0
ハッピージャグラーVIII,328,"1,227","-1,035",1,2,0,1/409.0,1/1227.0,1/613.5,1/0.0
ハッピージャグラーVIII,329,"1,925","-1,012",4,5,0,1/213.9,1/481.2,1/385.0,1/0.0
ハッピージャグラーVIII,330,899,-727,1,1,0,1/449.5,1/899.0,1/899.0,1/0.0
ゴーゴージャグラー3,335,"1,610",-424,5,4,0,1/178.9,1/322.0,1/402.5,1/0.0
ゴーゴージャグラー3,336,"3,213",-576,12,8,0,1/160.7,1/267.8,1/401.6,1/0.0
ゴーゴージャグラー3,337,"1,967",-855,5,2,0,1/281.0,1/393.4,1/983.5,1/0.0
ゴーゴージャグラー3,338,"2,123",-913,5,6,0,1/193.0,1/424.6,1/353.8,1/0.0
ハナハナホウオウ～天翔～,424,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,"1,361",+52,6,2,0,1/170.1,1/226.8,1/680.5,1/0.0
ハナハナホウオウ～天翔～,426,"1,129",+622,6,3,0,1/125.4,1/188.2,1/376.3,1/0.0
ハナハナホウオウ～天翔～,427,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,371,"2,439",+477,0,5,21,1/93.8,1/0.0,1/487.8,1/116.1
ゴッドイーター リザレクション,372,"2,132","-2,535",0,4,6,1/213.2,1/0.0,1/533.0,1/355.3
ゴッドイーター リザレクション,373,"1,665","-1,384",0,5,9,1/118.9,1/0.0,1/333.0,1/185.0
ファンキージャグラー2,339,"2,794",-337,10,4,0,1/199.6,1/279.4,1/698.5,1/0.0
ファンキージャグラー2,340,"3,189",-500,11,8,0,1/167.8,1/289.9,1/398.6,1/0.0
ファンキージャグラー2,341,"2,341",-413,8,6,0,1/167.2,1/292.6,1/390.2,1/0.0
押忍！番長4,374,"4,484","-1,326",0,5,21,1/172.5,1/0.0,1/896.8,1/213.5
押忍！番長4,375,622,-576,0,0,3,1/207.3,1/0.0,1/0.0,1/207.3
押忍！番長4,376,706,-483,0,1,5,1/117.7,1/0.0,1/706.0,1/141.2
炎炎ノ消防隊,398,165,-180,0,1,0,1/165.0,1/0.0,1/165.0,1/0.0
炎炎ノ消防隊,399,122,-157,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
炎炎ノ消防隊,400,"4,584","+3,744",0,7,41,1/95.5,1/0.0,1/654.9,1/111.8
D4DJ Pachi‐Slot Mix,356,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
D4DJ Pachi‐Slot Mix,357,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
L南国育ち,358,455,+273,3,3,0,1/75.8,1/151.7,1/151.7,1/0.0
L南国育ち,359,408,-634,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,362,"1,571",-122,0,0,14,1/112.2,1/0.0,1/0.0,1/112.2
Re:ゼロから始める異世界生活 season2,363,584,-483,0,0,2,1/292.0,1/0.0,1/0.0,1/292.0
ありふれた職業で世界最強,366,306,-203,0,1,1,1/153.0,1/0.0,1/306.0,1/306.0
ありふれた職業で世界最強,367,"1,038",+192,0,5,4,1/115.3,1/0.0,1/207.6,1/259.5
サンダーVライトニング,422,"2,577","+1,500",13,8,0,1/122.7,1/198.2,1/322.1,1/0.0
サンダーVライトニング,423,"2,864",-297,8,7,0,1/190.9,1/358.0,1/409.1,1/0.0
ジャグラーガールズ,333,"2,752",-331,10,7,0,1/161.9,1/275.2,1/393.1,1/0.0
ジャグラーガールズ,334,806,-308,2,3,0,1/161.2,1/403.0,1/268.7,1/0.0
ダンベル何キロ持てる？,403,"1,010",-459,0,4,11,1/67.3,1/0.0,1/252.5,1/91.8
ダンベル何キロ持てる？,404,"1,365","-1,640",0,6,6,1/113.8,1/0.0,1/227.5,1/227.5
バンドリ！,401,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バンドリ！,402,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ミスタージャグラー,331,894,-494,2,2,0,1/223.5,1/447.0,1/447.0,1/0.0
ミスタージャグラー,332,"1,476","-1,221",1,6,0,1/210.9,1/1476.0,1/246.0,1/0.0
モンキーターンV,369,"2,712","+1,372",0,5,23,1/96.9,1/0.0,1/542.4,1/117.9
モンキーターンV,370,"1,168",-727,0,2,5,1/166.9,1/0.0,1/584.0,1/233.6
戦国乙女4 戦乱に閃く炯眼の軍師,364,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,365,"1,534",+762,11,0,6,1/90.2,1/139.5,1/0.0,1/255.7
戦姫絶唱シンフォギア 正義の歌,360,"1,068",-820,0,2,7,1/118.7,1/0.0,1/534.0,1/152.6
戦姫絶唱シンフォギア 正義の歌,361,794,-634,0,3,6,1/88.2,1/0.0,1/264.7,1/132.3
押忍!番長ZERO,390,565,-459,0,0,3,1/188.3,1/0.0,1/0.0,1/188.3
押忍!番長ZERO,391,806,"-1,058",0,0,2,1/403.0,1/0.0,1/0.0,1/403.0
沖ドキ!GOLD,428,497,-785,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,429,690,-983,0,1,0,1/690.0,1/0.0,1/690.0,1/0.0
甲鉄城のカバネリ,396,"2,098",-81,0,7,11,1/116.6,1/0.0,1/299.7,1/190.7
甲鉄城のカバネリ,397,"1,190",-448,0,6,6,1/99.2,1/0.0,1/198.3,1/198.3
革命機ヴァルヴレイヴ,354,984,-965,1,1,2,1/246.0,1/984.0,1/984.0,1/492.0
革命機ヴァルヴレイヴ,355,502,-599,1,1,1,1/167.3,1/502.0,1/502.0,1/502.0
頭文字D 2nd,352,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
頭文字D 2nd,353,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ真・北斗無双,350,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
犬夜叉2,351,785,-564,0,1,5,1/130.8,1/0.0,1/785.0,1/157.0
モンスターハンターライズ,368,"2,481","-1,221",0,6,13,1/130.6,1/0.0,1/413.5,1/190.8
バイオハザード5,377,"6,764","-1,547",0,8,20,1/241.6,1/0.0,1/845.5,1/338.2
東京喰種,378,"4,151","-2,907",0,16,12,1/148.2,1/0.0,1/259.4,1/345.9
スーパーブラックジャック,379,"3,614",-680,0,5,25,1/120.5,1/0.0,1/722.8,1/144.6
