機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"1,445",-234,5,3,0,1/180.6,1/289.0,1/481.7,1/0.0
アイムジャグラーEX-TP,320,"2,222",-601,7,4,0,1/202.0,1/317.4,1/555.5,1/0.0
アイムジャグラーEX-TP,321,"2,735",-961,8,6,0,1/195.4,1/341.9,1/455.8,1/0.0
アイムジャグラーEX-TP,322,"5,156",+787,24,15,0,1/132.2,1/214.8,1/343.7,1/0.0
アイムジャグラーEX-TP,323,909,-596,2,0,0,1/454.5,1/454.5,1/0.0,1/0.0
アイムジャグラーEX-TP,324,"2,477",+174,10,7,0,1/145.7,1/247.7,1/353.9,1/0.0
アイムジャグラーEX-TP,325,"4,310",-491,15,8,0,1/187.4,1/287.3,1/538.8,1/0.0
スマスロ北斗の拳,342,"3,898","+1,362",54,7,0,1/63.9,1/72.2,1/556.9,1/0.0
スマスロ北斗の拳,343,"1,811","+1,660",31,3,0,1/53.3,1/58.4,1/603.7,1/0.0
スマスロ北斗の拳,344,"1,585",+961,24,3,0,1/58.7,1/66.0,1/528.3,1/0.0
スマスロ北斗の拳,345,591,"+3,927",41,2,0,1/13.7,1/14.4,1/295.5,1/0.0
スマスロ北斗の拳,346,"2,465",-522,22,6,0,1/88.0,1/112.0,1/410.8,1/0.0
スマスロ北斗の拳,347,"3,201",-609,32,9,0,1/78.1,1/100.0,1/355.7,1/0.0
スマスロ北斗の拳,348,"1,554","-1,058",8,3,0,1/141.3,1/194.2,1/518.0,1/0.0
マイジャグラーV,313,"6,727",+833,30,20,0,1/134.5,1/224.2,1/336.4,1/0.0
マイジャグラーV,314,"1,560",-806,4,1,0,1/312.0,1/390.0,1/1560.0,1/0.0
マイジャグラーV,315,"5,376",+630,22,17,0,1/137.8,1/244.4,1/316.2,1/0.0
マイジャグラーV,316,"3,371",+144,15,5,0,1/168.6,1/224.7,1/674.2,1/0.0
マイジャグラーV,317,"5,545",-335,18,16,0,1/163.1,1/308.1,1/346.6,1/0.0
マイジャグラーV,318,"7,997",+402,26,37,0,1/126.9,1/307.6,1/216.1,1/0.0
甲鉄城のカバネリ,398,454,+227,0,2,4,1/75.7,1/0.0,1/227.0,1/113.5
甲鉄城のカバネリ,399,8,-12,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,400,690,-408,0,2,5,1/98.6,1/0.0,1/345.0,1/138.0
甲鉄城のカバネリ,401,505,-305,0,2,3,1/101.0,1/0.0,1/252.5,1/168.3
甲鉄城のカバネリ,402,861,-863,0,1,3,1/215.2,1/0.0,1/861.0,1/287.0
ハッピージャグラーVIII,330,"4,082",+142,15,14,0,1/140.8,1/272.1,1/291.6,1/0.0
ハッピージャグラーVIII,331,"2,723","-1,596",6,3,0,1/302.6,1/453.8,1/907.7,1/0.0
ハッピージャグラーVIII,332,"1,038",-551,2,2,0,1/259.5,1/519.0,1/519.0,1/0.0
ハッピージャグラーVIII,333,"3,306",-451,11,8,0,1/174.0,1/300.5,1/413.2,1/0.0
ハナハナホウオウ～天翔～,424,710,-137,2,1,0,1/236.7,1/355.0,1/710.0,1/0.0
ハナハナホウオウ～天翔～,425,"1,015",-169,2,4,0,1/169.2,1/507.5,1/253.8,1/0.0
ハナハナホウオウ～天翔～,426,379,-327,0,1,0,1/379.0,1/0.0,1/379.0,1/0.0
ハナハナホウオウ～天翔～,427,730,-460,1,0,0,1/730.0,1/730.0,1/0.0,1/0.0
ゴーゴージャグラー3,336,"1,327",-700,2,5,0,1/189.6,1/663.5,1/265.4,1/0.0
ゴーゴージャグラー3,337,"3,439",-753,13,7,0,1/171.9,1/264.5,1/491.3,1/0.0
ゴーゴージャグラー3,338,"4,070",-710,12,15,0,1/150.7,1/339.2,1/271.3,1/0.0
ゴールデンカムイ,403,648,+306,0,4,7,1/58.9,1/0.0,1/162.0,1/92.6
ゴールデンカムイ,404,"1,534","-1,491",0,3,4,1/219.1,1/0.0,1/511.3,1/383.5
ゴールデンカムイ,405,"2,470",+57,0,8,25,1/74.8,1/0.0,1/308.8,1/98.8
ゴッドイーター リザレクション,371,"4,823",-541,0,17,56,1/66.1,1/0.0,1/283.7,1/86.1
ゴッドイーター リザレクション,372,"2,345",+170,0,6,32,1/61.7,1/0.0,1/390.8,1/73.3
ゴッドイーター リザレクション,373,"2,818",-656,0,6,32,1/74.2,1/0.0,1/469.7,1/88.1
ファンキージャグラー2,339,"1,244",-523,3,4,0,1/177.7,1/414.7,1/311.0,1/0.0
ファンキージャグラー2,340,"3,833",-283,13,12,0,1/153.3,1/294.8,1/319.4,1/0.0
ファンキージャグラー2,341,"7,085","+4,652",44,27,0,1/99.8,1/161.0,1/262.4,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,368,"1,719","-1,939",4,0,3,1/245.6,1/429.8,1/0.0,1/573.0
戦国乙女4 戦乱に閃く炯眼の軍師,369,489,-731,1,0,0,1/489.0,1/489.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,370,146,-214,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,326,486,-102,3,0,0,1/162.0,1/162.0,1/0.0,1/0.0
沖ドキ!GOLD,327,886,"+2,027",14,4,0,1/49.2,1/63.3,1/221.5,1/0.0
沖ドキ!GOLD,328,"1,257","+2,965",21,7,0,1/44.9,1/59.9,1/179.6,1/0.0
ジャグラーガールズ,334,"4,498",+106,17,13,0,1/149.9,1/264.6,1/346.0,1/0.0
ジャグラーガールズ,335,"4,403",-268,15,15,0,1/146.8,1/293.5,1/293.5,1/0.0
スマスロキングパルサー,355,435,+244,3,0,0,1/145.0,1/145.0,1/0.0,1/0.0
スマスロキングパルサー,356,129,-230,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ真・北斗無双,349,"3,660","-3,450",15,0,6,1/174.3,1/244.0,1/0.0,1/610.0
スマスロ真・北斗無双,350,"3,556","-2,255",20,0,9,1/122.6,1/177.8,1/0.0,1/395.1
ニューゲッターマウス,415,"1,318",+366,7,6,0,1/101.4,1/188.3,1/219.7,1/0.0
ニューゲッターマウス,416,592,-543,0,1,0,1/592.0,1/0.0,1/592.0,1/0.0
