台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"7,084",+438,30,17,1/150.7,1/236.1,1/416.7
1002,"1,371",-132,6,1,1/195.9,1/228.5,1/1371.0
1003,"5,424","-1,218",16,9,1/217.0,1/339.0,1/602.7
1004,"6,392",+362,26,16,1/152.2,1/245.8,1/399.5
1005,"3,310",-994,10,4,1/236.4,1/331.0,1/827.5
1006,"4,427",-191,16,11,1/164.0,1/276.7,1/402.5
1007,"8,979",+453,32,31,1/142.5,1/280.6,1/289.6
1008,"1,489",-574,4,2,1/248.2,1/372.2,1/744.5
1009,"6,252",+782,27,15,1/148.9,1/231.6,1/416.8
1010,"7,172",+750,29,21,1/143.4,1/247.3,1/341.5
1011,"3,558","-1,653",8,7,1/237.2,1/444.8,1/508.3
1012,"7,311","+2,426",31,30,1/119.9,1/235.8,1/243.7
1013,"6,459",-21,23,18,1/157.5,1/280.8,1/358.8
1014,"1,901",-521,7,3,1/190.1,1/271.6,1/633.7
1015,"2,838",-544,10,6,1/177.4,1/283.8,1/473.0
1016,"3,703",-865,13,9,1/168.3,1/284.8,1/411.4
1017,"2,147",-971,6,4,1/214.7,1/357.8,1/536.8
1018,"6,653",-197,29,7,1/184.8,1/229.4,1/950.4
1019,"1,502",-556,3,2,1/300.4,1/500.7,1/751.0
1020,"7,925","+4,426",45,30,1/105.7,1/176.1,1/264.2
1021,"6,600",-982,21,23,1/150.0,1/314.3,1/287.0
1022,"6,704","+2,365",36,17,1/126.5,1/186.2,1/394.4
1023,"4,316",-144,17,9,1/166.0,1/253.9,1/479.6
1024,"2,478",-456,8,4,1/206.5,1/309.8,1/619.5
1025,"6,881",-291,26,20,1/149.6,1/264.7,1/344.1
1026,"4,426",-841,13,10,1/192.4,1/340.5,1/442.6
1027,"4,315",-888,14,11,1/172.6,1/308.2,1/392.3
1028,"2,512",-332,10,3,1/193.2,1/251.2,1/837.3
1029,"8,749","+3,682",45,35,1/109.4,1/194.4,1/250.0
1030,"8,177",+76,28,33,1/134.0,1/292.0,1/247.8
1031,"6,694",+665,28,18,1/145.5,1/239.1,1/371.9
1032,"3,029",-679,10,5,1/201.9,1/302.9,1/605.8
1033,"5,012",-897,16,13,1/172.8,1/313.2,1/385.5
1034,"6,997",+841,30,22,1/134.6,1/233.2,1/318.0
1035,"3,254","-1,182",10,2,1/271.2,1/325.4,1/1627.0
1036,"5,494","-1,241",17,10,1/203.5,1/323.2,1/549.4
1037,"6,205",-147,25,10,1/177.3,1/248.2,1/620.5
1038,"9,074",+115,33,31,1/141.8,1/275.0,1/292.7
1039,"8,393","+1,018",34,28,1/135.4,1/246.9,1/299.8
1040,"2,421",-503,8,6,1/172.9,1/302.6,1/403.5
1041,"6,498",-32,24,18,1/154.7,1/270.8,1/361.0
1042,"8,184","+2,621",41,27,1/120.4,1/199.6,1/303.1
1043,"8,255","+1,547",36,22,1/142.3,1/229.3,1/375.2
1044,"6,731","-1,476",18,23,1/164.2,1/373.9,1/292.7
1045,"7,407",+479,31,15,1/161.0,1/238.9,1/493.8
1046,"3,284","-1,453",9,6,1/218.9,1/364.9,1/547.3
1047,"6,697","+1,171",31,13,1/152.2,1/216.0,1/515.2
1048,"7,733","+5,453",46,36,1/94.3,1/168.1,1/214.8
1049,"7,637","+1,244",34,20,1/141.4,1/224.6,1/381.9
1050,"6,432",-500,20,25,1/142.9,1/321.6,1/257.3
1069,"5,551","-1,947",13,13,1/213.5,1/427.0,1/427.0
1070,"7,602",+453,31,20,1/149.1,1/245.2,1/380.1
1071,"6,602","-1,194",20,22,1/157.2,1/330.1,1/300.1
1072,"5,753",-782,21,12,1/174.3,1/274.0,1/479.4
1073,"8,788","+2,568",40,32,1/122.1,1/219.7,1/274.6
1074,"7,770","+2,459",35,29,1/121.4,1/222.0,1/267.9
1075,"7,894","+4,012",42,30,1/109.6,1/188.0,1/263.1
1076,"8,769",+174,30,35,1/134.9,1/292.3,1/250.5
1077,"8,520","+2,303",36,37,1/116.7,1/236.7,1/230.3
1078,"9,461","+2,232",38,39,1/122.9,1/249.0,1/242.6
1079,"8,864","+5,771",51,37,1/100.7,1/173.8,1/239.6
1080,"9,231","+1,606",35,41,1/121.5,1/263.7,1/225.1
1081,"8,539","-1,950",23,24,1/181.7,1/371.3,1/355.8
1082,"9,170",-209,30,36,1/138.9,1/305.7,1/254.7
1083,"9,411","+1,456",35,34,1/136.4,1/268.9,1/276.8
1084,"8,608",+853,33,32,1/132.4,1/260.8,1/269.0
1085,"2,546","-1,559",6,2,1/318.2,1/424.3,1/1273.0
1086,"5,636",-497,19,19,1/148.3,1/296.6,1/296.6
1087,"7,824","+3,306",41,24,1/120.4,1/190.8,1/326.0
1088,"4,156",-491,14,10,1/173.2,1/296.9,1/415.6
1089,"4,635",-994,14,13,1/171.7,1/331.1,1/356.5
1090,"5,741",+582,25,15,1/143.5,1/229.6,1/382.7
1091,"8,711","+3,706",39,42,1/107.5,1/223.4,1/207.4
1092,"9,041","+1,124",32,39,1/127.3,1/282.5,1/231.8
1093,"7,139","-1,041",23,23,1/155.2,1/310.4,1/310.4
1094,"7,303",-782,25,18,1/169.8,1/292.1,1/405.7
1095,"8,579",+79,33,24,1/150.5,1/260.0,1/357.5
1096,"7,083",+935,28,24,1/136.2,1/253.0,1/295.1
1097,"2,830","-1,335",6,8,1/202.1,1/471.7,1/353.8
1098,"7,855",-818,24,27,1/154.0,1/327.3,1/290.9
1099,"4,858","-2,303",10,7,1/285.8,1/485.8,1/694.0
