機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"3,822","-1,994",6,10,1/238.9,1/637.0,1/382.2
マイジャグラーV,1002,"2,859","-1,547",5,9,1/204.2,1/571.8,1/317.7
マイジャグラーV,1003,"3,819",-947,15,3,1/212.2,1/254.6,1/1273.0
マイジャグラーV,1004,"4,157",-385,15,10,1/166.3,1/277.1,1/415.7
マイジャグラーV,1005,"3,272",-556,11,7,1/181.8,1/297.5,1/467.4
マイジャグラーV,1006,"3,110",-350,12,7,1/163.7,1/259.2,1/444.3
マイジャグラーV,1007,"4,636","+1,135",22,16,1/122.0,1/210.7,1/289.8
マイジャグラーV,1008,"7,329","+1,312",30,29,1/124.2,1/244.3,1/252.7
マイジャグラーV,1009,"7,246","+3,515",40,21,1/118.8,1/181.2,1/345.0
マイジャグラーV,1010,"3,634","-1,618",7,10,1/213.8,1/519.1,1/363.4
マイジャグラーV,1011,"6,533","+1,382",23,32,1/118.8,1/284.0,1/204.2
マイジャグラーV,1012,"4,963",-50,20,13,1/150.4,1/248.2,1/381.8
マイジャグラーV,1013,"4,050",+50,14,17,1/130.6,1/289.3,1/238.2
マイジャグラーV,1014,"2,557",-697,9,4,1/196.7,1/284.1,1/639.2
マイジャグラーV,1015,"4,603",+32,19,12,1/148.5,1/242.3,1/383.6
マイジャグラーV,1016,"2,449","-1,218",7,3,1/244.9,1/349.9,1/816.3
マイジャグラーV,1017,"2,363",-762,8,2,1/236.3,1/295.4,1/1181.5
マイジャグラーV,1018,"6,409",+785,23,21,1/145.7,1/278.7,1/305.2
マイジャグラーV,1019,"1,695",-726,5,2,1/242.1,1/339.0,1/847.5
マイジャグラーV,1020,"7,098","+2,091",31,24,1/129.1,1/229.0,1/295.8
マイジャグラーV,1021,"6,980","+3,515",39,28,1/104.2,1/179.0,1/249.3
マイジャグラーV,1022,"3,750","+1,135",21,7,1/133.9,1/178.6,1/535.7
マイジャグラーV,1023,"5,604",+391,23,15,1/147.5,1/243.7,1/373.6
マイジャグラーV,1024,"4,220",-374,15,6,1/201.0,1/281.3,1/703.3
マイジャグラーV,1025,"3,238",-426,12,7,1/170.4,1/269.8,1/462.6
マイジャグラーV,1026,"3,343",-556,12,3,1/222.9,1/278.6,1/1114.3
マイジャグラーV,1027,"6,030",+985,26,21,1/128.3,1/231.9,1/287.1
マイジャグラーV,1028,"4,623",+44,18,13,1/149.1,1/256.8,1/355.6
マイジャグラーV,1029,"1,871",-785,4,4,1/233.9,1/467.8,1/467.8
マイジャグラーV,1030,"5,329",+265,21,13,1/156.7,1/253.8,1/409.9
マイジャグラーV,1031,"7,014","+1,088",31,21,1/134.9,1/226.3,1/334.0
マイジャグラーV,1032,"3,965",+809,20,8,1/141.6,1/198.2,1/495.6
マイジャグラーV,1033,"5,482",-524,17,15,1/171.3,1/322.5,1/365.5
マイジャグラーV,1034,"3,787",-150,15,7,1/172.1,1/252.5,1/541.0
マイジャグラーV,1035,"4,419","-1,229",12,13,1/176.8,1/368.2,1/339.9
マイジャグラーV,1036,"7,586","+3,588",31,42,1/103.9,1/244.7,1/180.6
マイジャグラーV,1037,"6,907",+832,27,25,1/132.8,1/255.8,1/276.3
マイジャグラーV,1038,"3,524","-1,241",9,8,1/207.3,1/391.6,1/440.5
マイジャグラーV,1039,"4,576",-56,15,14,1/157.8,1/305.1,1/326.9
マイジャグラーV,1040,"7,428","+2,409",31,36,1/110.9,1/239.6,1/206.3
マイジャグラーV,1041,"4,118",-700,13,14,1/152.5,1/316.8,1/294.1
マイジャグラーV,1042,"6,824",+853,28,20,1/142.2,1/243.7,1/341.2
マイジャグラーV,1043,"6,448","+2,409",34,18,1/124.0,1/189.6,1/358.2
マイジャグラーV,1044,"3,787",-815,10,11,1/180.3,1/378.7,1/344.3
マイジャグラーV,1045,"5,115",+759,25,13,1/134.6,1/204.6,1/393.5
マイジャグラーV,1046,"7,300","+1,147",27,27,1/135.2,1/270.4,1/270.4
マイジャグラーV,1047,"2,321",-285,9,4,1/178.5,1/257.9,1/580.2
マイジャグラーV,1048,"6,155","+1,088",27,17,1/139.9,1/228.0,1/362.1
マイジャグラーV,1049,"4,440",+150,18,11,1/153.1,1/246.7,1/403.6
マイジャグラーV,1050,"4,189",-456,15,8,1/182.1,1/279.3,1/523.6
マイジャグラーV,1069,"4,767","-1,065",15,10,1/190.7,1/317.8,1/476.7
マイジャグラーV,1070,"2,922","-1,335",8,5,1/224.8,1/365.2,1/584.4
マイジャグラーV,1071,"4,610",-724,13,13,1/177.3,1/354.6,1/354.6
マイジャグラーV,1072,"5,274",-226,20,14,1/155.1,1/263.7,1/376.7
マイジャグラーV,1073,"4,991","-1,406",15,10,1/199.6,1/332.7,1/499.1
マイジャグラーV,1074,"7,172","+2,074",28,31,1/121.6,1/256.1,1/231.4
マイジャグラーV,1075,"2,610","-1,618",4,8,1/217.5,1/652.5,1/326.2
マイジャグラーV,1076,"5,422",-321,17,17,1/159.5,1/318.9,1/318.9
マイジャグラーV,1077,"5,301",-574,19,11,1/176.7,1/279.0,1/481.9
マイジャグラーV,1078,"4,012",-485,11,21,1/125.4,1/364.7,1/191.0
マイジャグラーV,1079,"4,692",+179,19,11,1/156.4,1/246.9,1/426.5
マイジャグラーV,1080,"6,800","-1,124",17,27,1/154.5,1/400.0,1/251.9
マイジャグラーV,1081,"4,519","-1,053",13,13,1/173.8,1/347.6,1/347.6
マイジャグラーV,1082,"3,759",+732,16,9,1/150.4,1/234.9,1/417.7
マイジャグラーV,1083,"3,001","-1,065",10,3,1/230.8,1/300.1,1/1000.3
マイジャグラーV,1084,"3,881",-935,11,11,1/176.4,1/352.8,1/352.8
マイジャグラーV,1085,"5,022",-29,19,17,1/139.5,1/264.3,1/295.4
マイジャグラーV,1086,"5,209",+994,25,11,1/144.7,1/208.4,1/473.5
マイジャグラーV,1087,"3,607",+262,18,1,1/189.8,1/200.4,1/3607.0
マイジャグラーV,1088,"5,292",+444,20,17,1/143.0,1/264.6,1/311.3
マイジャグラーV,1089,"5,946","+2,091",27,23,1/118.9,1/220.2,1/258.5
マイジャグラーV,1090,"2,216","-1,182",5,3,1/277.0,1/443.2,1/738.7
マイジャグラーV,1091,"4,935",+156,18,16,1/145.1,1/274.2,1/308.4
マイジャグラーV,1092,"3,884","-1,206",9,13,1/176.5,1/431.6,1/298.8
マイジャグラーV,1093,"4,491",-744,14,12,1/172.7,1/320.8,1/374.2
マイジャグラーV,1094,"5,370",-641,18,10,1/191.8,1/298.3,1/537.0
マイジャグラーV,1095,"5,688",+409,24,11,1/162.5,1/237.0,1/517.1
マイジャグラーV,1096,"4,954",-544,16,13,1/170.8,1/309.6,1/381.1
マイジャグラーV,1097,"2,512","-1,194",5,6,1/228.4,1/502.4,1/418.7
マイジャグラーV,1098,"4,843","+1,774",23,18,1/118.1,1/210.6,1/269.1
マイジャグラーV,1099,"5,993","+1,912",31,18,1/122.3,1/193.3,1/332.9
スマスロ北斗の拳,2229,"3,352",+653,45,7,1/64.5,1/74.5,1/478.9
スマスロ北斗の拳,2230,"3,486",-979,29,7,1/96.8,1/120.2,1/498.0
スマスロ北斗の拳,2231,"5,868","-1,300",53,21,1/79.3,1/110.7,1/279.4
スマスロ北斗の拳,2232,"4,479",-535,45,10,1/81.4,1/99.5,1/447.9
スマスロ北斗の拳,2233,"5,030","-2,674",31,15,1/109.3,1/162.3,1/335.3
スマスロ北斗の拳,2234,"5,544","+3,518",84,25,1/50.9,1/66.0,1/221.8
スマスロ北斗の拳,2235,"1,844",-194,21,3,1/76.8,1/87.8,1/614.7
スマスロ北斗の拳,2236,"5,791",+6,59,15,1/78.3,1/98.2,1/386.1
スマスロ北斗の拳,2237,"5,465","-2,832",37,15,1/105.1,1/147.7,1/364.3
スマスロ北斗の拳,2238,"1,466","-1,135",7,2,1/162.9,1/209.4,1/733.0
スマスロ北斗の拳,2239,"4,924",+465,52,19,1/69.4,1/94.7,1/259.2
スマスロ北斗の拳,2240,"3,940","-1,606",32,10,1/93.8,1/123.1,1/394.0
スマスロ北斗の拳,2242,"3,226","+5,065",73,11,1/38.4,1/44.2,1/293.3
スマスロ北斗の拳,2243,"2,954","-1,403",23,9,1/92.3,1/128.4,1/328.2
スマスロ北斗の拳,2244,"6,146",+994,73,23,1/64.0,1/84.2,1/267.2
スマスロ北斗の拳,2245,"4,469","+2,215",66,13,1/56.6,1/67.7,1/343.8
スマスロ北斗の拳,2246,"4,890","+1,244",65,16,1/60.4,1/75.2,1/305.6
スマスロ北斗の拳,2247,"2,037","-1,418",10,4,1/145.5,1/203.7,1/509.2
スマスロ北斗の拳,2248,"1,249",-932,5,2,1/178.4,1/249.8,1/624.5
