台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"3,113",-332,10,8,1/172.9,1/311.3,1/389.1
1002,"3,547",-262,11,13,1/147.8,1/322.5,1/272.8
1003,511,-350,1,1,1/255.5,1/511.0,1/511.0
1004,519,-209,2,0,1/259.5,1/259.5,1/0.0
1005,"6,263","+1,535",26,23,1/127.8,1/240.9,1/272.3
1006,"3,924","+1,324",24,5,1/135.3,1/163.5,1/784.8
1007,"3,418","-1,076",8,9,1/201.1,1/427.2,1/379.8
1008,"1,266",-815,2,3,1/253.2,1/633.0,1/422.0
1009,"2,602",-956,6,6,1/216.8,1/433.7,1/433.7
1010,"3,955",+88,15,16,1/127.6,1/263.7,1/247.2
1011,"6,534",+594,26,23,1/133.3,1/251.3,1/284.1
1012,"1,340",-703,2,5,1/191.4,1/670.0,1/268.0
1013,"7,624",-276,26,24,1/152.5,1/293.2,1/317.7
1014,902,-103,3,2,1/180.4,1/300.7,1/451.0
1015,"2,982",+338,14,6,1/149.1,1/213.0,1/497.0
1016,"4,805",-526,14,22,1/133.5,1/343.2,1/218.4
1017,"2,048",-197,6,8,1/146.3,1/341.3,1/256.0
1018,"1,585",+185,7,2,1/176.1,1/226.4,1/792.5
1019,"1,977",-397,5,8,1/152.1,1/395.4,1/247.1
1020,"2,170","-1,524",4,0,1/542.5,1/542.5,1/0.0
1021,"5,834",-359,20,17,1/157.7,1/291.7,1/343.2
1022,"3,130",-265,13,4,1/184.1,1/240.8,1/782.5
1023,"1,581",-826,3,4,1/225.9,1/527.0,1/395.2
1024,"1,251",-415,4,2,1/208.5,1/312.8,1/625.5
1025,"4,457",-453,13,12,1/178.3,1/342.8,1/371.4
1026,"5,061",-262,18,14,1/158.2,1/281.2,1/361.5
1027,"2,487",-274,7,7,1/177.6,1/355.3,1/355.3
1028,"4,117",-874,13,13,1/158.3,1/316.7,1/316.7
1029,"1,813",-62,9,2,1/164.8,1/201.4,1/906.5
1030,"3,554","+1,371",16,15,1/114.6,1/222.1,1/236.9
1031,"4,467",-150,17,10,1/165.4,1/262.8,1/446.7
1032,"5,812","+1,147",26,14,1/145.3,1/223.5,1/415.1
1033,"5,200",-132,17,16,1/157.6,1/305.9,1/325.0
1034,"1,171",-50,5,1,1/195.2,1/234.2,1/1171.0
1035,"5,342",+488,20,17,1/144.4,1/267.1,1/314.2
1036,"3,878",-279,13,11,1/161.6,1/298.3,1/352.5
1037,"1,212",-538,3,2,1/242.4,1/404.0,1/606.0
1038,"1,320",-568,3,2,1/264.0,1/440.0,1/660.0
1039,"2,452",-832,5,10,1/163.5,1/490.4,1/245.2
1040,"5,440",-344,22,10,1/170.0,1/247.3,1/544.0
1041,"3,110",+18,12,10,1/141.4,1/259.2,1/311.0
1042,"3,972",+468,13,16,1/137.0,1/305.5,1/248.2
1043,"6,236","+1,124",29,15,1/141.7,1/215.0,1/415.7
1044,"6,951","+1,947",27,35,1/112.1,1/257.4,1/198.6
1045,"1,353","-1,029",1,3,1/338.2,1/1353.0,1/451.0
1046,"4,997",+262,21,11,1/156.2,1/238.0,1/454.3
1047,"3,325",-732,10,9,1/175.0,1/332.5,1/369.4
1048,"4,470",-26,19,8,1/165.6,1/235.3,1/558.8
1049,"4,415",+503,17,13,1/147.2,1/259.7,1/339.6
1050,"4,204",-497,14,11,1/168.2,1/300.3,1/382.2
1069,"4,608","+1,053",22,12,1/135.5,1/209.5,1/384.0
1070,954,-385,2,4,1/159.0,1/477.0,1/238.5
1071,"3,280",-474,9,10,1/172.6,1/364.4,1/328.0
1072,"8,208",-344,24,34,1/141.5,1/342.0,1/241.4
1073,"6,630",+394,24,20,1/150.7,1/276.2,1/331.5
1074,"3,727",-238,14,10,1/155.3,1/266.2,1/372.7
1075,"3,453",-526,11,8,1/181.7,1/313.9,1/431.6
1076,"3,561",+103,12,14,1/137.0,1/296.8,1/254.4
1077,"7,019","+1,135",28,28,1/125.3,1/250.7,1/250.7
1078,"3,017",-526,11,5,1/188.6,1/274.3,1/603.4
1079,"2,945",-374,11,4,1/196.3,1/267.7,1/736.2
1080,"1,699",-591,4,5,1/188.8,1/424.8,1/339.8
1081,"1,542",-215,5,3,1/192.8,1/308.4,1/514.0
1082,"2,317",-403,8,4,1/193.1,1/289.6,1/579.2
1083,"4,469",-174,15,11,1/171.9,1/297.9,1/406.3
1084,"2,418",+500,11,6,1/142.2,1/219.8,1/403.0
1085,"5,743","+2,056",31,14,1/127.6,1/185.3,1/410.2
1086,"6,006","+1,632",28,21,1/122.6,1/214.5,1/286.0
1087,"4,234",-268,14,14,1/151.2,1/302.4,1/302.4
1088,"2,541",-485,8,7,1/169.4,1/317.6,1/363.0
1089,"7,047",+362,29,17,1/153.2,1/243.0,1/414.5
1090,"2,661","-1,418",3,9,1/221.8,1/887.0,1/295.7
1091,"4,962","+1,547",24,13,1/134.1,1/206.8,1/381.7
1092,"4,720",-691,13,17,1/157.3,1/363.1,1/277.6
1093,"2,054",-841,6,2,1/256.8,1/342.3,1/1027.0
1094,"5,747","-1,335",17,14,1/185.4,1/338.1,1/410.5
1095,"1,850",-26,9,0,1/205.6,1/205.6,1/0.0
1096,"1,275",-615,4,1,1/255.0,1/318.8,1/1275.0
1097,"3,228",-53,12,9,1/153.7,1/269.0,1/358.7
1098,"4,377","+1,453",20,19,1/112.2,1/218.8,1/230.4
1099,"6,352",+697,28,17,1/141.2,1/226.9,1/373.6
