機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,815,-803,0,1,1/815.0,1/0.0,1/815.0
マイジャグラーV,1002,"3,521",+597,16,8,1/146.7,1/220.1,1/440.1
マイジャグラーV,1003,"2,551",+185,9,11,1/127.5,1/283.4,1/231.9
マイジャグラーV,1004,"4,565","+1,124",20,18,1/120.1,1/228.2,1/253.6
マイジャグラーV,1005,"3,534",+15,11,11,1/160.6,1/321.3,1/321.3
マイジャグラーV,1006,"2,359",-915,5,6,1/214.5,1/471.8,1/393.2
マイジャグラーV,1007,"1,303",-756,3,3,1/217.2,1/434.3,1/434.3
マイジャグラーV,1008,"1,692",-603,5,4,1/188.0,1/338.4,1/423.0
マイジャグラーV,1009,"1,008",-491,2,3,1/201.6,1/504.0,1/336.0
マイジャグラーV,1010,"8,844","+1,756",35,33,1/130.1,1/252.7,1/268.0
マイジャグラーV,1011,"2,228",-994,7,4,1/202.5,1/318.3,1/557.0
マイジャグラーV,1012,"1,471",-774,3,4,1/210.1,1/490.3,1/367.8
マイジャグラーV,1013,"1,170",+515,7,2,1/130.0,1/167.1,1/585.0
マイジャグラーV,1014,"1,055",-544,2,1,1/351.7,1/527.5,1/1055.0
マイジャグラーV,1015,"2,758",-309,9,8,1/162.2,1/306.4,1/344.8
マイジャグラーV,1016,"2,432",+712,10,9,1/128.0,1/243.2,1/270.2
マイジャグラーV,1017,"4,584",-924,13,14,1/169.8,1/352.6,1/327.4
マイジャグラーV,1018,508,-503,0,1,1/508.0,1/0.0,1/508.0
マイジャグラーV,1019,"1,837","-1,841",1,1,1/918.5,1/1837.0,1/1837.0
マイジャグラーV,1020,"4,709",+432,21,11,1/147.2,1/224.2,1/428.1
マイジャグラーV,1021,"1,939","-1,241",3,3,1/323.2,1/646.3,1/646.3
マイジャグラーV,1022,"1,189",-285,4,2,1/198.2,1/297.2,1/594.5
マイジャグラーV,1023,"5,286","+2,374",29,19,1/110.1,1/182.3,1/278.2
マイジャグラーV,1024,542,-532,0,1,1/542.0,1/0.0,1/542.0
マイジャグラーV,1025,357,-297,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1026,"7,013",+806,24,29,1/132.3,1/292.2,1/241.8
マイジャグラーV,1027,"3,562",-432,13,8,1/169.6,1/274.0,1/445.2
マイジャグラーV,1028,"2,388",-156,9,8,1/140.5,1/265.3,1/298.5
マイジャグラーV,1029,"1,832",+32,8,5,1/140.9,1/229.0,1/366.4
マイジャグラーV,1030,"6,481",+76,24,19,1/150.7,1/270.0,1/341.1
マイジャグラーV,1031,455,-326,1,0,1/455.0,1/455.0,1/0.0
マイジャグラーV,1032,"6,688",-174,25,18,1/155.5,1/267.5,1/371.6
マイジャグラーV,1033,"3,669",-191,14,10,1/152.9,1/262.1,1/366.9
マイジャグラーV,1034,"3,948",+344,18,9,1/146.2,1/219.3,1/438.7
マイジャグラーV,1035,"5,082",-568,15,18,1/154.0,1/338.8,1/282.3
マイジャグラーV,1036,"2,285",-350,7,5,1/190.4,1/326.4,1/457.0
マイジャグラーV,1037,397,-350,0,1,1/397.0,1/0.0,1/397.0
マイジャグラーV,1038,"5,507","+1,171",26,17,1/128.1,1/211.8,1/323.9
マイジャグラーV,1039,334,-374,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1040,"2,251",-115,10,2,1/187.6,1/225.1,1/1125.5
マイジャグラーV,1041,"6,841","+3,165",39,19,1/117.9,1/175.4,1/360.1
マイジャグラーV,1042,"3,824",+832,19,8,1/141.6,1/201.3,1/478.0
マイジャグラーV,1043,"8,010",+876,30,27,1/140.5,1/267.0,1/296.7
マイジャグラーV,1044,511,-562,0,1,1/511.0,1/0.0,1/511.0
マイジャグラーV,1045,"4,131",-429,14,13,1/153.0,1/295.1,1/317.8
マイジャグラーV,1046,"1,227",-556,3,3,1/204.5,1/409.0,1/409.0
マイジャグラーV,1047,"4,723",+32,19,15,1/138.9,1/248.6,1/314.9
マイジャグラーV,1048,984,-232,3,3,1/164.0,1/328.0,1/328.0
マイジャグラーV,1049,"8,132",+100,25,37,1/131.2,1/325.3,1/219.8
マイジャグラーV,1050,392,-462,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1069,"4,052",-456,15,12,1/150.1,1/270.1,1/337.7
マイジャグラーV,1070,"5,650",+676,22,19,1/137.8,1/256.8,1/297.4
マイジャグラーV,1071,350,-379,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1072,"3,221",-876,9,5,1/230.1,1/357.9,1/644.2
マイジャグラーV,1073,"3,953","+1,100",21,10,1/127.5,1/188.2,1/395.3
マイジャグラーV,1074,269,-462,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1075,"8,285","+4,221",43,39,1/101.0,1/192.7,1/212.4
マイジャグラーV,1076,"2,220",-750,5,6,1/201.8,1/444.0,1/370.0
マイジャグラーV,1077,710,-444,1,1,1/355.0,1/710.0,1/710.0
マイジャグラーV,1078,"5,375",+982,23,17,1/134.4,1/233.7,1/316.2
マイジャグラーV,1079,427,-203,1,0,1/427.0,1/427.0,1/0.0
マイジャグラーV,1080,"3,873",+891,19,10,1/133.6,1/203.8,1/387.3
マイジャグラーV,1081,"4,253",+250,17,10,1/157.5,1/250.2,1/425.3
マイジャグラーV,1082,"2,024",-379,6,5,1/184.0,1/337.3,1/404.8
マイジャグラーV,1083,460,-397,1,0,1/460.0,1/460.0,1/0.0
マイジャグラーV,1084,834,-656,1,2,1/278.0,1/834.0,1/417.0
マイジャグラーV,1085,"2,000",-109,7,3,1/200.0,1/285.7,1/666.7
マイジャグラーV,1086,"5,286","+1,194",23,18,1/128.9,1/229.8,1/293.7
マイジャグラーV,1087,"1,940",-621,4,7,1/176.4,1/485.0,1/277.1
マイジャグラーV,1088,327,-474,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1089,"6,536",+747,26,24,1/130.7,1/251.4,1/272.3
マイジャグラーV,1090,780,-374,2,2,1/195.0,1/390.0,1/390.0
マイジャグラーV,1091,"4,696",+124,19,11,1/156.5,1/247.2,1/426.9
マイジャグラーV,1092,"3,967",-844,13,9,1/180.3,1/305.2,1/440.8
マイジャグラーV,1093,278,-332,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1094,"5,643","+1,315",27,11,1/148.5,1/209.0,1/513.0
マイジャグラーV,1095,"5,191","+1,453",25,18,1/120.7,1/207.6,1/288.4
マイジャグラーV,1096,173,-221,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1097,"1,414",-179,5,3,1/176.8,1/282.8,1/471.3
マイジャグラーV,1098,"2,750",+97,10,7,1/161.8,1/275.0,1/392.9
マイジャグラーV,1099,"1,292",-368,3,4,1/184.6,1/430.7,1/323.0
モンキーターンV,2103,778,-185,7,4,1/70.7,1/111.1,1/194.5
モンキーターンV,2104,563,-744,1,1,1/281.5,1/563.0,1/563.0
モンキーターンV,2105,408,-156,5,2,1/58.3,1/81.6,1/204.0
モンキーターンV,2106,764,-209,9,4,1/58.8,1/84.9,1/191.0
