機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"6,879",+344,24,24,1/143.3,1/286.6,1/286.6
マイジャグラーV,1002,"1,441",-450,5,3,1/180.1,1/288.2,1/480.3
マイジャグラーV,1003,"7,691","+3,306",42,18,1/128.2,1/183.1,1/427.3
マイジャグラーV,1004,"4,512",+226,19,11,1/150.4,1/237.5,1/410.2
マイジャグラーV,1005,"1,852",-162,9,1,1/185.2,1/205.8,1/1852.0
マイジャグラーV,1006,"3,912",-662,13,10,1/170.1,1/300.9,1/391.2
マイジャグラーV,1007,"3,854",-15,15,7,1/175.2,1/256.9,1/550.6
マイジャグラーV,1008,"4,801",-874,16,8,1/200.0,1/300.1,1/600.1
マイジャグラーV,1009,"6,071",+276,23,16,1/155.7,1/264.0,1/379.4
マイジャグラーV,1010,"5,913","+1,100",26,18,1/134.4,1/227.4,1/328.5
マイジャグラーV,1011,"6,678",-382,22,23,1/148.4,1/303.5,1/290.3
マイジャグラーV,1012,"7,428",+382,30,22,1/142.8,1/247.6,1/337.6
マイジャグラーV,1013,"4,264",+132,18,8,1/164.0,1/236.9,1/533.0
マイジャグラーV,1014,"4,893",+685,21,12,1/148.3,1/233.0,1/407.8
マイジャグラーV,1015,"6,906","+4,044",38,32,1/98.7,1/181.7,1/215.8
マイジャグラーV,1016,"3,774","-1,406",11,4,1/251.6,1/343.1,1/943.5
マイジャグラーV,1017,"6,197","+1,829",30,19,1/126.5,1/206.6,1/326.2
マイジャグラーV,1018,"7,061",-326,24,23,1/150.2,1/294.2,1/307.0
マイジャグラーV,1019,"6,705",+371,25,18,1/155.9,1/268.2,1/372.5
マイジャグラーV,1020,"7,673","+1,359",34,24,1/132.3,1/225.7,1/319.7
マイジャグラーV,1021,"3,920",-218,15,6,1/186.7,1/261.3,1/653.3
マイジャグラーV,1022,"5,858",-356,23,12,1/167.4,1/254.7,1/488.2
マイジャグラーV,1023,"5,756",+409,24,15,1/147.6,1/239.8,1/383.7
マイジャグラーV,1024,"2,915","-1,629",4,10,1/208.2,1/728.8,1/291.5
マイジャグラーV,1025,"4,900",-338,18,12,1/163.3,1/272.2,1/408.3
マイジャグラーV,1026,"6,947","+2,576",33,26,1/117.7,1/210.5,1/267.2
マイジャグラーV,1027,"7,330",-288,26,16,1/174.5,1/281.9,1/458.1
マイジャグラーV,1028,"3,617","-1,453",8,10,1/200.9,1/452.1,1/361.7
マイジャグラーV,1029,"4,509",+103,19,9,1/161.0,1/237.3,1/501.0
マイジャグラーV,1030,"3,956","-1,782",8,11,1/208.2,1/494.5,1/359.6
マイジャグラーV,1031,"7,191",+853,29,24,1/135.7,1/248.0,1/299.6
マイジャグラーV,1032,"6,108","+1,135",24,26,1/122.2,1/254.5,1/234.9
マイジャグラーV,1033,"5,340",-9,18,15,1/161.8,1/296.7,1/356.0
マイジャグラーV,1034,"5,635","+2,200",32,14,1/122.5,1/176.1,1/402.5
