機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"2,549",+860,13,7,0,1/127.5,1/196.1,1/364.1,1/0.0
アイムジャグラーEX-TP,320,566,-291,1,1,0,1/283.0,1/566.0,1/566.0,1/0.0
アイムジャグラーEX-TP,321,"4,591",+18,15,20,0,1/131.2,1/306.1,1/229.6,1/0.0
アイムジャグラーEX-TP,322,608,-486,1,1,0,1/304.0,1/608.0,1/608.0,1/0.0
アイムジャグラーEX-TP,323,"1,411",-577,3,4,0,1/201.6,1/470.3,1/352.8,1/0.0
アイムジャグラーEX-TP,324,"2,680","+1,124",17,3,0,1/134.0,1/157.6,1/893.3,1/0.0
アイムジャグラーEX-TP,325,"2,029",-415,8,1,0,1/225.4,1/253.6,1/2029.0,1/0.0
スマスロ北斗の拳,342,"4,486","+7,749",109,14,0,1/36.5,1/41.2,1/320.4,1/0.0
スマスロ北斗の拳,343,"3,509","+11,832",118,9,0,1/27.6,1/29.7,1/389.9,1/0.0
スマスロ北斗の拳,344,975,+72,12,1,0,1/75.0,1/81.2,1/975.0,1/0.0
スマスロ北斗の拳,345,"4,649",-268,47,18,0,1/71.5,1/98.9,1/258.3,1/0.0
スマスロ北斗の拳,346,"3,358","-2,558",19,6,0,1/134.3,1/176.7,1/559.7,1/0.0
スマスロ北斗の拳,347,"2,386","-1,371",18,5,0,1/103.7,1/132.6,1/477.2,1/0.0
スマスロ北斗の拳,348,"2,147","-1,687",10,4,0,1/153.4,1/214.7,1/536.8,1/0.0
マイジャグラーV,313,"5,448","-2,516",12,14,0,1/209.5,1/454.0,1/389.1,1/0.0
マイジャグラーV,314,"2,166",-226,9,2,0,1/196.9,1/240.7,1/1083.0,1/0.0
マイジャグラーV,315,"3,828",+329,15,13,0,1/136.7,1/255.2,1/294.5,1/0.0
マイジャグラーV,316,"1,503",+304,8,3,0,1/136.6,1/187.9,1/501.0,1/0.0
マイジャグラーV,317,"1,659",-174,6,4,0,1/165.9,1/276.5,1/414.8,1/0.0
マイジャグラーV,318,"3,860",+214,17,7,0,1/160.8,1/227.1,1/551.4,1/0.0
ハッピージャグラーVIII,330,"1,602",-713,4,3,0,1/228.9,1/400.5,1/534.0,1/0.0
ハッピージャグラーVIII,331,"1,836",+45,8,2,0,1/183.6,1/229.5,1/918.0,1/0.0
ハッピージャグラーVIII,332,"4,595",+345,17,16,0,1/139.2,1/270.3,1/287.2,1/0.0
ハッピージャグラーVIII,333,"2,334",-935,5,7,0,1/194.5,1/466.8,1/333.4,1/0.0
ハナハナホウオウ～天翔～-30,424,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,425,488,-440,0,1,0,1/488.0,1/0.0,1/488.0,1/0.0
ハナハナホウオウ～天翔～-30,426,148,+50,1,0,0,1/148.0,1/148.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,427,"1,223",+418,6,2,0,1/152.9,1/203.8,1/611.5,1/0.0
甲鉄城のカバネリ,399,"2,185","-1,175",0,5,11,1/136.6,1/0.0,1/437.0,1/198.6
甲鉄城のカバネリ,400,"1,977","-1,343",0,8,7,1/131.8,1/0.0,1/247.1,1/282.4
甲鉄城のカバネリ,401,"2,694","+1,813",0,8,27,1/77.0,1/0.0,1/336.8,1/99.8
甲鉄城のカバネリ,402,"1,350","+1,101",0,4,14,1/75.0,1/0.0,1/337.5,1/96.4
ゴーゴージャグラー3,336,"4,269","-1,338",13,12,0,1/170.8,1/328.4,1/355.8,1/0.0
ゴーゴージャグラー3,337,"3,555",+678,18,10,0,1/127.0,1/197.5,1/355.5,1/0.0
ゴーゴージャグラー3,338,"3,003",+199,13,9,0,1/136.5,1/231.0,1/333.7,1/0.0
ゴールデンカムイ,403,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,404,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,405,"1,915",+395,0,4,15,1/100.8,1/0.0,1/478.8,1/127.7
ゴッドイーター リザレクション,371,"2,819","-1,776",0,5,15,1/140.9,1/0.0,1/563.8,1/187.9
ゴッドイーター リザレクション,372,"1,133","-1,622",0,3,3,1/188.8,1/0.0,1/377.7,1/377.7
ゴッドイーター リザレクション,373,"2,090","+4,808",0,3,30,1/63.3,1/0.0,1/696.7,1/69.7
ファンキージャグラー2,339,"1,729","-1,399",3,1,0,1/432.2,1/576.3,1/1729.0,1/0.0
ファンキージャグラー2,340,"3,166",-330,12,6,0,1/175.9,1/263.8,1/527.7,1/0.0
ファンキージャグラー2,341,"2,604",+255,12,4,0,1/162.8,1/217.0,1/651.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,368,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,369,"1,381",-122,6,0,4,1/138.1,1/230.2,1/0.0,1/345.2
戦国乙女4 戦乱に閃く炯眼の軍師,370,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,326,"1,036",+844,11,1,0,1/86.3,1/94.2,1/1036.0,1/0.0
沖ドキ!GOLD,327,"2,734",+389,16,13,0,1/94.3,1/170.9,1/210.3,1/0.0
沖ドキ!GOLD,328,"4,779","-4,692",9,11,0,1/238.9,1/531.0,1/434.5,1/0.0
ジャグラーガールズ,334,"3,573","+1,046",15,15,0,1/119.1,1/238.2,1/238.2,1/0.0
ジャグラーガールズ,335,"2,732",-292,8,11,0,1/143.8,1/341.5,1/248.4,1/0.0
スマスロキングパルサー,355,136,-230,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロキングパルサー,356,307,-396,0,1,0,1/307.0,1/0.0,1/307.0,1/0.0
スマスロ真・北斗無双,349,"2,157","-1,758",9,0,4,1/165.9,1/239.7,1/0.0,1/539.2
