機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,265,+413,6,1,0,1/37.9,1/44.2,1/265.0,1/0.0
スマスロ北斗の拳,343,183,+680,6,1,0,1/26.1,1/30.5,1/183.0,1/0.0
スマスロ北斗の拳,344,195,+145,4,1,0,1/39.0,1/48.8,1/195.0,1/0.0
スマスロ北斗の拳,345,96,-134,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,346,86,+169,2,1,0,1/28.7,1/43.0,1/86.0,1/0.0
スマスロ北斗の拳,347,198,+215,3,2,0,1/39.6,1/66.0,1/99.0,1/0.0
スマスロ北斗の拳,348,"1,678","+1,140",27,2,0,1/57.9,1/62.1,1/839.0,1/0.0
スマスロ北斗の拳,349,325,+634,8,1,0,1/36.1,1/40.6,1/325.0,1/0.0
アイムジャグラーEX-TP,319,"1,291",+87,6,1,0,1/184.4,1/215.2,1/1291.0,1/0.0
アイムジャグラーEX-TP,320,"4,498",+570,19,13,0,1/140.6,1/236.7,1/346.0,1/0.0
アイムジャグラーEX-TP,321,"1,793",+52,8,1,0,1/199.2,1/224.1,1/1793.0,1/0.0
アイムジャグラーEX-TP,322,"5,765",+430,26,12,0,1/151.7,1/221.7,1/480.4,1/0.0
アイムジャグラーEX-TP,323,"1,431",-192,6,1,0,1/204.4,1/238.5,1/1431.0,1/0.0
アイムジャグラーEX-TP,324,"4,215","-1,151",13,7,0,1/210.8,1/324.2,1/602.1,1/0.0
アイムジャグラーEX-TP,325,"1,529","-1,570",1,0,0,1/1529.0,1/1529.0,1/0.0,1/0.0
マイジャグラーV,313,"2,895","-1,616",7,3,0,1/289.5,1/413.6,1/965.0,1/0.0
マイジャグラーV,314,"3,083",-157,12,6,0,1/171.3,1/256.9,1/513.8,1/0.0
マイジャグラーV,315,"3,122",-430,13,4,0,1/183.6,1/240.2,1/780.5,1/0.0
マイジャグラーV,316,985,-343,3,1,0,1/246.2,1/328.3,1/985.0,1/0.0
マイジャグラーV,317,"5,684",+58,20,19,0,1/145.7,1/284.2,1/299.2,1/0.0
マイジャグラーV,318,"2,617",-355,9,5,0,1/186.9,1/290.8,1/523.4,1/0.0
