機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"1,304","-1,128",7,2,0,1/144.9,1/186.3,1/652.0,1/0.0
スマスロ北斗の拳,343,596,-366,4,2,0,1/99.3,1/149.0,1/298.0,1/0.0
スマスロ北斗の拳,344,876,-366,6,1,0,1/125.1,1/146.0,1/876.0,1/0.0
スマスロ北斗の拳,345,"1,245",-366,13,4,0,1/73.2,1/95.8,1/311.2,1/0.0
スマスロ北斗の拳,346,583,+378,9,3,0,1/48.6,1/64.8,1/194.3,1/0.0
スマスロ北斗の拳,347,"1,822",-866,12,4,0,1/113.9,1/151.8,1/455.5,1/0.0
スマスロ北斗の拳,348,204,-134,1,1,0,1/102.0,1/204.0,1/204.0,1/0.0
スマスロ北斗の拳,349,913,-494,5,2,0,1/130.4,1/182.6,1/456.5,1/0.0
アイムジャグラーEX-TP,319,"4,700",-692,17,11,0,1/167.9,1/276.5,1/427.3,1/0.0
アイムジャグラーEX-TP,320,"5,192",+802,21,17,0,1/136.6,1/247.2,1/305.4,1/0.0
アイムジャグラーEX-TP,321,"3,685",+924,18,8,0,1/141.7,1/204.7,1/460.6,1/0.0
アイムジャグラーEX-TP,322,"2,753",+110,13,2,0,1/183.5,1/211.8,1/1376.5,1/0.0
アイムジャグラーEX-TP,323,"3,123",-587,10,6,0,1/195.2,1/312.3,1/520.5,1/0.0
アイムジャグラーEX-TP,324,"5,200",-424,19,12,0,1/167.7,1/273.7,1/433.3,1/0.0
アイムジャグラーEX-TP,325,"2,219",-459,7,4,0,1/201.7,1/317.0,1/554.8,1/0.0
マイジャグラーV,313,"4,442","-1,779",10,11,0,1/211.5,1/444.2,1/403.8,1/0.0
マイジャグラーV,314,"4,140",-110,17,10,0,1/153.3,1/243.5,1/414.0,1/0.0
マイジャグラーV,315,"5,230",+459,23,13,0,1/145.3,1/227.4,1/402.3,1/0.0
マイジャグラーV,316,"1,014",-297,3,3,0,1/169.0,1/338.0,1/338.0,1/0.0
マイジャグラーV,317,"9,086",-907,32,25,0,1/159.4,1/283.9,1/363.4,1/0.0
マイジャグラーV,318,"5,993",+686,25,20,0,1/133.2,1/239.7,1/299.6,1/0.0
ハッピージャグラーVIII,330,"1,226",-180,5,0,0,1/245.2,1/245.2,1/0.0,1/0.0
ハッピージャグラーVIII,331,"4,145","+2,302",25,12,0,1/112.0,1/165.8,1/345.4,1/0.0
