機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"5,101",16,12,1/182.2,1/318.8,1/425.1
マイジャグラーV,445,"2,753",5,5,1/275.3,1/550.6,1/550.6
マイジャグラーV,446,"2,886",9,3,1/240.5,1/320.7,1/962.0
マイジャグラーV,447,"1,878",4,5,1/208.7,1/469.5,1/375.6
マイジャグラーV,448,"3,622",12,9,1/172.5,1/301.8,1/402.4
マイジャグラーV,449,"6,050",20,22,1/144.0,1/302.5,1/275.0
マイジャグラーV,450,"4,860",21,12,1/147.3,1/231.4,1/405.0
マイジャグラーV,451,"4,040",17,9,1/155.4,1/237.6,1/448.9
マイジャグラーV,452,"4,473",14,16,1/149.1,1/319.5,1/279.6
マイジャグラーV,453,"5,827",27,15,1/138.7,1/215.8,1/388.5
マイジャグラーV,454,"1,263",3,4,1/180.4,1/421.0,1/315.8
マイジャグラーV,455,"2,925",17,2,1/153.9,1/172.1,1/1462.5
マイジャグラーV,456,"2,941",11,6,1/173.0,1/267.4,1/490.2
マイジャグラーV,465,"3,953",15,8,1/171.9,1/263.5,1/494.1
マイジャグラーV,466,"3,276",11,8,1/172.4,1/297.8,1/409.5
マイジャグラーV,467,"1,831",5,3,1/228.9,1/366.2,1/610.3
マイジャグラーV,468,"3,517",15,7,1/159.9,1/234.5,1/502.4
マイジャグラーV,469,"4,574",21,9,1/152.5,1/217.8,1/508.2
マイジャグラーV,470,"2,581",7,7,1/184.4,1/368.7,1/368.7
マイジャグラーV,471,"6,382",35,17,1/122.7,1/182.3,1/375.4
マイジャグラーV,472,"4,041",18,11,1/139.3,1/224.5,1/367.4
マイジャグラーV,473,"1,652",3,3,1/275.3,1/550.7,1/550.7
マイジャグラーV,474,"3,069",12,9,1/146.1,1/255.8,1/341.0
マイジャグラーV,475,"6,110",18,23,1/149.0,1/339.4,1/265.7
マイジャグラーV,476,"4,020",14,12,1/154.6,1/287.1,1/335.0
マイジャグラーV,477,"2,608",9,4,1/200.6,1/289.8,1/652.0
アイムジャグラーEX-TP,457,"2,026",5,5,1/202.6,1/405.2,1/405.2
アイムジャグラーEX-TP,458,"2,136",6,3,1/237.3,1/356.0,1/712.0
アイムジャグラーEX-TP,459,"1,634",6,2,1/204.2,1/272.3,1/817.0
アイムジャグラーEX-TP,460,"1,487",5,3,1/185.9,1/297.4,1/495.7
アイムジャグラーEX-TP,461,"4,492",19,11,1/149.7,1/236.4,1/408.4
アイムジャグラーEX-TP,462,841,2,3,1/168.2,1/420.5,1/280.3
アイムジャグラーEX-TP,463,"1,114",4,0,1/278.5,1/278.5,1/0.0
アイムジャグラーEX-TP,464,399,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,478,"3,496",11,9,1/174.8,1/317.8,1/388.4
アイムジャグラーEX-TP,479,689,1,0,1/689.0,1/689.0,1/0.0
アイムジャグラーEX-TP,480,394,1,0,1/394.0,1/394.0,1/0.0
アイムジャグラーEX-TP,481,"1,757",7,6,1/135.2,1/251.0,1/292.8
アイムジャグラーEX-TP,482,"5,758",28,15,1/133.9,1/205.6,1/383.9
アイムジャグラーEX-TP,483,288,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,484,"3,429",9,11,1/171.4,1/381.0,1/311.7
アイムジャグラーEX-TP,485,461,1,0,1/461.0,1/461.0,1/0.0
アイムジャグラーEX-TP,486,"1,610",4,6,1/161.0,1/402.5,1/268.3
アイムジャグラーEX-TP,487,"1,126",4,3,1/160.9,1/281.5,1/375.3
アイムジャグラーEX-TP,488,"1,145",3,4,1/163.6,1/381.7,1/286.2
アイムジャグラーEX-TP,489,"3,276",11,7,1/182.0,1/297.8,1/468.0
アイムジャグラーEX-TP,490,"2,896",8,12,1/144.8,1/362.0,1/241.3
アイムジャグラーEX-TP,491,"6,002",28,12,1/150.1,1/214.4,1/500.2
アイムジャグラーEX-TP,492,562,0,2,1/281.0,1/0.0,1/281.0
アイムジャグラーEX-TP,493,"2,191",6,6,1/182.6,1/365.2,1/365.2
アイムジャグラーEX-TP,494,"2,218",9,1,1/221.8,1/246.4,1/2218.0
ゴーゴージャグラー3,543,"1,985",11,5,1/124.1,1/180.5,1/397.0
ゴーゴージャグラー3,544,"1,017",6,1,1/145.3,1/169.5,1/1017.0
ゴーゴージャグラー3,545,"5,015",21,14,1/143.3,1/238.8,1/358.2
ゴーゴージャグラー3,546,251,0,0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,547,"3,031",15,5,1/151.6,1/202.1,1/606.2
ゴーゴージャグラー3,548,"1,123",4,4,1/140.4,1/280.8,1/280.8
ゴーゴージャグラー3,549,984,1,2,1/328.0,1/984.0,1/492.0
ゴーゴージャグラー3,550,"2,045",10,3,1/157.3,1/204.5,1/681.7
ゴーゴージャグラー3,551,"2,177",11,5,1/136.1,1/197.9,1/435.4
ゴーゴージャグラー3,552,"3,015",9,11,1/150.8,1/335.0,1/274.1
ゴーゴージャグラー3,553,"2,941",8,8,1/183.8,1/367.6,1/367.6
ゴーゴージャグラー3,554,"1,765",3,6,1/196.1,1/588.3,1/294.2
ゴーゴージャグラー3,555,"1,957",6,5,1/177.9,1/326.2,1/391.4
ゴーゴージャグラー3,556,"2,151",5,3,1/268.9,1/430.2,1/717.0
スマスロ北斗の拳,648,"1,754",7,3,1/175.4,1/250.6,1/584.7
スマスロ北斗の拳,649,284,2,1,1/94.7,1/142.0,1/284.0
スマスロ北斗の拳,650,"1,202",15,3,1/66.8,1/80.1,1/400.7
スマスロ北斗の拳,651,154,2,1,1/51.3,1/77.0,1/154.0
スマスロ北斗の拳,652,"1,041",4,1,1/208.2,1/260.2,1/1041.0
スマスロ北斗の拳,653,"1,016",6,3,1/112.9,1/169.3,1/338.7
スマスロ北斗の拳,654,966,15,3,1/53.7,1/64.4,1/322.0
スマスロ北斗の拳,655,"1,591",15,4,1/83.7,1/106.1,1/397.8
スマスロ北斗の拳,656,"1,677",18,4,1/76.2,1/93.2,1/419.2
