台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"5,628",+203,26,8,1/165.5,1/216.5,1/703.5
1002,553,-450,0,0,1/0.0,1/0.0,1/0.0
1003,"7,256","+1,571",33,24,1/127.3,1/219.9,1/302.3
1004,"5,728","+3,376",31,21,1/110.2,1/184.8,1/272.8
1005,"3,146",+115,13,7,1/157.3,1/242.0,1/449.4
1006,576,-544,0,1,1/576.0,1/0.0,1/576.0
1007,"3,611",+771,17,8,1/144.4,1/212.4,1/451.4
1008,"1,625",-803,3,4,1/232.1,1/541.7,1/406.2
1009,"4,055",-374,17,6,1/176.3,1/238.5,1/675.8
1010,"2,130",-779,7,1,1/266.2,1/304.3,1/2130.0
1011,"1,502",-897,2,6,1/187.8,1/751.0,1/250.3
1012,"6,533",+900,28,20,1/136.1,1/233.3,1/326.6
1013,"7,394",+426,26,30,1/132.0,1/284.4,1/246.5
1014,"2,035",-162,7,7,1/145.4,1/290.7,1/290.7
1015,"1,604",-215,6,1,1/229.1,1/267.3,1/1604.0
1016,771,-721,0,2,1/385.5,1/0.0,1/385.5
1017,"3,796",+209,15,11,1/146.0,1/253.1,1/345.1
1018,"7,086","+1,124",29,27,1/126.5,1/244.3,1/262.4
1019,"4,053","-1,676",7,14,1/193.0,1/579.0,1/289.5
1020,"3,232",-885,9,6,1/215.5,1/359.1,1/538.7
1021,"6,400","+3,518",33,29,1/103.2,1/193.9,1/220.7
1022,"3,072",-379,9,11,1/153.6,1/341.3,1/279.3
1023,"1,337",-574,3,3,1/222.8,1/445.7,1/445.7
1024,"2,508",-332,8,8,1/156.8,1/313.5,1/313.5
1025,"2,587",-644,7,8,1/172.5,1/369.6,1/323.4
1026,"1,339",-479,3,2,1/267.8,1/446.3,1/669.5
1027,"6,218",+76,27,11,1/163.6,1/230.3,1/565.3
1028,337,-309,0,1,1/337.0,1/0.0,1/337.0
1029,"4,061",-276,15,9,1/169.2,1/270.7,1/451.2
1030,"4,729",-609,15,14,1/163.1,1/315.3,1/337.8
1031,904,-632,1,2,1/301.3,1/904.0,1/452.0
1032,"5,648",+924,22,23,1/125.5,1/256.7,1/245.6
1033,"3,227",+726,15,8,1/140.3,1/215.1,1/403.4
1034,"1,376",-709,3,4,1/196.6,1/458.7,1/344.0
1035,"3,791","+1,218",21,6,1/140.4,1/180.5,1/631.8
1036,"5,636",-762,17,19,1/156.6,1/331.5,1/296.6
1037,"6,773","+1,559",28,27,1/123.1,1/241.9,1/250.9
1038,984,-197,3,2,1/196.8,1/328.0,1/492.0
1039,825,-850,0,2,1/412.5,1/0.0,1/412.5
1040,"1,297",-785,2,3,1/259.4,1/648.5,1/432.3
1041,"7,744","+1,182",34,21,1/140.8,1/227.8,1/368.8
1042,"5,911",+426,22,21,1/137.5,1/268.7,1/281.5
1043,903,-703,1,2,1/301.0,1/903.0,1/451.5
1044,"4,770",-256,18,10,1/170.4,1/265.0,1/477.0
1045,"3,994",+256,16,12,1/142.6,1/249.6,1/332.8
1046,"1,705",+138,5,8,1/131.2,1/341.0,1/213.1
1047,"2,294",-509,5,6,1/208.5,1/458.8,1/382.3
1048,"4,784","-1,571",10,14,1/199.3,1/478.4,1/341.7
1049,"7,398","+1,112",27,32,1/125.4,1/274.0,1/231.2
1050,"1,889",+221,7,8,1/125.9,1/269.9,1/236.1
1069,"5,790",-97,22,19,1/141.2,1/263.2,1/304.7
1070,588,-774,0,0,1/0.0,1/0.0,1/0.0
1071,"7,134",-253,26,21,1/151.8,1/274.4,1/339.7
1072,"3,755",-332,13,11,1/156.5,1/288.8,1/341.4
1073,"5,829",+268,21,21,1/138.8,1/277.6,1/277.6
1074,"1,724",+232,8,2,1/172.4,1/215.5,1/862.0
1075,"3,611",+685,17,10,1/133.7,1/212.4,1/361.1
1076,"2,887",+32,12,5,1/169.8,1/240.6,1/577.4
1077,"7,753","+2,285",36,32,1/114.0,1/215.4,1/242.3
1078,446,-509,0,0,1/0.0,1/0.0,1/0.0
1079,"5,854",-656,19,18,1/158.2,1/308.1,1/325.2
1080,"1,252","-1,088",2,1,1/417.3,1/626.0,1/1252.0
1081,"3,133",-191,12,6,1/174.1,1/261.1,1/522.2
1082,"3,344",+62,14,10,1/139.3,1/238.9,1/334.4
1083,"1,100",-415,3,2,1/220.0,1/366.7,1/550.0
1084,"5,814",+76,24,14,1/153.0,1/242.2,1/415.3
1085,"5,029",-21,18,18,1/139.7,1/279.4,1/279.4
1086,"3,076",-262,12,6,1/170.9,1/256.3,1/512.7
1087,"4,052",+85,14,12,1/155.8,1/289.4,1/337.7
1088,"8,208","+4,994",47,29,1/108.0,1/174.6,1/283.0
1089,"1,416",-579,3,2,1/283.2,1/472.0,1/708.0
1090,"3,555",-526,12,9,1/169.3,1/296.2,1/395.0
1091,"1,604",+191,8,1,1/178.2,1/200.5,1/1604.0
1092,"4,639","+1,135",22,13,1/132.5,1/210.9,1/356.8
1093,"1,801",-662,4,5,1/200.1,1/450.2,1/360.2
1094,"7,640","+2,426",35,26,1/125.2,1/218.3,1/293.8
1095,"5,844",-291,19,20,1/149.8,1/307.6,1/292.2
1096,"4,374",-26,17,11,1/156.2,1/257.3,1/397.6
1097,"1,671",-379,6,4,1/167.1,1/278.5,1/417.8
1098,"4,146",+50,15,13,1/148.1,1/276.4,1/318.9
1099,"3,436","-1,747",6,6,1/286.3,1/572.7,1/572.7
