機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"6,069",-791,20,15,1/173.4,1/303.4,1/404.6
マイジャグラーV,1002,"4,828",+265,19,11,1/160.9,1/254.1,1/438.9
マイジャグラーV,1003,"5,863",-268,21,18,1/150.3,1/279.2,1/325.7
マイジャグラーV,1004,"2,555",-38,9,7,1/159.7,1/283.9,1/365.0
マイジャグラーV,1005,"2,084",-935,6,3,1/231.6,1/347.3,1/694.7
マイジャグラーV,1006,"8,860","+3,329",37,43,1/110.8,1/239.5,1/206.0
マイジャグラーV,1007,"3,815",+321,17,8,1/152.6,1/224.4,1/476.9
マイジャグラーV,1008,"7,757","+2,576",37,26,1/123.1,1/209.6,1/298.3
マイジャグラーV,1009,"6,237","+1,335",28,19,1/132.7,1/222.8,1/328.3
マイジャグラーV,1010,"6,863",-44,27,18,1/152.5,1/254.2,1/381.3
マイジャグラーV,1011,"6,736",+594,29,16,1/149.7,1/232.3,1/421.0
マイジャグラーV,1012,"8,068",-676,32,16,1/168.1,1/252.1,1/504.2
マイジャグラーV,1013,"6,516",+297,24,22,1/141.7,1/271.5,1/296.2
マイジャグラーV,1014,"6,476",+609,25,18,1/150.6,1/259.0,1/359.8
マイジャグラーV,1015,"5,429","-1,159",18,11,1/187.2,1/301.6,1/493.5
マイジャグラーV,1016,"3,732","-2,603",5,7,1/311.0,1/746.4,1/533.1
マイジャグラーV,1017,"2,890",-497,9,3,1/240.8,1/321.1,1/963.3
マイジャグラーV,1018,"2,460",-579,8,3,1/223.6,1/307.5,1/820.0
マイジャグラーV,1019,"7,072","+2,321",34,23,1/124.1,1/208.0,1/307.5
マイジャグラーV,1020,"7,092",+885,34,12,1/154.2,1/208.6,1/591.0
マイジャグラーV,1021,"5,804",-865,20,15,1/165.8,1/290.2,1/386.9
マイジャグラーV,1022,"6,199",+324,26,14,1/155.0,1/238.4,1/442.8
マイジャグラーV,1023,"4,723",+453,22,8,1/157.4,1/214.7,1/590.4
マイジャグラーV,1024,"7,102","+1,053",27,30,1/124.6,1/263.0,1/236.7
マイジャグラーV,1025,"5,107",-44,20,10,1/170.2,1/255.3,1/510.7
マイジャグラーV,1026,"3,722","-1,559",8,7,1/248.1,1/465.2,1/531.7
マイジャグラーV,1027,"6,441","-1,688",16,20,1/178.9,1/402.6,1/322.1
マイジャグラーV,1028,"3,577",-238,16,4,1/178.8,1/223.6,1/894.2
マイジャグラーV,1029,"5,798",+100,23,10,1/175.7,1/252.1,1/579.8
マイジャグラーV,1030,"4,723",+721,22,7,1/162.9,1/214.7,1/674.7
マイジャグラーV,1031,"7,344",+735,30,20,1/146.9,1/244.8,1/367.2
マイジャグラーV,1032,"2,993","-1,371",6,8,1/213.8,1/498.8,1/374.1
マイジャグラーV,1033,"6,181","-1,453",19,16,1/176.6,1/325.3,1/386.3
マイジャグラーV,1034,"2,796",-703,8,6,1/199.7,1/349.5,1/466.0
マイジャグラーV,1035,"8,394","+1,932",32,37,1/121.7,1/262.3,1/226.9
マイジャグラーV,1036,"5,361","+1,018",25,15,1/134.0,1/214.4,1/357.4
マイジャグラーV,1037,"5,168",+688,24,13,1/139.7,1/215.3,1/397.5
マイジャグラーV,1038,"2,545",-668,7,5,1/212.1,1/363.6,1/509.0
マイジャグラーV,1039,"6,172",-676,23,15,1/162.4,1/268.3,1/411.5
マイジャグラーV,1040,"4,758","-1,559",11,13,1/198.2,1/432.5,1/366.0
マイジャグラーV,1041,"5,804",-450,23,16,1/148.8,1/252.3,1/362.8
マイジャグラーV,1042,"6,491",-674,21,18,1/166.4,1/309.1,1/360.6
マイジャグラーV,1043,"8,955","+1,915",34,42,1/117.8,1/263.4,1/213.2
マイジャグラーV,1044,"4,619",+132,19,10,1/159.3,1/243.1,1/461.9
マイジャグラーV,1045,"5,725","+1,371",29,9,1/150.7,1/197.4,1/636.1
マイジャグラーV,1046,"5,899",-747,20,15,1/168.5,1/294.9,1/393.3
マイジャグラーV,1047,"7,003",+394,30,13,1/162.9,1/233.4,1/538.7
マイジャグラーV,1048,"3,306",-832,10,8,1/183.7,1/330.6,1/413.2
マイジャグラーV,1049,"5,631",-74,20,21,1/137.3,1/281.6,1/268.1
マイジャグラーV,1050,"6,526",-91,22,20,1/155.4,1/296.6,1/326.3
マイジャグラーV,1069,"6,074","-1,500",19,15,1/178.6,1/319.7,1/404.9
マイジャグラーV,1070,"3,023","-1,088",8,7,1/201.5,1/377.9,1/431.9
マイジャグラーV,1071,"7,955","-1,241",22,28,1/159.1,1/361.6,1/284.1
マイジャグラーV,1072,"6,736",-526,21,21,1/160.4,1/320.8,1/320.8
マイジャグラーV,1073,"3,454",-262,12,7,1/181.8,1/287.8,1/493.4
マイジャグラーV,1074,"5,833","+1,265",25,20,1/129.6,1/233.3,1/291.6
マイジャグラーV,1075,"8,080",-924,27,18,1/179.6,1/299.3,1/448.9
マイジャグラーV,1076,"8,156","-1,006",29,20,1/166.4,1/281.2,1/407.8
マイジャグラーV,1077,"4,782",-721,16,11,1/177.1,1/298.9,1/434.7
マイジャグラーV,1078,"5,488","-1,712",12,19,1/177.0,1/457.3,1/288.8
マイジャグラーV,1079,"8,462","+3,397",43,27,1/120.9,1/196.8,1/313.4
マイジャグラーV,1080,"8,577",+571,32,31,1/136.1,1/268.0,1/276.7
マイジャグラーV,1081,"7,086",-521,23,25,1/147.6,1/308.1,1/283.4
マイジャグラーV,1082,"8,299","+1,668",34,27,1/136.0,1/244.1,1/307.4
マイジャグラーV,1083,"7,738","+2,976",34,33,1/115.5,1/227.6,1/234.5
マイジャグラーV,1084,"3,110","-1,724",5,6,1/282.7,1/622.0,1/518.3
マイジャグラーV,1085,"3,869",-362,16,6,1/175.9,1/241.8,1/644.8
マイジャグラーV,1086,"5,947","+3,965",37,18,1/108.1,1/160.7,1/330.4
マイジャグラーV,1087,"4,210","-1,147",12,12,1/175.4,1/350.8,1/350.8
マイジャグラーV,1088,"7,064",+476,27,25,1/135.8,1/261.6,1/282.6
マイジャグラーV,1089,"5,602",-650,16,20,1/155.6,1/350.1,1/280.1
マイジャグラーV,1090,"7,878","+3,471",41,29,1/112.5,1/192.1,1/271.7
マイジャグラーV,1091,"7,245","+1,076",31,20,1/142.1,1/233.7,1/362.2
マイジャグラーV,1092,"4,604","-1,394",12,17,1/158.8,1/383.7,1/270.8
マイジャグラーV,1093,"8,436",-653,29,24,1/159.2,1/290.9,1/351.5
マイジャグラーV,1094,"2,150",-656,5,4,1/238.9,1/430.0,1/537.5
マイジャグラーV,1095,"5,814",+362,23,16,1/149.1,1/252.8,1/363.4
マイジャグラーV,1096,"2,916",-853,8,6,1/208.3,1/364.5,1/486.0
マイジャグラーV,1097,"8,915","+3,259",37,44,1/110.1,1/240.9,1/202.6
マイジャグラーV,1098,"8,023","+1,300",31,28,1/136.0,1/258.8,1/286.5
マイジャグラーV,1099,"5,940","-1,253",16,21,1/160.5,1/371.2,1/282.9
モンキーターンV,2059,"4,568","+1,703",52,15,1/68.2,1/87.8,1/304.5
モンキーターンV,2060,"3,268",-929,26,8,1/96.1,1/125.7,1/408.5
モンキーターンV,2061,"4,897","-1,841",47,19,1/74.2,1/104.2,1/257.7
モンキーターンV,2062,"4,670",+821,54,16,1/66.7,1/86.5,1/291.9
モンキーターンV,2063,"5,771","-1,324",57,26,1/69.5,1/101.2,1/222.0
モンキーターンV,2064,"4,015","-1,712",35,14,1/81.9,1/114.7,1/286.8
モンキーターンV,2065,"4,338","-1,112",45,17,1/70.0,1/96.4,1/255.2
モンキーターンV,2066,"5,468",+126,60,24,1/65.1,1/91.1,1/227.8
モンキーターンV,2067,"4,172",-959,34,16,1/83.4,1/122.7,1/260.8
モンキーターンV,2068,"5,052",-276,44,17,1/82.8,1/114.8,1/297.2
モンキーターンV,2103,"5,365","-1,382",63,22,1/63.1,1/85.2,1/243.9
モンキーターンV,2104,"3,328","-1,015",19,11,1/110.9,1/175.2,1/302.5
モンキーターンV,2105,"1,938","-1,159",18,7,1/77.5,1/107.7,1/276.9
モンキーターンV,2106,"3,053","-1,332",24,8,1/95.4,1/127.2,1/381.6
モンキーターンV,2107,"4,555","+4,309",71,25,1/47.4,1/64.2,1/182.2
モンキーターンV,2108,"3,120","-2,109",19,7,1/120.0,1/164.2,1/445.7
モンキーターンV,2109,"2,817","+3,235",48,9,1/49.4,1/58.7,1/313.0
モンキーターンV,2110,"4,425","+5,135",81,22,1/43.0,1/54.6,1/201.1
モンキーターンV,2111,"3,211","-1,174",29,10,1/82.3,1/110.7,1/321.1
モンキーターンV,2112,"5,327","+4,956",87,27,1/46.7,1/61.2,1/197.3
モンキーターンV,2113,"3,663","-3,329",21,8,1/126.3,1/174.4,1/457.9
モンキーターンV,2114,"3,639",-159,42,12,1/67.4,1/86.6,1/303.2
モンキーターンV,2115,"4,047","+6,074",63,16,1/51.2,1/64.2,1/252.9
モンキーターンV,2116,"4,354","+1,121",56,17,1/59.6,1/77.8,1/256.1
モンキーターンV,2117,"4,610","-2,179",28,12,1/115.2,1/164.6,1/384.2
モンキーターンV,2118,"3,851","-3,259",22,10,1/120.3,1/175.0,1/385.1
モンキーターンV,2119,"3,415",-912,33,14,1/72.7,1/103.5,1/243.9
モンキーターンV,2120,"4,283","+5,735",76,20,1/44.6,1/56.4,1/214.2
モンキーターンV,2121,"3,933",+679,47,11,1/67.8,1/83.7,1/357.5
モンキーターンV,2122,"2,954","-3,259",12,8,1/147.7,1/246.2,1/369.2
モンキーターンV,2123,"4,427","+2,303",57,18,1/59.0,1/77.7,1/245.9
モンキーターンV,2124,"2,229",-888,20,8,1/79.6,1/111.5,1/278.6
モンキーターンV,2135,"5,368","-1,244",50,16,1/81.3,1/107.4,1/335.5
モンキーターンV,2136,"1,172",-909,6,3,1/130.2,1/195.3,1/390.7
モンキーターンV,2137,"3,326","+6,326",50,9,1/56.4,1/66.5,1/369.6
