機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"5,315",+711,65,16,0,1/65.6,1/81.8,1/332.2,1/0.0
スマスロ北斗の拳,343,872,-487,7,3,0,1/87.2,1/124.6,1/290.7,1/0.0
スマスロ北斗の拳,344,"3,325",+81,41,6,0,1/70.7,1/81.1,1/554.2,1/0.0
スマスロ北斗の拳,345,575,-198,5,1,0,1/95.8,1/115.0,1/575.0,1/0.0
スマスロ北斗の拳,346,"2,512",+413,30,8,0,1/66.1,1/83.7,1/314.0,1/0.0
スマスロ北斗の拳,347,"2,648",+530,33,6,0,1/67.9,1/80.2,1/441.3,1/0.0
スマスロ北斗の拳,348,878,-815,3,1,0,1/219.5,1/292.7,1/878.0,1/0.0
スマスロ北斗の拳,349,"2,355","+1,470",39,4,0,1/54.8,1/60.4,1/588.8,1/0.0
アイムジャグラーEX-TP,319,"7,239","-2,218",19,16,0,1/206.8,1/381.0,1/452.4,1/0.0
アイムジャグラーEX-TP,320,801,-789,0,1,0,1/801.0,1/0.0,1/801.0,1/0.0
アイムジャグラーEX-TP,321,"4,110",+390,16,14,0,1/137.0,1/256.9,1/293.6,1/0.0
アイムジャグラーEX-TP,322,"2,864",-692,9,7,0,1/179.0,1/318.2,1/409.1,1/0.0
アイムジャグラーEX-TP,323,"2,712",-307,10,4,0,1/193.7,1/271.2,1/678.0,1/0.0
アイムジャグラーEX-TP,324,"2,147","-1,313",3,5,0,1/268.4,1/715.7,1/429.4,1/0.0
アイムジャグラーEX-TP,325,"3,980","-1,120",11,10,0,1/189.5,1/361.8,1/398.0,1/0.0
マイジャグラーV,313,"4,293",-581,15,10,0,1/171.7,1/286.2,1/429.3,1/0.0
マイジャグラーV,314,"1,597","-1,146",2,3,0,1/319.4,1/798.5,1/532.3,1/0.0
マイジャグラーV,315,"7,808",+161,29,19,0,1/162.7,1/269.2,1/410.9,1/0.0
マイジャグラーV,316,662,-591,1,0,0,1/662.0,1/662.0,1/0.0,1/0.0
マイジャグラーV,317,"2,577",-847,8,3,0,1/234.3,1/322.1,1/859.0,1/0.0
マイジャグラーV,318,"1,925",-235,7,2,0,1/213.9,1/275.0,1/962.5,1/0.0
ハッピージャグラーVIII,326,"3,698",+447,17,7,0,1/154.1,1/217.5,1/528.3,1/0.0
ハッピージャグラーVIII,327,"1,243","-1,115",1,1,0,1/621.5,1/1243.0,1/1243.0,1/0.0
ハッピージャグラーVIII,328,"2,201",-751,6,3,0,1/244.6,1/366.8,1/733.7,1/0.0
ハッピージャグラーVIII,329,"4,060",-875,11,14,0,1/162.4,1/369.1,1/290.0,1/0.0
ハッピージャグラーVIII,330,"3,986",+147,18,10,0,1/142.4,1/221.4,1/398.6,1/0.0
ゴーゴージャグラー3,335,"8,322","+1,408",33,40,0,1/114.0,1/252.2,1/208.1,1/0.0
ゴーゴージャグラー3,336,955,-278,4,0,0,1/238.8,1/238.8,1/0.0,1/0.0
ゴーゴージャグラー3,337,"3,172",-394,12,10,0,1/144.2,1/264.3,1/317.2,1/0.0
ゴーゴージャグラー3,338,"5,552",+243,20,20,0,1/138.8,1/277.6,1/277.6,1/0.0
ハナハナホウオウ～天翔～-30,426,700,-479,1,2,0,1/233.3,1/700.0,1/350.0,1/0.0
ハナハナホウオウ～天翔～-30,427,"2,592",+78,10,6,0,1/162.0,1/259.2,1/432.0,1/0.0
ハナハナホウオウ～天翔～-30,428,"1,960",-614,6,3,0,1/217.8,1/326.7,1/653.3,1/0.0
