機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"4,609",-491,15,12,1/170.7,1/307.3,1/384.1
マイジャグラーV,1002,"6,097","+1,382",28,14,1/145.2,1/217.8,1/435.5
マイジャグラーV,1003,"8,891","-1,791",23,36,1/150.7,1/386.6,1/247.0
マイジャグラーV,1004,"3,125","-1,147",10,2,1/260.4,1/312.5,1/1562.5
マイジャグラーV,1005,"6,291",+535,21,25,1/136.8,1/299.6,1/251.6
マイジャグラーV,1006,"6,534",-426,23,15,1/171.9,1/284.1,1/435.6
マイジャグラーV,1007,"2,285",-862,7,1,1/285.6,1/326.4,1/2285.0
マイジャグラーV,1008,"5,940",+591,27,15,1/141.4,1/220.0,1/396.0
マイジャグラーV,1009,"5,728",-962,18,17,1/163.7,1/318.2,1/336.9
マイジャグラーV,1010,"6,755",+900,28,19,1/143.7,1/241.2,1/355.5
マイジャグラーV,1011,"6,059",-241,22,18,1/151.5,1/275.4,1/336.6
マイジャグラーV,1012,"9,297",+959,35,36,1/130.9,1/265.6,1/258.2
マイジャグラーV,1013,"5,420",+924,26,12,1/142.6,1/208.5,1/451.7
マイジャグラーV,1014,"4,755",-962,13,12,1/190.2,1/365.8,1/396.2
マイジャグラーV,1015,"3,975",-947,10,13,1/172.8,1/397.5,1/305.8
マイジャグラーV,1016,"8,761","+2,859",43,33,1/115.3,1/203.7,1/265.5
マイジャグラーV,1017,"8,189","+3,753",42,31,1/112.2,1/195.0,1/264.2
マイジャグラーV,1018,"1,950","-1,218",3,5,1/243.8,1/650.0,1/390.0
マイジャグラーV,1019,"3,018",-312,12,8,1/150.9,1/251.5,1/377.2
マイジャグラーV,1020,"3,866","-1,876",8,9,1/227.4,1/483.2,1/429.6
マイジャグラーV,1021,"6,264",-250,24,16,1/156.6,1/261.0,1/391.5
マイジャグラーV,1022,"7,137","+1,194",31,17,1/148.7,1/230.2,1/419.8
マイジャグラーV,1023,"7,794","+1,218",31,29,1/129.9,1/251.4,1/268.8
