機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,794,-356,4,2,0,1/132.3,1/198.5,1/397.0,1/0.0
スマスロ北斗の拳,343,"1,644",-358,12,4,0,1/102.8,1/137.0,1/411.0,1/0.0
スマスロ北斗の拳,344,"1,453","-1,462",4,2,0,1/242.2,1/363.2,1/726.5,1/0.0
スマスロ北斗の拳,345,"1,039","+1,068",22,3,0,1/41.6,1/47.2,1/346.3,1/0.0
スマスロ北斗の拳,346,"2,250","-1,613",13,3,0,1/140.6,1/173.1,1/750.0,1/0.0
スマスロ北斗の拳,347,"2,160",+793,28,7,0,1/61.7,1/77.1,1/308.6,1/0.0
スマスロ北斗の拳,348,316,+354,7,1,0,1/39.5,1/45.1,1/316.0,1/0.0
スマスロ北斗の拳,349,"1,690","-1,100",10,3,0,1/130.0,1/169.0,1/563.3,1/0.0
アイムジャグラーEX-TP,319,"1,289",+155,6,1,0,1/184.1,1/214.8,1/1289.0,1/0.0
アイムジャグラーEX-TP,320,735,-252,2,2,0,1/183.8,1/367.5,1/367.5,1/0.0
アイムジャグラーEX-TP,321,"1,423",-916,3,1,0,1/355.8,1/474.3,1/1423.0,1/0.0
アイムジャグラーEX-TP,322,"3,016","-1,219",8,4,0,1/251.3,1/377.0,1/754.0,1/0.0
アイムジャグラーEX-TP,323,534,+36,2,0,0,1/267.0,1/267.0,1/0.0,1/0.0
アイムジャグラーEX-TP,324,"3,425","+1,035",15,14,0,1/118.1,1/228.3,1/244.6,1/0.0
アイムジャグラーEX-TP,325,222,-320,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
マイジャグラーV,313,"1,945",-338,8,1,0,1/216.1,1/243.1,1/1945.0,1/0.0
マイジャグラーV,314,"1,454",-115,5,4,0,1/161.6,1/290.8,1/363.5,1/0.0
マイジャグラーV,315,"1,305",-260,5,1,0,1/217.5,1/261.0,1/1305.0,1/0.0
マイジャグラーV,316,"2,030",+601,10,6,0,1/126.9,1/203.0,1/338.3,1/0.0
マイジャグラーV,317,"3,272",-53,11,11,0,1/148.7,1/297.5,1/297.5,1/0.0
マイジャグラーV,318,"1,812",-740,5,3,0,1/226.5,1/362.4,1/604.0,1/0.0
ハッピージャグラーVIII,326,750,-414,2,0,0,1/375.0,1/375.0,1/0.0,1/0.0
ハッピージャグラーVIII,327,"1,662",+386,9,3,0,1/138.5,1/184.7,1/554.0,1/0.0
ハッピージャグラーVIII,328,520,-381,1,0,0,1/520.0,1/520.0,1/0.0,1/0.0
ハッピージャグラーVIII,329,904,+29,3,3,0,1/150.7,1/301.3,1/301.3,1/0.0
ハッピージャグラーVIII,330,"3,368",-502,12,10,0,1/153.1,1/280.7,1/336.8,1/0.0
ゴーゴージャグラー3,335,"4,224",+114,19,10,0,1/145.7,1/222.3,1/422.4,1/0.0
ゴーゴージャグラー3,336,413,-345,1,0,0,1/413.0,1/413.0,1/0.0,1/0.0
ゴーゴージャグラー3,337,"1,539",+187,7,5,0,1/128.2,1/219.9,1/307.8,1/0.0
ゴーゴージャグラー3,338,"1,715",-556,5,6,0,1/155.9,1/343.0,1/285.8,1/0.0
ハナハナホウオウ～天翔～-30,426,752,+516,5,2,0,1/107.4,1/150.4,1/376.0,1/0.0
ハナハナホウオウ～天翔～-30,427,162,+95,1,0,0,1/162.0,1/162.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,428,412,-25,2,0,0,1/206.0,1/206.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,429,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,374,"1,014",-84,0,1,8,1/112.7,1/0.0,1/1014.0,1/126.8
押忍！番長4,375,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,376,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,377,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,371,876,"-1,209",0,3,3,1/146.0,1/0.0,1/292.0,1/292.0
ゴッドイーター リザレクション,372,620,-130,0,2,5,1/88.6,1/0.0,1/310.0,1/124.0
ゴッドイーター リザレクション,373,"2,822","-2,232",0,5,14,1/148.5,1/0.0,1/564.4,1/201.6
ファンキージャグラー2,339,"1,443",-330,5,3,0,1/180.4,1/288.6,1/481.0,1/0.0
ファンキージャグラー2,340,"1,120",+307,5,4,0,1/124.4,1/224.0,1/280.0,1/0.0
ファンキージャグラー2,341,"2,500",-584,8,5,0,1/192.3,1/312.5,1/500.0,1/0.0
炎炎ノ消防隊,398,"3,232","+2,144",0,7,27,1/95.1,1/0.0,1/461.7,1/119.7
炎炎ノ消防隊,399,"1,829",+56,0,3,11,1/130.6,1/0.0,1/609.7,1/166.3
