機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"1,499",-845,2,4,0,1/249.8,1/749.5,1/374.8,1/0.0
アイムジャグラーEX-TP,320,"3,900",+982,18,13,0,1/125.8,1/216.7,1/300.0,1/0.0
アイムジャグラーEX-TP,321,"1,734","-1,065",4,3,0,1/247.7,1/433.5,1/578.0,1/0.0
アイムジャグラーEX-TP,322,"1,078",-549,3,1,0,1/269.5,1/359.3,1/1078.0,1/0.0
アイムジャグラーEX-TP,323,"7,417",+535,30,21,0,1/145.4,1/247.2,1/353.2,1/0.0
アイムジャグラーEX-TP,324,"1,282",-495,4,1,0,1/256.4,1/320.5,1/1282.0,1/0.0
アイムジャグラーEX-TP,325,"2,421",-134,10,3,0,1/186.2,1/242.1,1/807.0,1/0.0
スマスロ北斗の拳,342,"2,391","+1,141",35,4,0,1/61.3,1/68.3,1/597.8,1/0.0
スマスロ北斗の拳,343,"2,186","-2,313",7,4,0,1/198.7,1/312.3,1/546.5,1/0.0
スマスロ北斗の拳,344,"2,126",-827,16,7,0,1/92.4,1/132.9,1/303.7,1/0.0
スマスロ北斗の拳,345,"1,283","+1,246",25,5,0,1/42.8,1/51.3,1/256.6,1/0.0
スマスロ北斗の拳,346,"2,488","-2,362",9,4,0,1/191.4,1/276.4,1/622.0,1/0.0
スマスロ北斗の拳,347,638,+98,9,1,0,1/63.8,1/70.9,1/638.0,1/0.0
スマスロ北斗の拳,348,"2,340",-83,26,5,0,1/75.5,1/90.0,1/468.0,1/0.0
マイジャグラーV,313,"1,801",+523,10,2,0,1/150.1,1/180.1,1/900.5,1/0.0
マイジャグラーV,314,"5,664",-727,19,17,0,1/157.3,1/298.1,1/333.2,1/0.0
マイジャグラーV,315,"1,891",-205,7,4,0,1/171.9,1/270.1,1/472.8,1/0.0
マイジャグラーV,316,"6,624",+48,22,23,0,1/147.2,1/301.1,1/288.0,1/0.0
マイジャグラーV,317,860,-586,2,0,0,1/430.0,1/430.0,1/0.0,1/0.0
マイジャグラーV,318,"3,956",+43,16,10,0,1/152.2,1/247.2,1/395.6,1/0.0
ハッピージャグラーVIII,330,"1,572",-517,4,2,0,1/262.0,1/393.0,1/786.0,1/0.0
ハッピージャグラーVIII,331,"3,745",-136,17,7,0,1/156.0,1/220.3,1/535.0,1/0.0
ハッピージャグラーVIII,332,864,-422,2,1,0,1/288.0,1/432.0,1/864.0,1/0.0
ハッピージャグラーVIII,333,"5,440",+722,27,12,0,1/139.5,1/201.5,1/453.3,1/0.0
ハナハナホウオウ～天翔～,424,"3,155",-495,9,10,0,1/166.1,1/350.6,1/315.5,1/0.0
ハナハナホウオウ～天翔～,425,368,-156,1,0,0,1/368.0,1/368.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,426,215,-19,1,0,0,1/215.0,1/215.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,427,"1,110",+123,4,2,0,1/185.0,1/277.5,1/555.0,1/0.0
甲鉄城のカバネリ,399,"1,011","+1,255",0,8,18,1/38.9,1/0.0,1/126.4,1/56.2
甲鉄城のカバネリ,400,296,-457,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,401,390,"+1,806",0,4,16,1/19.5,1/0.0,1/97.5,1/24.4
甲鉄城のカバネリ,402,"1,033","-1,395",0,3,1,1/258.2,1/0.0,1/344.3,1/1033.0
ゴーゴージャグラー3,336,"7,151",+956,33,21,0,1/132.4,1/216.7,1/340.5,1/0.0
ゴーゴージャグラー3,337,"4,095","-1,124",14,11,0,1/163.8,1/292.5,1/372.3,1/0.0
ゴーゴージャグラー3,338,"1,930","-1,100",4,4,0,1/241.2,1/482.5,1/482.5,1/0.0
ゴールデンカムイ,403,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,404,"2,107","+3,652",0,5,56,1/34.5,1/0.0,1/421.4,1/37.6
ゴールデンカムイ,405,536,-738,0,1,0,1/536.0,1/0.0,1/536.0,1/0.0
ゴッドイーター リザレクション,371,"2,685","-2,556",0,10,21,1/86.6,1/0.0,1/268.5,1/127.9
ゴッドイーター リザレクション,372,"2,504","+4,511",0,10,48,1/43.2,1/0.0,1/250.4,1/52.2
ゴッドイーター リザレクション,373,"3,113","-1,263",0,7,28,1/88.9,1/0.0,1/444.7,1/111.2
ファンキージャグラー2,339,"4,113",-600,13,14,0,1/152.3,1/316.4,1/293.8,1/0.0
ファンキージャグラー2,340,919,-899,1,0,0,1/919.0,1/919.0,1/0.0,1/0.0
