機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"2,422","-2,147",10,4,0,1/173.0,1/242.2,1/605.5,1/0.0
スマスロ北斗の拳,343,"1,191",-557,9,4,0,1/91.6,1/132.3,1/297.8,1/0.0
スマスロ北斗の拳,344,"3,313",-632,30,9,0,1/84.9,1/110.4,1/368.1,1/0.0
スマスロ北斗の拳,345,588,+333,9,1,0,1/58.8,1/65.3,1/588.0,1/0.0
スマスロ北斗の拳,346,"1,116",-206,10,3,0,1/85.8,1/111.6,1/372.0,1/0.0
スマスロ北斗の拳,347,600,-448,3,2,0,1/120.0,1/200.0,1/300.0,1/0.0
スマスロ北斗の拳,348,674,-384,5,1,0,1/112.3,1/134.8,1/674.0,1/0.0
スマスロ北斗の拳,349,"1,603","+1,934",36,3,0,1/41.1,1/44.5,1/534.3,1/0.0
アイムジャグラーEX-TP,319,"1,472",-464,4,3,0,1/210.3,1/368.0,1/490.7,1/0.0
アイムジャグラーEX-TP,320,"1,315",+555,8,2,0,1/131.5,1/164.4,1/657.5,1/0.0
アイムジャグラーEX-TP,321,"1,698",-598,5,4,0,1/188.7,1/339.6,1/424.5,1/0.0
アイムジャグラーEX-TP,322,"1,106",-612,2,2,0,1/276.5,1/553.0,1/553.0,1/0.0
アイムジャグラーEX-TP,323,"1,037",-500,2,1,0,1/345.7,1/518.5,1/1037.0,1/0.0
アイムジャグラーEX-TP,324,"2,620",+48,10,7,0,1/154.1,1/262.0,1/374.3,1/0.0
アイムジャグラーEX-TP,325,"3,336","+1,015",17,4,0,1/158.9,1/196.2,1/834.0,1/0.0
マイジャグラーV,313,"4,616",-104,19,7,0,1/177.5,1/242.9,1/659.4,1/0.0
マイジャグラーV,314,564,-322,1,1,0,1/282.0,1/564.0,1/564.0,1/0.0
マイジャグラーV,315,"2,696","+1,070",17,3,0,1/134.8,1/158.6,1/898.7,1/0.0
マイジャグラーV,316,209,-238,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
