機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"1,309","-1,384",3,1,0,1/327.2,1/436.3,1/1309.0,1/0.0
スマスロ北斗の拳,343,"3,679",-814,35,9,0,1/83.6,1/105.1,1/408.8,1/0.0
スマスロ北斗の拳,344,211,+692,8,2,0,1/21.1,1/26.4,1/105.5,1/0.0
スマスロ北斗の拳,345,672,0,7,2,0,1/74.7,1/96.0,1/336.0,1/0.0
スマスロ北斗の拳,346,"1,215",-390,10,3,0,1/93.5,1/121.5,1/405.0,1/0.0
スマスロ北斗の拳,347,"1,817","+1,128",25,4,0,1/62.7,1/72.7,1/454.2,1/0.0
スマスロ北斗の拳,348,"1,827",-500,14,5,0,1/96.2,1/130.5,1/365.4,1/0.0
スマスロ北斗の拳,349,999,-523,6,1,0,1/142.7,1/166.5,1/999.0,1/0.0
アイムジャグラーEX-TP,319,"3,489",+192,14,8,0,1/158.6,1/249.2,1/436.1,1/0.0
アイムジャグラーEX-TP,320,"4,921","+1,837",25,17,0,1/117.2,1/196.8,1/289.5,1/0.0
アイムジャグラーEX-TP,321,"2,068","-1,919",1,5,0,1/344.7,1/2068.0,1/413.6,1/0.0
アイムジャグラーEX-TP,322,"5,055",-826,19,9,0,1/180.5,1/266.1,1/561.7,1/0.0
アイムジャグラーEX-TP,323,"2,068",-192,8,2,0,1/206.8,1/258.5,1/1034.0,1/0.0
アイムジャグラーEX-TP,324,"3,914",+17,14,11,0,1/156.6,1/279.6,1/355.8,1/0.0
アイムジャグラーEX-TP,325,"5,686",+680,26,15,0,1/138.7,1/218.7,1/379.1,1/0.0
マイジャグラーV,313,958,"-1,012",1,0,0,1/958.0,1/958.0,1/0.0,1/0.0
マイジャグラーV,314,"7,685","+2,012",38,19,0,1/134.8,1/202.2,1/404.5,1/0.0
マイジャグラーV,315,"1,145",-227,4,2,0,1/190.8,1/286.2,1/572.5,1/0.0
マイジャグラーV,316,"1,872",-756,4,5,0,1/208.0,1/468.0,1/374.4,1/0.0
