機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"6,787",34,15,1/138.5,1/199.6,1/452.5
マイジャグラーV,445,"3,102",9,8,1/182.5,1/344.7,1/387.8
マイジャグラーV,446,"9,671",36,37,1/132.5,1/268.6,1/261.4
マイジャグラーV,447,"4,298",22,15,1/116.2,1/195.4,1/286.5
マイジャグラーV,448,"1,313",2,5,1/187.6,1/656.5,1/262.6
マイジャグラーV,449,"2,331",8,3,1/211.9,1/291.4,1/777.0
マイジャグラーV,450,"2,429",9,5,1/173.5,1/269.9,1/485.8
マイジャグラーV,451,"4,133",15,14,1/142.5,1/275.5,1/295.2
マイジャグラーV,452,550,1,1,1/275.0,1/550.0,1/550.0
マイジャグラーV,453,"1,723",6,4,1/172.3,1/287.2,1/430.8
マイジャグラーV,454,"5,657",32,15,1/120.4,1/176.8,1/377.1
マイジャグラーV,455,"6,002",27,14,1/146.4,1/222.3,1/428.7
マイジャグラーV,456,"5,437",30,16,1/118.2,1/181.2,1/339.8
マイジャグラーV,465,"2,093",6,3,1/232.6,1/348.8,1/697.7
マイジャグラーV,466,"1,181",3,3,1/196.8,1/393.7,1/393.7
マイジャグラーV,467,"5,086",14,13,1/188.4,1/363.3,1/391.2
マイジャグラーV,468,"4,345",17,11,1/155.2,1/255.6,1/395.0
マイジャグラーV,469,"2,024",6,4,1/202.4,1/337.3,1/506.0
マイジャグラーV,470,"1,025",2,0,1/512.5,1/512.5,1/0.0
マイジャグラーV,471,"5,036",18,12,1/167.9,1/279.8,1/419.7
マイジャグラーV,472,"3,221",13,5,1/178.9,1/247.8,1/644.2
マイジャグラーV,473,"5,313",21,20,1/129.6,1/253.0,1/265.6
マイジャグラーV,474,"4,787",21,10,1/154.4,1/228.0,1/478.7
マイジャグラーV,475,"1,571",4,3,1/224.4,1/392.8,1/523.7
マイジャグラーV,476,"3,117",9,6,1/207.8,1/346.3,1/519.5
マイジャグラーV,477,"2,192",8,4,1/182.7,1/274.0,1/548.0
アイムジャグラーEX-TP,457,964,3,1,1/241.0,1/321.3,1/964.0
アイムジャグラーEX-TP,458,891,0,2,1/445.5,1/0.0,1/445.5
アイムジャグラーEX-TP,459,"4,426",20,10,1/147.5,1/221.3,1/442.6
アイムジャグラーEX-TP,460,896,4,2,1/149.3,1/224.0,1/448.0
アイムジャグラーEX-TP,461,938,3,0,1/312.7,1/312.7,1/0.0
アイムジャグラーEX-TP,462,315,1,0,1/315.0,1/315.0,1/0.0
アイムジャグラーEX-TP,463,"3,098",14,8,1/140.8,1/221.3,1/387.2
アイムジャグラーEX-TP,464,712,2,0,1/356.0,1/356.0,1/0.0
アイムジャグラーEX-TP,478,"5,259",18,13,1/169.6,1/292.2,1/404.5
アイムジャグラーEX-TP,479,"3,301",13,7,1/165.1,1/253.9,1/471.6
アイムジャグラーEX-TP,480,645,1,1,1/322.5,1/645.0,1/645.0
