機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"2,205","-1,593",10,5,0,1/147.0,1/220.5,1/441.0,1/0.0
スマスロ北斗の拳,343,"5,088","-1,837",44,15,0,1/86.2,1/115.6,1/339.2,1/0.0
スマスロ北斗の拳,344,721,-843,2,2,0,1/180.2,1/360.5,1/360.5,1/0.0
スマスロ北斗の拳,345,"2,354",-477,22,6,0,1/84.1,1/107.0,1/392.3,1/0.0
スマスロ北斗の拳,346,756,-401,5,2,0,1/108.0,1/151.2,1/378.0,1/0.0
スマスロ北斗の拳,347,"5,075","+3,279",85,16,0,1/50.2,1/59.7,1/317.2,1/0.0
スマスロ北斗の拳,348,976,+436,16,1,0,1/57.4,1/61.0,1/976.0,1/0.0
スマスロ北斗の拳,349,"1,276",-517,9,6,0,1/85.1,1/141.8,1/212.7,1/0.0
アイムジャグラーEX-TP,319,"2,934",+802,14,7,0,1/139.7,1/209.6,1/419.1,1/0.0
アイムジャグラーEX-TP,320,"5,704",+919,23,16,0,1/146.3,1/248.0,1/356.5,1/0.0
アイムジャグラーEX-TP,321,"1,140",-994,1,2,0,1/380.0,1/1140.0,1/570.0,1/0.0
アイムジャグラーEX-TP,322,"2,474",-180,9,8,0,1/145.5,1/274.9,1/309.2,1/0.0
アイムジャグラーEX-TP,323,"6,070",-58,22,14,0,1/168.6,1/275.9,1/433.6,1/0.0
アイムジャグラーEX-TP,324,"3,292",-250,13,4,0,1/193.6,1/253.2,1/823.0,1/0.0
アイムジャグラーEX-TP,325,"3,932",+762,17,11,0,1/140.4,1/231.3,1/357.5,1/0.0
マイジャグラーV,313,"6,303","-1,500",21,11,0,1/197.0,1/300.1,1/573.0,1/0.0
マイジャグラーV,314,"3,191",-959,9,6,0,1/212.7,1/354.6,1/531.8,1/0.0
マイジャグラーV,315,"2,396","-1,198",5,5,0,1/239.6,1/479.2,1/479.2,1/0.0
マイジャグラーV,316,"3,328",-477,14,3,0,1/195.8,1/237.7,1/1109.3,1/0.0
マイジャグラーV,317,"5,001",+122,18,19,0,1/135.2,1/277.8,1/263.2,1/0.0
マイジャグラーV,318,"3,122",-180,13,6,0,1/164.3,1/240.2,1/520.3,1/0.0
ハッピージャグラーVIII,326,"1,594",-227,5,5,0,1/159.4,1/318.8,1/318.8,1/0.0
ハッピージャグラーVIII,327,"4,009",+738,17,14,0,1/129.3,1/235.8,1/286.4,1/0.0
ハッピージャグラーVIII,328,"2,852",+87,12,8,0,1/142.6,1/237.7,1/356.5,1/0.0
ハッピージャグラーVIII,329,"1,521",-750,4,1,0,1/304.2,1/380.2,1/1521.0,1/0.0
ハッピージャグラーVIII,330,"1,331",-820,1,5,0,1/221.8,1/1331.0,1/266.2,1/0.0
ゴーゴージャグラー3,335,"4,199","+1,384",22,16,0,1/110.5,1/190.9,1/262.4,1/0.0
ゴーゴージャグラー3,336,"1,672",+41,7,4,0,1/152.0,1/238.9,1/418.0,1/0.0
ゴーゴージャグラー3,337,"3,935",+401,16,16,0,1/123.0,1/245.9,1/245.9,1/0.0
ゴーゴージャグラー3,338,"2,948",+785,16,8,0,1/122.8,1/184.2,1/368.5,1/0.0
ハナハナホウオウ～天翔～,424,"1,195",-285,3,2,0,1/239.0,1/398.3,1/597.5,1/0.0
ハナハナホウオウ～天翔～,425,"1,777",+308,8,4,0,1/148.1,1/222.1,1/444.2,1/0.0
ハナハナホウオウ～天翔～,426,"1,641",-797,3,1,0,1/410.2,1/547.0,1/1641.0,1/0.0
ハナハナホウオウ～天翔～,427,"4,448",-703,11,15,0,1/171.1,1/404.4,1/296.5,1/0.0
ゴッドイーター リザレクション,371,"2,411","-1,430",0,6,15,1/114.8,1/0.0,1/401.8,1/160.7
