機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,30,-42,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,343,957,+225,10,4,0,1/68.4,1/95.7,1/239.2,1/0.0
スマスロ北斗の拳,344,944,-453,7,1,0,1/118.0,1/134.9,1/944.0,1/0.0
スマスロ北斗の拳,345,999,-903,4,1,0,1/199.8,1/249.8,1/999.0,1/0.0
スマスロ北斗の拳,346,865,-167,8,1,0,1/96.1,1/108.1,1/865.0,1/0.0
スマスロ北斗の拳,347,"1,026",-527,7,1,0,1/128.2,1/146.6,1/1026.0,1/0.0
スマスロ北斗の拳,348,445,+43,5,1,0,1/74.2,1/89.0,1/445.0,1/0.0
スマスロ北斗の拳,349,804,"+4,215",42,1,0,1/18.7,1/19.1,1/804.0,1/0.0
アイムジャグラーEX-TP,319,"2,335",+455,10,6,0,1/145.9,1/233.5,1/389.2,1/0.0
アイムジャグラーEX-TP,320,"1,544",-100,6,3,0,1/171.6,1/257.3,1/514.7,1/0.0
アイムジャグラーEX-TP,321,"3,641",+848,17,7,0,1/151.7,1/214.2,1/520.1,1/0.0
アイムジャグラーEX-TP,322,"3,752",-351,15,8,0,1/163.1,1/250.1,1/469.0,1/0.0
アイムジャグラーEX-TP,323,"1,096",-409,4,1,0,1/219.2,1/274.0,1/1096.0,1/0.0
アイムジャグラーEX-TP,324,"1,268",+340,7,1,0,1/158.5,1/181.1,1/1268.0,1/0.0
アイムジャグラーEX-TP,325,"6,795","-1,500",18,21,0,1/174.2,1/377.5,1/323.6,1/0.0
マイジャグラーV,313,"1,474",-739,4,2,0,1/245.7,1/368.5,1/737.0,1/0.0
マイジャグラーV,314,"3,523",-863,12,7,0,1/185.4,1/293.6,1/503.3,1/0.0
マイジャグラーV,315,"2,064",-544,6,6,0,1/172.0,1/344.0,1/344.0,1/0.0
マイジャグラーV,316,"1,883","-1,248",2,4,0,1/313.8,1/941.5,1/470.8,1/0.0
マイジャグラーV,317,"3,117","+1,081",17,7,0,1/129.9,1/183.4,1/445.3,1/0.0
マイジャグラーV,318,"1,294",+266,7,1,0,1/161.8,1/184.9,1/1294.0,1/0.0
ハッピージャグラーVIII,328,"3,007","-1,351",7,5,0,1/250.6,1/429.6,1/601.4,1/0.0
ハッピージャグラーVIII,329,"3,419","+1,281",17,13,0,1/114.0,1/201.1,1/263.0,1/0.0
ハッピージャグラーVIII,330,"2,272",+520,11,6,0,1/133.6,1/206.5,1/378.7,1/0.0
ハッピージャグラーVIII,331,"1,232",-669,2,3,0,1/246.4,1/616.0,1/410.7,1/0.0
ハッピージャグラーVIII,332,769,-667,1,0,0,1/769.0,1/769.0,1/0.0,1/0.0
ゴーゴージャグラー3,335,"1,104",-263,3,3,0,1/184.0,1/368.0,1/368.0,1/0.0
ゴーゴージャグラー3,336,"4,397",-892,16,10,0,1/169.1,1/274.8,1/439.7,1/0.0
