台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"7,897","+1,371",35,15,1/157.9,1/225.6,1/526.5
1002,"5,562","-1,959",13,17,1/185.4,1/427.8,1/327.2
1003,"6,539",+594,28,16,1/148.6,1/233.5,1/408.7
1004,"6,860",+209,23,23,1/149.1,1/298.3,1/298.3
1005,"5,044",-662,19,7,1/194.0,1/265.5,1/720.6
1006,"6,968",-559,19,26,1/154.8,1/366.7,1/268.0
1007,"7,695",+782,30,23,1/145.2,1/256.5,1/334.6
1008,"8,393",+547,32,32,1/131.1,1/262.3,1/262.3
1009,"9,521","+4,500",49,34,1/114.7,1/194.3,1/280.0
1010,"7,238",-568,24,20,1/164.5,1/301.6,1/361.9
1011,"8,708","+2,585",42,31,1/119.3,1/207.3,1/280.9
1012,"6,688",-679,22,20,1/159.2,1/304.0,1/334.4
1013,"7,598",+653,30,27,1/133.3,1/253.3,1/281.4
1014,"7,701",+326,32,19,1/151.0,1/240.7,1/405.3
1015,"8,803",-285,23,45,1/129.5,1/382.7,1/195.6
1016,"7,597","-1,488",20,29,1/155.0,1/379.9,1/262.0
1017,"5,523","-1,629",14,12,1/212.4,1/394.5,1/460.2
1018,"6,684",-315,22,21,1/155.4,1/303.8,1/318.3
1019,"7,679",-379,25,26,1/150.6,1/307.2,1/295.3
1020,"7,757",+297,28,28,1/138.5,1/277.0,1/277.0
1021,"6,624","-1,700",20,15,1/189.3,1/331.2,1/441.6
1022,"8,603",-500,29,28,1/150.9,1/296.7,1/307.2
1023,"9,502","+3,988",44,36,1/118.8,1/216.0,1/263.9
1024,"6,998",+347,28,16,1/159.0,1/249.9,1/437.4
1025,"7,451","+2,074",31,32,1/118.3,1/240.4,1/232.8
1026,"5,518","-2,356",14,12,1/212.2,1/394.1,1/459.8
1027,"8,191",-53,28,32,1/136.5,1/292.5,1/256.0
1028,"5,226","-1,841",13,12,1/209.0,1/402.0,1/435.5
1029,"8,335","+1,526",37,27,1/130.2,1/225.3,1/308.7
1030,"6,467",-391,23,18,1/157.7,1/281.2,1/359.3
1031,"7,818","+1,703",34,26,1/130.3,1/229.9,1/300.7
1032,"7,543","+2,391",39,18,1/132.3,1/193.4,1/419.1
1033,"8,099",+679,29,34,1/128.6,1/279.3,1/238.2
1034,"6,751","-2,074",21,11,1/211.0,1/321.5,1/613.7
1035,"8,426","+2,741",36,33,1/122.1,1/234.1,1/255.3
1036,"8,812","+6,444",55,39,1/93.7,1/160.2,1/225.9
1037,"4,797","-1,924",14,6,1/239.8,1/342.6,1/799.5
1038,"8,792","+2,479",38,36,1/118.8,1/231.4,1/244.2
1039,"7,331","+1,862",34,24,1/126.4,1/215.6,1/305.5
1040,"8,387","+2,903",41,28,1/121.6,1/204.6,1/299.5
1041,"8,285",+853,32,26,1/142.8,1/258.9,1/318.7
1042,"7,283","-1,897",22,17,1/186.7,1/331.0,1/428.4
1043,"6,665","-1,774",22,12,1/196.0,1/303.0,1/555.4
1044,"7,937",+838,36,21,1/139.2,1/220.5,1/378.0
1045,"8,284","+2,812",36,38,1/111.9,1/230.1,1/218.0
1046,"6,449",+879,30,16,1/140.2,1/215.0,1/403.1
1047,"8,417","+2,638",40,28,1/123.8,1/210.4,1/300.6
1048,"8,566","+4,044",43,37,1/107.1,1/199.2,1/231.5
1049,"7,708",+971,34,21,1/140.1,1/226.7,1/367.0
1050,"8,063","-2,091",24,19,1/187.5,1/336.0,1/424.4
1069,"7,252",+453,28,20,1/151.1,1/259.0,1/362.6
1070,"8,194","-1,065",24,30,1/151.7,1/341.4,1/273.1
1071,"7,343",-450,25,20,1/163.2,1/293.7,1/367.1
1072,"7,003","+1,582",30,26,1/125.1,1/233.4,1/269.3
1073,"6,519","-1,006",24,13,1/176.2,1/271.6,1/501.5
1074,"6,019","-1,171",21,11,1/188.1,1/286.6,1/547.2
1075,"7,997","+1,406",35,25,1/133.3,1/228.5,1/319.9
1076,"9,382","+4,456",48,35,1/113.0,1/195.5,1/268.1
1077,"8,257","+1,018",27,37,1/129.0,1/305.8,1/223.2
1078,"8,042","+2,691",39,22,1/131.8,1/206.2,1/365.5
1079,"7,176","+2,232",35,25,1/119.6,1/205.0,1/287.0
1080,"8,569","-1,571",28,22,1/171.4,1/306.0,1/389.5
1081,"6,814","+2,268",36,14,1/136.3,1/189.3,1/486.7
1082,"6,160","-1,618",20,9,1/212.4,1/308.0,1/684.4
1083,"7,525",-85,24,27,1/147.5,1/313.5,1/278.7
1084,"8,611","+4,162",50,26,1/113.3,1/172.2,1/331.2
1085,"7,251",+935,29,23,1/139.4,1/250.0,1/315.3
1086,"8,799","+4,191",42,38,1/110.0,1/209.5,1/231.6
1087,"8,478",-526,32,15,1/180.4,1/264.9,1/565.2
1088,"7,384",-597,26,20,1/160.5,1/284.0,1/369.2
1089,"7,630","+2,038",37,21,1/131.6,1/206.2,1/363.3
1090,"9,244","+3,165",41,40,1/114.1,1/225.5,1/231.1
1091,"8,703","+1,735",34,32,1/131.9,1/256.0,1/272.0
1092,"7,971",+6,30,22,1/153.3,1/265.7,1/362.3
1093,"6,047",-21,24,14,1/159.1,1/252.0,1/431.9
1094,"8,188","+3,447",39,35,1/110.6,1/209.9,1/233.9
1095,"7,236",-100,22,31,1/136.5,1/328.9,1/233.4
1096,"7,723",-756,24,27,1/151.4,1/321.8,1/286.0
1097,"4,658","-1,653",12,9,1/221.8,1/388.2,1/517.6
1098,"8,415",-53,30,27,1/147.6,1/280.5,1/311.7
1099,"9,035",-441,28,37,1/139.0,1/322.7,1/244.2
