台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"6,153",+285,23,20,1/143.1,1/267.5,1/307.6
1002,"2,261","-1,065",6,4,1/226.1,1/376.8,1/565.2
1003,"6,785","+1,465",33,19,1/130.5,1/205.6,1/357.1
1004,"2,154",-91,9,5,1/153.9,1/239.3,1/430.8
1005,"8,379","+2,812",43,22,1/128.9,1/194.9,1/380.9
1006,"5,523",-26,23,12,1/157.8,1/240.1,1/460.2
1007,"1,374",-726,3,2,1/274.8,1/458.0,1/687.0
1008,"5,534",+344,25,12,1/149.6,1/221.4,1/461.2
1009,"7,286","+1,418",35,16,1/142.9,1/208.2,1/455.4
1010,"6,919",-385,25,18,1/160.9,1/276.8,1/384.4
1011,"3,832","-1,524",10,6,1/239.5,1/383.2,1/638.7
1012,"6,748","+4,044",39,26,1/103.8,1/173.0,1/259.5
1013,"3,679","-1,053",11,7,1/204.4,1/334.5,1/525.6
1014,"5,315","+2,268",31,14,1/118.1,1/171.5,1/379.6
1015,"3,162",-944,8,9,1/186.0,1/395.2,1/351.3
1016,"1,644",-391,5,3,1/205.5,1/328.8,1/548.0
1017,"8,380","+2,956",38,33,1/118.0,1/220.5,1/253.9
1018,"6,508",+771,28,18,1/141.5,1/232.4,1/361.6
1019,"2,192",-762,5,5,1/219.2,1/438.4,1/438.4
1020,"6,609",+185,24,24,1/137.7,1/275.4,1/275.4
1021,"4,527",-609,15,13,1/161.7,1/301.8,1/348.2
1022,"7,973","+1,806",36,23,1/135.1,1/221.5,1/346.7
1023,"6,904",+750,27,19,1/150.1,1/255.7,1/363.4
1024,"4,872",-782,16,11,1/180.4,1/304.5,1/442.9
1025,"2,907","-1,194",7,7,1/207.6,1/415.3,1/415.3
1026,"3,131",-653,10,6,1/195.7,1/313.1,1/521.8
1027,"5,110",-132,21,9,1/170.3,1/243.3,1/567.8
1028,"3,580",-832,11,9,1/179.0,1/325.5,1/397.8
1029,"5,694","+2,197",29,20,1/116.2,1/196.3,1/284.7
1030,"2,491",-985,6,6,1/207.6,1/415.2,1/415.2
1031,"6,456",+606,27,15,1/153.7,1/239.1,1/430.4
1032,"5,617",+900,28,11,1/144.0,1/200.6,1/510.6
1033,"3,869","-1,359",9,10,1/203.6,1/429.9,1/386.9
1034,"7,080",+74,24,24,1/147.5,1/295.0,1/295.0
1035,"3,167",-562,10,7,1/186.3,1/316.7,1/452.4
1036,"7,016",-512,26,18,1/159.5,1/269.8,1/389.8
1037,"1,801",-221,6,3,1/200.1,1/300.2,1/600.3
1038,"8,938","+4,015",47,30,1/116.1,1/190.2,1/297.9
1039,"6,714",-526,24,19,1/156.1,1/279.8,1/353.4
1040,"4,223",-174,17,9,1/162.4,1/248.4,1/469.2
1041,"6,743",+524,28,19,1/143.5,1/240.8,1/354.9
1042,"5,686",-268,22,13,1/162.5,1/258.5,1/437.4
1043,"2,916","-1,441",7,4,1/265.1,1/416.6,1/729.0
1044,"4,277",-488,16,10,1/164.5,1/267.3,1/427.7
1045,"7,447",+679,29,25,1/137.9,1/256.8,1/297.9
1046,"1,984",-726,6,4,1/198.4,1/330.7,1/496.0
1047,"5,213",-368,18,14,1/162.9,1/289.6,1/372.4
1048,"5,751",-438,19,16,1/164.3,1/302.7,1/359.4
1049,"3,360",-818,9,8,1/197.6,1/373.3,1/420.0
1050,"7,247",+818,32,20,1/139.4,1/226.5,1/362.4
1069,"4,720","-1,476",13,14,1/174.8,1/363.1,1/337.1
1070,"6,480",+218,25,23,1/135.0,1/259.2,1/281.7
1071,"3,042","-1,041",9,6,1/202.8,1/338.0,1/507.0
1072,"5,300","-1,100",17,10,1/196.3,1/311.8,1/530.0
1073,"5,846","-1,076",18,15,1/177.2,1/324.8,1/389.7
1074,"3,376","-1,065",11,5,1/211.0,1/306.9,1/675.2
1075,"3,999",+21,18,6,1/166.6,1/222.2,1/666.5
1076,"5,067","-1,500",16,9,1/202.7,1/316.7,1/563.0
1077,"4,947",+888,25,12,1/133.7,1/197.9,1/412.2
1078,"5,113",+456,22,13,1/146.1,1/232.4,1/393.3
1079,"3,838","-1,182",12,8,1/191.9,1/319.8,1/479.8
1080,"8,025","+2,179",36,29,1/123.5,1/222.9,1/276.7
1081,"5,918",+594,24,18,1/140.9,1/246.6,1/328.8
1082,"7,457","+1,738",33,24,1/130.8,1/226.0,1/310.7
1083,"3,726","-1,665",8,10,1/207.0,1/465.8,1/372.6
1084,"5,653",-818,18,16,1/166.3,1/314.1,1/353.3
1085,"5,350",+132,23,13,1/148.6,1/232.6,1/411.5
1086,"6,879",+465,25,25,1/137.6,1/275.2,1/275.2
1087,"7,626",+382,33,18,1/149.5,1/231.1,1/423.7
1088,"2,290","-1,641",3,4,1/327.1,1/763.3,1/572.5
1089,"2,779","-1,076",7,5,1/231.6,1/397.0,1/555.8
1090,"2,550","-1,276",7,4,1/231.8,1/364.3,1/637.5
1091,"5,917",+456,24,17,1/144.3,1/246.5,1/348.1
1092,"6,202","+2,056",35,13,1/129.2,1/177.2,1/477.1
1093,"8,365",+382,29,31,1/139.4,1/288.4,1/269.8
1094,"7,664","-1,159",22,28,1/153.3,1/348.4,1/273.7
1095,"8,705","+1,100",31,41,1/120.9,1/280.8,1/212.3
1096,"4,124",-621,13,10,1/179.3,1/317.2,1/412.4
1097,"2,330","-1,418",4,3,1/332.9,1/582.5,1/776.7
1098,"6,117","-1,124",18,21,1/156.8,1/339.8,1/291.3
1099,"4,203",-791,14,9,1/182.7,1/300.2,1/467.0
