台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"4,568",-550,15,11,1/175.7,1/304.5,1/415.3
1002,"9,110","+2,341",38,38,1/119.9,1/239.7,1/239.7
1003,"5,060",+935,24,11,1/144.6,1/210.8,1/460.0
1004,"7,677","+1,559",33,27,1/128.0,1/232.6,1/284.3
1005,"7,033","+2,056",33,22,1/127.9,1/213.1,1/319.7
1006,"4,936",+697,23,12,1/141.0,1/214.6,1/411.3
1007,"7,028",+432,26,20,1/152.8,1/270.3,1/351.4
1008,"7,546","+1,241",34,22,1/134.8,1/221.9,1/343.0
1009,"8,956","+3,212",48,23,1/126.1,1/186.6,1/389.4
1010,"6,820",+806,25,30,1/124.0,1/272.8,1/227.3
1011,"6,684","-1,724",18,20,1/175.9,1/371.3,1/334.2
1012,"6,273",+44,26,15,1/153.0,1/241.3,1/418.2
1013,"4,179",-488,15,9,1/174.1,1/278.6,1/464.3
1014,"6,009","-3,000",12,10,1/273.1,1/500.8,1/600.9
1015,"9,404","+2,215",41,38,1/119.0,1/229.4,1/247.5
1016,"7,413","+1,218",32,24,1/132.4,1/231.7,1/308.9
1017,"3,270",-626,13,3,1/204.4,1/251.5,1/1090.0
1018,"8,497","+2,444",34,39,1/116.4,1/249.9,1/217.9
1019,"6,976","+1,135",32,19,1/136.8,1/218.0,1/367.2
1020,"6,615","-1,747",20,12,1/206.7,1/330.8,1/551.2
1021,"6,068",+209,24,19,1/141.1,1/252.8,1/319.4
1022,"7,151","+1,135",30,20,1/143.0,1/238.4,1/357.6
1023,"8,597",+276,30,30,1/143.3,1/286.6,1/286.6
1024,"3,765",-885,10,10,1/188.2,1/376.5,1/376.5
1025,"6,797",-232,27,16,1/158.1,1/251.7,1/424.8
1026,"5,270",+135,23,7,1/175.7,1/229.1,1/752.9
1027,"8,454","+2,691",38,36,1/114.2,1/222.5,1/234.8
1028,"8,299","+1,879",36,27,1/131.7,1/230.5,1/307.4
1029,"8,931","+4,465",43,45,1/101.5,1/207.7,1/198.5
1030,"9,437","+2,365",44,25,1/136.8,1/214.5,1/377.5
1031,"9,492","+4,221",48,33,1/117.2,1/197.8,1/287.6
1032,"9,129","+1,138",36,33,1/132.3,1/253.6,1/276.6
1033,"8,019","+1,759",35,26,1/131.5,1/229.1,1/308.4
1034,"8,406","+2,671",41,30,1/118.4,1/205.0,1/280.2
1035,"9,600","+4,074",40,52,1/104.3,1/240.0,1/184.6
1036,"7,700","+3,353",35,40,1/102.7,1/220.0,1/192.5
1037,"9,610",+738,39,29,1/141.3,1/246.4,1/331.4
1038,"5,506","-1,159",15,19,1/161.9,1/367.1,1/289.8
1039,"7,772",+921,32,24,1/138.8,1/242.9,1/323.8
1040,"7,738","+1,774",34,27,1/126.9,1/227.6,1/286.6
1041,"9,035","+1,985",41,26,1/134.9,1/220.4,1/347.5
1042,"7,500",+74,25,28,1/141.5,1/300.0,1/267.9
1043,"5,071",+62,21,8,1/174.9,1/241.5,1/633.9
1044,"6,109",-150,27,10,1/165.1,1/226.3,1/610.9
1045,"5,469","-1,524",16,11,1/202.6,1/341.8,1/497.2
1046,"6,954",+209,24,28,1/133.7,1/289.8,1/248.4
1047,"5,429",+474,21,14,1/155.1,1/258.5,1/387.8
1048,"6,726",+571,24,23,1/143.1,1/280.2,1/292.4
1049,"6,034","-1,229",16,20,1/167.6,1/377.1,1/301.7
1050,"7,333",+982,35,17,1/141.0,1/209.5,1/431.4
1069,"8,048","-1,006",25,24,1/164.2,1/321.9,1/335.3
1070,"5,028","-1,700",13,12,1/201.1,1/386.8,1/419.0
1071,"7,187",+997,30,21,1/140.9,1/239.6,1/342.2
1072,"8,303",-203,27,30,1/145.7,1/307.5,1/276.8
1073,"6,640",-524,24,19,1/154.4,1/276.7,1/349.5
1074,"6,338",+515,27,15,1/150.9,1/234.7,1/422.5
1075,"8,073","+3,397",39,31,1/115.3,1/207.0,1/260.4
1076,"5,976",-124,22,16,1/157.3,1/271.6,1/373.5
1077,"4,929","-1,876",13,11,1/205.4,1/379.2,1/448.1
1078,"7,298","+2,232",35,22,1/128.0,1/208.5,1/331.7
1079,"8,441",-759,26,32,1/145.5,1/324.7,1/263.8
1080,"7,767",-468,26,23,1/158.5,1/298.7,1/337.7
1081,"6,837","-1,476",21,17,1/179.9,1/325.6,1/402.2
1082,"8,476",-79,24,34,1/146.1,1/353.2,1/249.3
1083,"3,310",-650,12,5,1/194.7,1/275.8,1/662.0
1084,"5,763","+1,147",26,14,1/144.1,1/221.7,1/411.6
1085,"8,076",+144,32,25,1/141.7,1/252.4,1/323.0
1086,"6,249","-1,897",17,16,1/189.4,1/367.6,1/390.6
1087,"7,470",-68,28,22,1/149.4,1/266.8,1/339.5
1088,"4,861",+403,22,8,1/162.0,1/221.0,1/607.6
1089,"6,688",+476,28,18,1/145.4,1/238.9,1/371.6
1090,"7,876",+285,31,22,1/148.6,1/254.1,1/358.0
1091,"7,287","+1,865",33,24,1/127.8,1/220.8,1/303.6
1092,"6,086",-438,20,18,1/160.2,1/304.3,1/338.1
1093,"5,571","-1,194",17,16,1/168.8,1/327.7,1/348.2
1094,"8,290","+3,047",41,30,1/116.8,1/202.2,1/276.3
1095,"6,292",+509,26,15,1/153.5,1/242.0,1/419.5
1096,"7,740","+2,232",38,21,1/131.2,1/203.7,1/368.6
1097,"7,826","+1,371",35,22,1/137.3,1/223.6,1/355.7
1098,"8,649","+1,794",34,32,1/131.0,1/254.4,1/270.3
1099,"5,478","-1,629",15,13,1/195.6,1/365.2,1/421.4
