台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"8,223","+2,144",40,22,1/132.6,1/205.6,1/373.8
1002,"3,802",-921,12,10,1/172.8,1/316.8,1/380.2
1003,"7,367",+959,32,18,1/147.3,1/230.2,1/409.3
1004,"7,313",+688,27,28,1/133.0,1/270.9,1/261.2
1005,"1,894",-815,6,2,1/236.8,1/315.7,1/947.0
1006,"8,506","+1,800",37,28,1/130.9,1/229.9,1/303.8
1007,"1,112",-450,4,1,1/222.4,1/278.0,1/1112.0
1008,"7,924","+2,497",38,29,1/118.3,1/208.5,1/273.2
1009,"8,338",-238,25,33,1/143.8,1/333.5,1/252.7
1010,"3,962",-485,14,8,1/180.1,1/283.0,1/495.2
1011,"5,802",-368,20,13,1/175.8,1/290.1,1/446.3
1012,"3,840",+603,12,21,1/116.4,1/320.0,1/182.9
1013,"1,684",-679,4,1,1/336.8,1/421.0,1/1684.0
1014,"6,389","+1,018",28,20,1/133.1,1/228.2,1/319.4
1015,"4,741",-891,15,12,1/175.6,1/316.1,1/395.1
1016,"2,088",-485,6,7,1/160.6,1/348.0,1/298.3
1017,"6,170",+406,26,16,1/146.9,1/237.3,1/385.6
1018,"7,937","+1,191",31,29,1/132.3,1/256.0,1/273.7
1019,"6,842",+803,31,14,1/152.0,1/220.7,1/488.7
1020,"1,641",-685,4,2,1/273.5,1/410.2,1/820.5
1021,"4,720",-32,19,10,1/162.8,1/248.4,1/472.0
1022,"6,857",+971,31,17,1/142.9,1/221.2,1/403.4
1023,"3,937",-356,15,10,1/157.5,1/262.5,1/393.7
1024,"2,521",-397,7,8,1/168.1,1/360.1,1/315.1
1025,"6,538",-76,23,22,1/145.3,1/284.3,1/297.2
1026,"5,925","-2,232",13,16,1/204.3,1/455.8,1/370.3
1027,"7,924","+1,747",34,30,1/123.8,1/233.1,1/264.1
1028,"2,266",-662,6,6,1/188.8,1/377.7,1/377.7
1029,"9,315","+3,000",41,39,1/116.4,1/227.2,1/238.8
1030,"6,520","+1,244",31,12,1/151.6,1/210.3,1/543.3
1031,"6,102",-350,23,13,1/169.5,1/265.3,1/469.4
1032,"6,925","+1,382",30,18,1/144.3,1/230.8,1/384.7
1033,"5,079","-1,253",14,15,1/175.1,1/362.8,1/338.6
1034,"8,619",+135,31,29,1/143.7,1/278.0,1/297.2
1035,"5,832",-479,21,14,1/166.6,1/277.7,1/416.6
1036,"4,453",+197,20,11,1/143.6,1/222.7,1/404.8
1037,"6,095","-1,982",14,21,1/174.1,1/435.4,1/290.2
1038,"6,236",+174,27,12,1/159.9,1/231.0,1/519.7
1039,"7,265","+1,582",32,24,1/129.7,1/227.0,1/302.7
1040,"4,510",-426,17,6,1/196.1,1/265.3,1/751.7
1041,"7,103",-829,25,16,1/173.2,1/284.1,1/443.9
1042,"5,385",+241,17,23,1/134.6,1/316.8,1/234.1
1043,"6,727",-568,22,19,1/164.1,1/305.8,1/354.1
1044,"2,117","-1,124",4,5,1/235.2,1/529.2,1/423.4
1045,"6,959","-1,641",22,17,1/178.4,1/316.3,1/409.4
1046,"6,021",+947,26,14,1/150.5,1/231.6,1/430.1
1047,"5,422",+485,19,22,1/132.2,1/285.4,1/246.5
1048,"2,313",-779,6,5,1/210.3,1/385.5,1/462.6
1049,"5,591",+174,25,9,1/164.4,1/223.6,1/621.2
1050,"8,104","+1,138",34,27,1/132.9,1/238.4,1/300.1
1069,"3,276",-909,10,5,1/218.4,1/327.6,1/655.2
1070,"8,768",-91,32,25,1/153.8,1/274.0,1/350.7
1071,"5,941",+115,22,18,1/148.5,1/270.0,1/330.1
1072,"7,471","-1,665",19,23,1/177.9,1/393.2,1/324.8
1073,"6,293",+959,28,15,1/146.3,1/224.8,1/419.5
1074,"5,155","-1,453",12,20,1/161.1,1/429.6,1/257.8
1075,"4,706",+362,16,16,1/147.1,1/294.1,1/294.1
1076,"7,728","+2,929",38,29,1/115.3,1/203.4,1/266.5
1077,"3,606",-806,12,8,1/180.3,1/300.5,1/450.8
1078,"4,238","-1,524",11,5,1/264.9,1/385.3,1/847.6
1079,"5,600",+144,25,11,1/155.6,1/224.0,1/509.1
1080,"3,388",-356,13,6,1/178.3,1/260.6,1/564.7
1081,"5,637",-532,18,18,1/156.6,1/313.2,1/313.2
1082,"6,822","+2,338",35,26,1/111.8,1/194.9,1/262.4
1083,"4,987","-1,288",13,13,1/191.8,1/383.6,1/383.6
1084,"4,119",-644,13,11,1/171.6,1/316.8,1/374.5
1085,"3,374",-606,11,8,1/177.6,1/306.7,1/421.8
1086,"7,466",+126,26,24,1/149.3,1/287.2,1/311.1
1087,"4,074",-568,13,12,1/163.0,1/313.4,1/339.5
1088,"2,537",-44,10,7,1/149.2,1/253.7,1/362.4
1089,"4,894",+174,19,15,1/143.9,1/257.6,1/326.3
1090,"3,124",-571,9,7,1/195.2,1/347.1,1/446.3
1091,"4,339",-962,15,6,1/206.6,1/289.3,1/723.2
1092,"3,834","-1,229",8,12,1/191.7,1/479.2,1/319.5
1093,"6,923",-944,22,23,1/153.8,1/314.7,1/301.0
1094,"6,276","+2,021",32,18,1/125.5,1/196.1,1/348.7
1095,"5,588",-768,17,17,1/164.4,1/328.7,1/328.7
1096,"9,247","+3,306",44,37,1/114.2,1/210.2,1/249.9
1097,"1,289",-650,4,0,1/322.2,1/322.2,1/0.0
1098,"8,539",+609,35,26,1/140.0,1/244.0,1/328.4
1099,"4,252",-956,15,7,1/193.3,1/283.5,1/607.4
