機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"2,798","+1,841",19,5,0,1/116.6,1/147.3,1/559.6,1/0.0
アイムジャグラーEX-TP,320,"1,123",-326,3,3,0,1/187.2,1/374.3,1/374.3,1/0.0
アイムジャグラーEX-TP,321,"2,150","-1,489",3,5,0,1/268.8,1/716.7,1/430.0,1/0.0
アイムジャグラーEX-TP,322,934,-447,3,1,0,1/233.5,1/311.3,1/934.0,1/0.0
アイムジャグラーEX-TP,323,"2,142",+7,9,4,0,1/164.8,1/238.0,1/535.5,1/0.0
アイムジャグラーEX-TP,324,"2,526",-250,10,3,0,1/194.3,1/252.6,1/842.0,1/0.0
アイムジャグラーEX-TP,325,"2,555",-363,8,7,0,1/170.3,1/319.4,1/365.0,1/0.0
スマスロ北斗の拳,342,"2,885",+867,39,7,0,1/62.7,1/74.0,1/412.1,1/0.0
スマスロ北斗の拳,343,"2,580","-1,070",20,8,0,1/92.1,1/129.0,1/322.5,1/0.0
スマスロ北斗の拳,344,"3,212","-1,553",25,6,0,1/103.6,1/128.5,1/535.3,1/0.0
スマスロ北斗の拳,345,"4,018",+842,50,10,0,1/67.0,1/80.4,1/401.8,1/0.0
スマスロ北斗の拳,346,"3,419","-1,743",24,8,0,1/106.8,1/142.5,1/427.4,1/0.0
スマスロ北斗の拳,347,"4,870","+2,087",72,16,0,1/55.3,1/67.6,1/304.4,1/0.0
スマスロ北斗の拳,348,"1,414",+145,14,2,0,1/88.4,1/101.0,1/707.0,1/0.0
マイジャグラーV,313,"5,491",+319,20,22,0,1/130.7,1/274.6,1/249.6,1/0.0
マイジャグラーV,314,674,-571,1,0,0,1/674.0,1/674.0,1/0.0,1/0.0
マイジャグラーV,315,"3,087","-1,266",8,7,0,1/205.8,1/385.9,1/441.0,1/0.0
マイジャグラーV,316,"3,240",+830,17,5,0,1/147.3,1/190.6,1/648.0,1/0.0
マイジャグラーV,317,783,-251,3,0,0,1/261.0,1/261.0,1/0.0,1/0.0
マイジャグラーV,318,"3,542",-469,12,8,0,1/177.1,1/295.2,1/442.8,1/0.0
ハッピージャグラーVIII,330,"2,727",+559,14,4,0,1/151.5,1/194.8,1/681.8,1/0.0
ハッピージャグラーVIII,331,"1,194",+25,5,3,0,1/149.2,1/238.8,1/398.0,1/0.0
ハッピージャグラーVIII,332,"3,179",+662,16,6,0,1/144.5,1/198.7,1/529.8,1/0.0
ハッピージャグラーVIII,333,"1,026",-356,3,3,0,1/171.0,1/342.0,1/342.0,1/0.0
ハナハナホウオウ～天翔～,424,215,-35,1,0,0,1/215.0,1/215.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,33,-46,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,426,"2,277",+625,10,7,0,1/133.9,1/227.7,1/325.3,1/0.0
ハナハナホウオウ～天翔～,427,272,+129,2,0,0,1/136.0,1/136.0,1/0.0,1/0.0
