機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"7,208",30,38,1/106.0,1/240.3,1/189.7
マイジャグラーV,445,"4,359",15,10,1/174.4,1/290.6,1/435.9
マイジャグラーV,446,"6,106",38,24,1/98.5,1/160.7,1/254.4
マイジャグラーV,447,"6,167",17,22,1/158.1,1/362.8,1/280.3
マイジャグラーV,448,"6,145",27,21,1/128.0,1/227.6,1/292.6
マイジャグラーV,449,"4,475",11,16,1/165.7,1/406.8,1/279.7
マイジャグラーV,450,"5,220",24,12,1/145.0,1/217.5,1/435.0
マイジャグラーV,451,"5,932",30,17,1/126.2,1/197.7,1/348.9
マイジャグラーV,452,"6,197",29,18,1/131.9,1/213.7,1/344.3
マイジャグラーV,453,"2,180",6,6,1/181.7,1/363.3,1/363.3
マイジャグラーV,454,"5,582",25,13,1/146.9,1/223.3,1/429.4
マイジャグラーV,455,"5,387",21,15,1/149.6,1/256.5,1/359.1
マイジャグラーV,456,"5,128",19,19,1/134.9,1/269.9,1/269.9
マイジャグラーV,465,"2,261",5,0,1/452.2,1/452.2,1/0.0
マイジャグラーV,466,"6,738",33,16,1/137.5,1/204.2,1/421.1
マイジャグラーV,467,"2,364",8,3,1/214.9,1/295.5,1/788.0
マイジャグラーV,468,"1,724",4,1,1/344.8,1/431.0,1/1724.0
マイジャグラーV,469,"4,769",22,15,1/128.9,1/216.8,1/317.9
マイジャグラーV,470,"4,358",17,7,1/181.6,1/256.4,1/622.6
マイジャグラーV,471,"2,211",6,3,1/245.7,1/368.5,1/737.0
マイジャグラーV,472,"5,903",20,18,1/155.3,1/295.1,1/327.9
マイジャグラーV,473,"4,469",13,14,1/165.5,1/343.8,1/319.2
マイジャグラーV,474,"5,735",24,13,1/155.0,1/239.0,1/441.2
マイジャグラーV,475,"6,560",21,22,1/152.6,1/312.4,1/298.2
マイジャグラーV,476,"4,038",19,11,1/134.6,1/212.5,1/367.1
マイジャグラーV,477,"3,916",20,11,1/126.3,1/195.8,1/356.0
アイムジャグラーEX-TP,457,"1,700",8,5,1/130.8,1/212.5,1/340.0
アイムジャグラーEX-TP,458,"4,062",16,11,1/150.4,1/253.9,1/369.3
アイムジャグラーEX-TP,459,"2,169",6,7,1/166.8,1/361.5,1/309.9
アイムジャグラーEX-TP,460,"4,218",17,12,1/145.4,1/248.1,1/351.5
アイムジャグラーEX-TP,461,"3,843",17,12,1/132.5,1/226.1,1/320.2
アイムジャグラーEX-TP,462,"1,757",5,5,1/175.7,1/351.4,1/351.4
アイムジャグラーEX-TP,463,856,1,0,1/856.0,1/856.0,1/0.0
アイムジャグラーEX-TP,464,"2,749",9,6,1/183.3,1/305.4,1/458.2
アイムジャグラーEX-TP,478,"1,952",6,4,1/195.2,1/325.3,1/488.0
アイムジャグラーEX-TP,479,"3,019",11,5,1/188.7,1/274.5,1/603.8
アイムジャグラーEX-TP,480,"3,606",7,6,1/277.4,1/515.1,1/601.0
アイムジャグラーEX-TP,481,415,1,0,1/415.0,1/415.0,1/0.0
アイムジャグラーEX-TP,482,"2,657",11,6,1/156.3,1/241.5,1/442.8
アイムジャグラーEX-TP,483,"2,068",8,6,1/147.7,1/258.5,1/344.7
アイムジャグラーEX-TP,484,"3,954",14,8,1/179.7,1/282.4,1/494.2
アイムジャグラーEX-TP,485,996,2,2,1/249.0,1/498.0,1/498.0
アイムジャグラーEX-TP,486,"1,296",2,3,1/259.2,1/648.0,1/432.0
アイムジャグラーEX-TP,487,"4,386",15,19,1/129.0,1/292.4,1/230.8
アイムジャグラーEX-TP,488,"2,032",6,5,1/184.7,1/338.7,1/406.4
アイムジャグラーEX-TP,489,"1,262",1,4,1/252.4,1/1262.0,1/315.5
アイムジャグラーEX-TP,490,"2,390",12,3,1/159.3,1/199.2,1/796.7
アイムジャグラーEX-TP,491,"1,920",12,1,1/147.7,1/160.0,1/1920.0
アイムジャグラーEX-TP,492,"4,388",17,16,1/133.0,1/258.1,1/274.2
アイムジャグラーEX-TP,493,"5,959",20,21,1/145.3,1/297.9,1/283.8
アイムジャグラーEX-TP,494,"1,869",8,1,1/207.7,1/233.6,1/1869.0
ゴーゴージャグラー3,540,"4,438",23,17,1/111.0,1/193.0,1/261.1
ゴーゴージャグラー3,541,932,2,2,1/233.0,1/466.0,1/466.0
ゴーゴージャグラー3,542,"5,066",19,19,1/133.3,1/266.6,1/266.6
ゴーゴージャグラー3,543,925,3,1,1/231.2,1/308.3,1/925.0
ゴーゴージャグラー3,544,"2,011",3,5,1/251.4,1/670.3,1/402.2
ゴーゴージャグラー3,545,"2,963",9,9,1/164.6,1/329.2,1/329.2
ゴーゴージャグラー3,546,"1,887",8,2,1/188.7,1/235.9,1/943.5
ゴーゴージャグラー3,547,"1,574",3,5,1/196.8,1/524.7,1/314.8
ゴーゴージャグラー3,548,"1,783",6,5,1/162.1,1/297.2,1/356.6
ゴーゴージャグラー3,549,"3,013",10,8,1/167.4,1/301.3,1/376.6
ゴーゴージャグラー3,550,"5,204",19,20,1/133.4,1/273.9,1/260.2
ゴーゴージャグラー3,551,"1,119",2,4,1/186.5,1/559.5,1/279.8
ゴーゴージャグラー3,552,"2,650",7,2,1/294.4,1/378.6,1/1325.0
ゴーゴージャグラー3,553,899,3,2,1/179.8,1/299.7,1/449.5
スマスロ北斗の拳,648,"4,618",38,9,1/98.3,1/121.5,1/513.1
スマスロ北斗の拳,649,"3,481",29,9,1/91.6,1/120.0,1/386.8
スマスロ北斗の拳,650,"2,455",24,6,1/81.8,1/102.3,1/409.2
スマスロ北斗の拳,651,"2,530",19,7,1/97.3,1/133.2,1/361.4
スマスロ北斗の拳,652,"2,575",16,6,1/117.0,1/160.9,1/429.2
スマスロ北斗の拳,653,"4,375",50,16,1/66.3,1/87.5,1/273.4
スマスロ北斗の拳,654,"3,166",16,7,1/137.7,1/197.9,1/452.3
スマスロ北斗の拳,655,"3,529",21,7,1/126.0,1/168.0,1/504.1
