機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"1,992",6,2,1/249.0,1/332.0,1/996.0
アイムジャグラーEX-TP,462,"1,468",3,3,1/244.7,1/489.3,1/489.3
アイムジャグラーEX-TP,463,"6,309",30,20,1/126.2,1/210.3,1/315.4
アイムジャグラーEX-TP,464,668,2,0,1/334.0,1/334.0,1/0.0
アイムジャグラーEX-TP,478,"1,761",2,5,1/251.6,1/880.5,1/352.2
アイムジャグラーEX-TP,479,"3,046",14,4,1/169.2,1/217.6,1/761.5
アイムジャグラーEX-TP,480,"2,854",14,4,1/158.6,1/203.9,1/713.5
アイムジャグラーEX-TP,481,266,1,0,1/266.0,1/266.0,1/0.0
アイムジャグラーEX-TP,482,"4,741",18,11,1/163.5,1/263.4,1/431.0
アイムジャグラーEX-TP,483,378,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,484,"1,190",1,4,1/238.0,1/1190.0,1/297.5
アイムジャグラーEX-TP,485,"3,075",12,6,1/170.8,1/256.2,1/512.5
アイムジャグラーEX-TP,486,"1,579",7,0,1/225.6,1/225.6,1/0.0
アイムジャグラーEX-TP,487,873,3,1,1/218.2,1/291.0,1/873.0
アイムジャグラーEX-TP,488,"4,861",23,6,1/167.6,1/211.3,1/810.2
アイムジャグラーEX-TP,489,88,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,500,"1,786",7,3,1/178.6,1/255.1,1/595.3
アイムジャグラーEX-TP,501,"3,957",19,11,1/131.9,1/208.3,1/359.7
アイムジャグラーEX-TP,502,924,2,2,1/231.0,1/462.0,1/462.0
アイムジャグラーEX-TP,503,"1,458",8,2,1/145.8,1/182.2,1/729.0
アイムジャグラーEX-TP,504,"4,213",15,10,1/168.5,1/280.9,1/421.3
アイムジャグラーEX-TP,505,782,1,0,1/782.0,1/782.0,1/0.0
アイムジャグラーEX-TP,506,747,1,0,1/747.0,1/747.0,1/0.0
アイムジャグラーEX-TP,507,"1,629",6,3,1/181.0,1/271.5,1/543.0
アイムジャグラーEX-TP,508,"4,177",17,12,1/144.0,1/245.7,1/348.1
アイムジャグラーEX-TP,509,377,1,0,1/377.0,1/377.0,1/0.0
アイムジャグラーEX-TP,510,"2,741",11,4,1/182.7,1/249.2,1/685.2
アイムジャグラーEX-TP,511,"1,647",7,1,1/205.9,1/235.3,1/1647.0
マイジャグラーV,444,"1,928",8,4,1/160.7,1/241.0,1/482.0
マイジャグラーV,445,"8,557",43,29,1/118.8,1/199.0,1/295.1
マイジャグラーV,446,784,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,447,883,2,1,1/294.3,1/441.5,1/883.0
マイジャグラーV,448,"1,745",6,3,1/193.9,1/290.8,1/581.7
マイジャグラーV,449,"3,299",13,6,1/173.6,1/253.8,1/549.8
マイジャグラーV,450,"2,166",5,5,1/216.6,1/433.2,1/433.2
