機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,932,+30,10,1,0,1/84.7,1/93.2,1/932.0,1/0.0
スマスロ北斗の拳,343,"3,121","+7,577",89,8,0,1/32.2,1/35.1,1/390.1,1/0.0
スマスロ北斗の拳,344,"1,183","-1,639",2,1,0,1/394.3,1/591.5,1/1183.0,1/0.0
スマスロ北斗の拳,345,"2,036",+27,22,5,0,1/75.4,1/92.5,1/407.2,1/0.0
スマスロ北斗の拳,346,729,+821,14,3,0,1/42.9,1/52.1,1/243.0,1/0.0
スマスロ北斗の拳,347,"1,974",-940,15,2,0,1/116.1,1/131.6,1/987.0,1/0.0
スマスロ北斗の拳,348,256,+4,3,1,0,1/64.0,1/85.3,1/256.0,1/0.0
スマスロ北斗の拳,349,"1,243",-196,12,3,0,1/82.9,1/103.6,1/414.3,1/0.0
アイムジャグラーEX-TP,319,"1,585",+493,9,3,0,1/132.1,1/176.1,1/528.3,1/0.0
アイムジャグラーEX-TP,320,"3,502","+2,250",23,9,0,1/109.4,1/152.3,1/389.1,1/0.0
アイムジャグラーEX-TP,321,718,-143,3,0,0,1/239.3,1/239.3,1/0.0,1/0.0
アイムジャグラーEX-TP,322,552,-311,1,0,0,1/552.0,1/552.0,1/0.0,1/0.0
アイムジャグラーEX-TP,323,"2,271",-21,10,3,0,1/174.7,1/227.1,1/757.0,1/0.0
アイムジャグラーEX-TP,324,486,-319,1,0,0,1/486.0,1/486.0,1/0.0,1/0.0
アイムジャグラーEX-TP,325,"2,781",-371,10,4,0,1/198.6,1/278.1,1/695.2,1/0.0
マイジャグラーV,313,"2,720",-427,10,5,0,1/181.3,1/272.0,1/544.0,1/0.0
マイジャグラーV,314,"2,759",-87,10,10,0,1/137.9,1/275.9,1/275.9,1/0.0
マイジャグラーV,315,677,+13,2,2,0,1/169.2,1/338.5,1/338.5,1/0.0
マイジャグラーV,316,"6,090",-664,20,15,0,1/174.0,1/304.5,1/406.0,1/0.0
マイジャグラーV,317,619,-183,2,0,0,1/309.5,1/309.5,1/0.0,1/0.0
マイジャグラーV,318,"1,425",-453,4,3,0,1/203.6,1/356.2,1/475.0,1/0.0
ゴーゴージャグラー3,335,"2,169",-338,8,8,0,1/135.6,1/271.1,1/271.1,1/0.0
ゴーゴージャグラー3,336,"3,324",-208,14,8,0,1/151.1,1/237.4,1/415.5,1/0.0
ゴーゴージャグラー3,337,"1,323",-335,5,3,0,1/165.4,1/264.6,1/441.0,1/0.0
ゴーゴージャグラー3,338,"1,011",+272,5,3,0,1/126.4,1/202.2,1/337.0,1/0.0
ハッピージャグラーVIII,329,354,-322,0,1,0,1/354.0,1/0.0,1/354.0,1/0.0
ハッピージャグラーVIII,330,"1,138",+83,6,1,0,1/162.6,1/189.7,1/1138.0,1/0.0
ハッピージャグラーVIII,331,355,-367,0,1,0,1/355.0,1/0.0,1/355.0,1/0.0
ハッピージャグラーVIII,332,"1,147",-395,4,1,0,1/229.4,1/286.8,1/1147.0,1/0.0
ハナハナホウオウ～天翔～-30,425,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,426,18,-46,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,427,371,+76,2,0,0,1/185.5,1/185.5,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,428,110,-92,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,371,"2,476",+982,0,3,33,1/68.8,1/0.0,1/825.3,1/75.0
Re:ゼロから始める異世界生活 season2,372,195,+210,0,0,3,1/65.0,1/0.0,1/0.0,1/65.0
Re:ゼロから始める異世界生活 season2,373,"3,416","-2,632",0,0,16,1/213.5,1/0.0,1/0.0,1/213.5
ゴールデンカムイ,352,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,353,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,388,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,366,"4,579","-4,273",0,7,17,1/190.8,1/0.0,1/654.1,1/269.4
ゴッドイーター リザレクション,367,"4,592","-2,987",0,7,23,1/153.1,1/0.0,1/656.0,1/199.7
ゴッドイーター リザレクション,368,"2,662",-871,0,4,16,1/133.1,1/0.0,1/665.5,1/166.4
ファンキージャグラー2,339,"7,205",+14,26,25,0,1/141.3,1/277.1,1/288.2,1/0.0
ファンキージャグラー2,340,475,-139,1,2,0,1/158.3,1/475.0,1/237.5,1/0.0
ファンキージャグラー2,341,"1,176",-248,4,3,0,1/168.0,1/294.0,1/392.0,1/0.0
甲鉄城のカバネリ,397,"2,505",+570,0,6,20,1/96.3,1/0.0,1/417.5,1/125.2
甲鉄城のカバネリ,398,"3,127",-28,0,7,18,1/125.1,1/0.0,1/446.7,1/173.7
甲鉄城のカバネリ,399,"3,445","+1,913",0,12,34,1/74.9,1/0.0,1/287.1,1/101.3
D4DJ Pachi‐Slot Mix,384,669,-860,1,0,1,1/334.5,1/669.0,1/0.0,1/669.0
D4DJ Pachi‐Slot Mix,385,345,-23,2,0,2,1/86.2,1/172.5,1/0.0,1/172.5
ToLOVEるダークネス,374,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ToLOVEるダークネス,375,"5,430","-4,184",26,0,13,1/139.2,1/208.8,1/0.0,1/417.7
グランベルム,420,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
グランベルム,421,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゲゲゲの鬼太郎 覚醒,379,"1,399","+2,624",0,1,23,1/58.3,1/0.0,1/1399.0,1/60.8
ゲゲゲの鬼太郎 覚醒,380,"1,300","-1,852",0,1,1,1/650.0,1/0.0,1/1300.0,1/1300.0
サンダーVライトニング,422,"3,111","+1,685",18,5,0,1/135.3,1/172.8,1/622.2,1/0.0
サンダーVライトニング,423,216,-48,1,0,0,1/216.0,1/216.0,1/0.0,1/0.0
ジャグラーガールズ,333,481,-298,1,1,0,1/240.5,1/481.0,1/481.0,1/0.0
ジャグラーガールズ,334,"2,797",-848,8,5,0,1/215.2,1/349.6,1/559.4,1/0.0
スマスロキングパルサー,356,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロキングパルサー,357,19,-22,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ真・北斗無双,350,534,+509,7,0,1,1/66.8,1/76.3,1/0.0,1/534.0
スマスロ真・北斗無双,351,864,+911,13,0,2,1/57.6,1/66.5,1/0.0,1/432.0
ニューパルサーSP4 with 太鼓の達人,415,430,-209,1,1,0,1/215.0,1/430.0,1/430.0,1/0.0
