機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"2,806",-731,8,3,0,1/255.1,1/350.8,1/935.3,1/0.0
アイムジャグラーEX-TP,320,"6,225",+91,25,15,0,1/155.6,1/249.0,1/415.0,1/0.0
アイムジャグラーEX-TP,321,"4,614","-1,948",11,11,0,1/209.7,1/419.5,1/419.5,1/0.0
アイムジャグラーEX-TP,322,"4,102","-2,487",8,6,0,1/293.0,1/512.8,1/683.7,1/0.0
アイムジャグラーEX-TP,323,"3,017","-1,371",9,3,0,1/251.4,1/335.2,1/1005.7,1/0.0
アイムジャグラーEX-TP,324,"6,370",-367,23,16,0,1/163.3,1/277.0,1/398.1,1/0.0
アイムジャグラーEX-TP,325,"5,070",+533,22,15,0,1/137.0,1/230.5,1/338.0,1/0.0
スマスロ北斗の拳,342,"2,214",-10,24,6,0,1/73.8,1/92.2,1/369.0,1/0.0
スマスロ北斗の拳,343,"2,673",-873,23,4,0,1/99.0,1/116.2,1/668.2,1/0.0
スマスロ北斗の拳,344,"3,037",-148,34,4,0,1/79.9,1/89.3,1/759.2,1/0.0
スマスロ北斗の拳,345,611,-84,5,1,0,1/101.8,1/122.2,1/611.0,1/0.0
スマスロ北斗の拳,346,412,-247,2,1,0,1/137.3,1/206.0,1/412.0,1/0.0
スマスロ北斗の拳,347,"4,544","-1,852",32,12,0,1/103.3,1/142.0,1/378.7,1/0.0
スマスロ北斗の拳,348,"2,874","-1,047",24,8,0,1/89.8,1/119.8,1/359.2,1/0.0
マイジャグラーV,313,"5,188","-1,639",11,17,0,1/185.3,1/471.6,1/305.2,1/0.0
マイジャグラーV,314,"4,209","-1,209",12,8,0,1/210.4,1/350.8,1/526.1,1/0.0
マイジャグラーV,315,"5,562","-1,891",15,16,0,1/179.4,1/370.8,1/347.6,1/0.0
マイジャグラーV,316,"3,577",-382,12,12,0,1/149.0,1/298.1,1/298.1,1/0.0
マイジャグラーV,317,"2,980",+611,16,5,0,1/141.9,1/186.2,1/596.0,1/0.0
マイジャグラーV,318,"6,671",+635,25,22,0,1/141.9,1/266.8,1/303.2,1/0.0
ハッピージャグラーVIII,330,"2,455",-817,8,4,0,1/204.6,1/306.9,1/613.8,1/0.0
ハッピージャグラーVIII,331,"5,049",-706,18,8,0,1/194.2,1/280.5,1/631.1,1/0.0
ハッピージャグラーVIII,332,"1,344",-358,4,3,0,1/192.0,1/336.0,1/448.0,1/0.0
ハッピージャグラーVIII,333,"6,641",-178,23,21,0,1/150.9,1/288.7,1/316.2,1/0.0
ハナハナホウオウ～天翔～,424,979,-97,4,0,0,1/244.8,1/244.8,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,733,-713,0,1,0,1/733.0,1/0.0,1/733.0,1/0.0
ハナハナホウオウ～天翔～,426,413,-352,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,427,920,-882,1,0,0,1/920.0,1/920.0,1/0.0,1/0.0
甲鉄城のカバネリ,399,"3,241","-3,259",0,10,12,1/147.3,1/0.0,1/324.1,1/270.1
甲鉄城のカバネリ,400,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,401,"1,341",-273,0,4,11,1/89.4,1/0.0,1/335.2,1/121.9
甲鉄城のカバネリ,402,445,-431,0,1,3,1/111.2,1/0.0,1/445.0,1/148.3
ゴーゴージャグラー3,336,"5,268",+729,26,11,0,1/142.4,1/202.6,1/478.9,1/0.0
ゴーゴージャグラー3,337,"3,830",-246,16,12,0,1/136.8,1/239.4,1/319.2,1/0.0
ゴーゴージャグラー3,338,"4,118","-1,040",13,13,0,1/158.4,1/316.8,1/316.8,1/0.0
ファンキージャグラー2,339,"4,846",+270,20,12,0,1/151.4,1/242.3,1/403.8,1/0.0
ファンキージャグラー2,340,"2,745",-813,8,6,0,1/196.1,1/343.1,1/457.5,1/0.0
ファンキージャグラー2,341,"5,163","-1,278",18,9,0,1/191.2,1/286.8,1/573.7,1/0.0
