台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"7,141",-568,24,25,1/145.7,1/297.5,1/285.6
1002,"5,873",+194,23,19,1/139.8,1/255.3,1/309.1
1003,"2,791",-50,11,7,1/155.1,1/253.7,1/398.7
1004,"1,895",-432,6,3,1/210.6,1/315.8,1/631.7
1005,"8,728",-135,33,22,1/158.7,1/264.5,1/396.7
1006,"5,960",+56,22,17,1/152.8,1/270.9,1/350.6
1007,"7,614",+512,26,34,1/126.9,1/292.8,1/223.9
1008,"4,766",-562,15,15,1/158.9,1/317.7,1/317.7
1009,"3,236",-268,12,4,1/202.2,1/269.7,1/809.0
1010,"4,731",+138,20,7,1/175.2,1/236.6,1/675.9
1011,"3,671",-274,15,7,1/166.9,1/244.7,1/524.4
1012,"2,651","-1,076",7,5,1/220.9,1/378.7,1/530.2
1013,"4,293",-168,15,12,1/159.0,1/286.2,1/357.8
1014,"6,948",+174,21,28,1/141.8,1/330.9,1/248.1
1015,"4,733",+415,20,12,1/147.9,1/236.7,1/394.4
1016,"1,280",-279,5,1,1/213.3,1/256.0,1/1280.0
1017,"3,479",-797,8,9,1/204.6,1/434.9,1/386.6
1018,"3,399",-62,13,8,1/161.9,1/261.5,1/424.9
1019,"6,155",+356,25,18,1/143.1,1/246.2,1/341.9
1020,"3,039",-994,9,5,1/217.1,1/337.7,1/607.8
1021,"5,662",-641,20,12,1/176.9,1/283.1,1/471.8
1022,"5,924",+356,22,19,1/144.5,1/269.3,1/311.8
1023,"5,103","+1,335",27,11,1/134.3,1/189.0,1/463.9
1024,"6,795",+356,29,16,1/151.0,1/234.3,1/424.7
1025,"3,543",-853,11,8,1/186.5,1/322.1,1/442.9
1026,"5,854",+312,30,5,1/167.3,1/195.1,1/1170.8
1027,"2,848","-1,582",7,3,1/284.8,1/406.9,1/949.3
1028,"5,454",-285,21,14,1/155.8,1/259.7,1/389.6
1029,"1,621",-732,3,4,1/231.6,1/540.3,1/405.2
1030,"6,282","-1,124",17,21,1/165.3,1/369.5,1/299.1
1031,"4,518",-303,17,7,1/188.2,1/265.8,1/645.4
1032,"5,484","+1,324",26,17,1/127.5,1/210.9,1/322.6
1033,"6,763",+924,30,18,1/140.9,1/225.4,1/375.7
1034,"5,377","-1,676",11,17,1/192.0,1/488.8,1/316.3
1035,"8,656","+3,750",39,42,1/106.9,1/221.9,1/206.1
1036,"1,938",-556,6,4,1/193.8,1/323.0,1/484.5
1037,"6,561",+303,28,19,1/139.6,1/234.3,1/345.3
1038,"3,648",-959,12,5,1/214.6,1/304.0,1/729.6
1039,"3,953",-538,13,11,1/164.7,1/304.1,1/359.4
1040,"7,753",+971,29,31,1/129.2,1/267.3,1/250.1
1041,"2,998","-1,088",9,3,1/249.8,1/333.1,1/999.3
1042,"5,947","-1,229",16,16,1/185.8,1/371.7,1/371.7
1043,"6,094",-426,24,14,1/160.4,1/253.9,1/435.3
1044,"1,643",-874,3,3,1/273.8,1/547.7,1/547.7
1045,"6,594","+1,226",30,18,1/137.4,1/219.8,1/366.3
1046,"3,501",+238,17,5,1/159.1,1/205.9,1/700.2
1047,"8,243","-1,018",23,30,1/155.5,1/358.4,1/274.8
1048,"4,648",-626,16,12,1/166.0,1/290.5,1/387.3
1049,"6,768",-241,22,21,1/157.4,1/307.6,1/322.3
1050,"7,559","+2,762",42,18,1/126.0,1/180.0,1/419.9
1069,"3,613",-638,12,9,1/172.0,1/301.1,1/401.4
1070,"3,357","-1,359",9,6,1/223.8,1/373.0,1/559.5
1071,"8,142","+2,744",37,33,1/116.3,1/220.1,1/246.7
1072,"7,355","+3,985",42,25,1/109.8,1/175.1,1/294.2
1073,"5,560",-274,21,14,1/158.9,1/264.8,1/397.1
1074,"2,782","-1,124",5,8,1/214.0,1/556.4,1/347.8
1075,"6,881",-65,25,15,1/172.0,1/275.2,1/458.7
1076,"6,329","+2,532",34,20,1/117.2,1/186.1,1/316.4
1077,"6,187",+288,26,15,1/150.9,1/238.0,1/412.5
1078,"4,519","-1,065",11,14,1/180.8,1/410.8,1/322.8
1079,"3,144","-1,112",10,6,1/196.5,1/314.4,1/524.0
1080,"4,972","-1,524",13,14,1/184.1,1/382.5,1/355.1
1081,"5,741","-1,288",19,10,1/198.0,1/302.2,1/574.1
1082,"5,977","+1,559",27,22,1/122.0,1/221.4,1/271.7
1083,"4,797",+888,18,19,1/129.6,1/266.5,1/252.5
1084,"7,729","+1,791",34,27,1/126.7,1/227.3,1/286.3
1085,"4,116","-2,056",9,10,1/216.6,1/457.3,1/411.6
1086,"2,575",-674,9,3,1/214.6,1/286.1,1/858.3
1087,"7,558","+1,509",33,22,1/137.4,1/229.0,1/343.5
1088,"6,922",-32,27,19,1/150.5,1/256.4,1/364.3
1089,"1,307",-609,4,0,1/326.8,1/326.8,1/0.0
1090,"6,139",+594,28,13,1/149.7,1/219.2,1/472.2
1091,"5,063",-476,19,12,1/163.3,1/266.5,1/421.9
1092,"4,778","-1,276",12,16,1/170.6,1/398.2,1/298.6
1093,"2,881",-209,10,5,1/192.1,1/288.1,1/576.2
1094,"7,659","+2,144",36,22,1/132.1,1/212.8,1/348.1
1095,"5,187",+853,25,10,1/148.2,1/207.5,1/518.7
1096,"2,401",-209,9,6,1/160.1,1/266.8,1/400.2
1097,"6,128","+1,018",27,18,1/136.2,1/227.0,1/340.4
1098,"1,893",-644,5,6,1/172.1,1/378.6,1/315.5
1099,"7,352",-724,24,24,1/153.2,1/306.3,1/306.3
