機種名,台番号,G数,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
甲鉄城のカバネリ,397,"1,614",0,3,19,1/73.4,1/0.0,1/538.0,1/84.9
革命機ヴァルヴレイヴ,354,919,2,3,4,1/102.1,1/459.5,1/306.3,1/229.8
革命機ヴァルヴレイヴ,355,"1,171",24,1,4,1/40.4,1/48.8,1/1171.0,1/292.8
スマスロ真・北斗無双,350,463,6,0,2,1/57.9,1/77.2,1/0.0,1/231.5
犬夜叉2,351,175,0,1,0,1/175.0,1/0.0,1/175.0,1/0.0
ゲゲゲの鬼太郎 覚醒,360,"5,037",0,12,45,1/88.4,1/0.0,1/419.8,1/111.9
頭文字D 2nd,361,653,0,3,6,1/72.6,1/0.0,1/217.7,1/108.8
モンスターハンターライズ,368,"5,594",0,8,53,1/91.7,1/0.0,1/699.2,1/105.5
バイオハザード5,377,"9,414",0,18,41,1/159.6,1/0.0,1/523.0,1/229.6
東京喰種,378,"3,909",0,14,13,1/144.8,1/0.0,1/279.2,1/300.7
スーパーブラックジャック,379,"8,098",0,3,136,1/58.3,1/0.0,1/2699.3,1/59.5
からくりサーカス,380,"1,965",0,5,19,1/81.9,1/0.0,1/393.0,1/103.4
L サラリーマン金太郎,381,"2,245",0,1,14,1/149.7,1/0.0,1/2245.0,1/160.4
ゾンビランドサガ,382,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ炎炎ノ消防隊,383,"2,688",0,3,30,1/81.5,1/0.0,1/896.0,1/89.6
シン・エヴァンゲリオン,384,"3,204",0,8,17,1/128.2,1/0.0,1/400.5,1/188.5
聖戦士ダンバイン,385,611,0,2,9,1/55.5,1/0.0,1/305.5,1/67.9
ゴジラ対エヴァンゲリオン,386,"4,084",11,0,41,1/78.5,1/371.3,1/0.0,1/99.6
ガールズ&パンツァー 最終章,387,187,2,2,0,1/46.8,1/93.5,1/93.5,1/0.0
麻雀格闘倶楽部 覚醒,388,248,0,1,0,1/248.0,1/0.0,1/248.0,1/0.0
とある魔術の禁書目録,389,"4,247",0,15,19,1/124.9,1/0.0,1/283.1,1/223.5
アオハル♪操 A‐LIVE,392,328,1,0,0,1/328.0,1/328.0,1/0.0,1/0.0
ダンジョンに出会いを求めるのは間違っているだろうか2,393,741,3,1,0,1/185.2,1/247.0,1/741.0,1/0.0
バイオハザード7 レジデント イービル,394,"1,386",0,1,12,1/106.6,1/0.0,1/1386.0,1/115.5
新鬼武者2,395,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ToLOVEるダークネス,405,"3,962",18,0,11,1/136.6,1/220.1,1/0.0,1/360.2
ニューパルサーSPⅢ,414,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ケロット4,415,95,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ニューパルサーSP4 with 太鼓の達人,416,538,3,3,0,1/89.7,1/179.3,1/179.3,1/0.0
ニューゲッターマウス,417,113,0,1,0,1/113.0,1/0.0,1/113.0,1/0.0
ファミスタ回胴版!!,418,"2,573",6,5,0,1/233.9,1/428.8,1/514.6,1/0.0
クランキークレスト,419,"5,240",27,15,0,1/124.8,1/194.1,1/349.3,1/0.0
新ハナビ,420,"1,988",3,8,0,1/180.7,1/662.7,1/248.5,1/0.0
ハイハイシオサイ,421,"1,673",11,7,0,1/92.9,1/152.1,1/239.0,1/0.0
