機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,315,-343,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,320,"4,015",+929,20,8,0,1/143.4,1/200.8,1/501.9,1/0.0
アイムジャグラーEX-TP,321,384,-331,1,0,0,1/384.0,1/384.0,1/0.0,1/0.0
アイムジャグラーEX-TP,322,"2,977",+815,15,8,0,1/129.4,1/198.5,1/372.1,1/0.0
アイムジャグラーEX-TP,323,930,-386,3,1,0,1/232.5,1/310.0,1/930.0,1/0.0
アイムジャグラーEX-TP,324,"1,944",-525,6,4,0,1/194.4,1/324.0,1/486.0,1/0.0
アイムジャグラーEX-TP,325,"1,327",-754,4,0,0,1/331.8,1/331.8,1/0.0,1/0.0
スマスロ北斗の拳,342,"2,630","+4,521",66,8,0,1/35.5,1/39.8,1/328.8,1/0.0
スマスロ北斗の拳,343,"1,628",-146,17,5,0,1/74.0,1/95.8,1/325.6,1/0.0
スマスロ北斗の拳,344,"1,434","-1,312",5,1,0,1/239.0,1/286.8,1/1434.0,1/0.0
スマスロ北斗の拳,345,"1,213",-789,7,3,0,1/121.3,1/173.3,1/404.3,1/0.0
スマスロ北斗の拳,346,"2,238",+959,35,6,0,1/54.6,1/63.9,1/373.0,1/0.0
スマスロ北斗の拳,347,"1,035",-419,7,2,0,1/115.0,1/147.9,1/517.5,1/0.0
スマスロ北斗の拳,348,"1,508",-258,14,5,0,1/79.4,1/107.7,1/301.6,1/0.0
マイジャグラーV,313,"2,399",-685,6,8,0,1/171.4,1/399.8,1/299.9,1/0.0
マイジャグラーV,314,"1,137",+287,6,1,0,1/162.4,1/189.5,1/1137.0,1/0.0
マイジャグラーV,315,"5,360",-304,21,12,0,1/162.4,1/255.2,1/446.7,1/0.0
マイジャグラーV,316,"2,703",-484,9,7,0,1/168.9,1/300.3,1/386.1,1/0.0
マイジャグラーV,317,"1,779",-21,6,7,0,1/136.8,1/296.5,1/254.1,1/0.0
マイジャグラーV,318,"2,102",+3,9,3,0,1/175.2,1/233.6,1/700.7,1/0.0
ハッピージャグラーVIII,330,"2,991",+803,16,7,0,1/130.0,1/186.9,1/427.3,1/0.0
ハッピージャグラーVIII,331,328,-131,1,0,0,1/328.0,1/328.0,1/0.0,1/0.0
ハッピージャグラーVIII,332,"1,070",-503,2,3,0,1/214.0,1/535.0,1/356.7,1/0.0
ハッピージャグラーVIII,333,756,+323,5,1,0,1/126.0,1/151.2,1/756.0,1/0.0
ハナハナホウオウ～天翔～,424,"1,318",+647,6,3,0,1/146.4,1/219.7,1/439.3,1/0.0
ハナハナホウオウ～天翔～,425,647,-46,3,0,0,1/215.7,1/215.7,1/0.0,1/0.0
