機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"2,939",-244,11,6,0,1/172.9,1/267.2,1/489.8,1/0.0
アイムジャグラーEX-TP,320,776,-361,2,0,0,1/388.0,1/388.0,1/0.0,1/0.0
アイムジャグラーEX-TP,321,"2,084",-952,5,3,0,1/260.5,1/416.8,1/694.7,1/0.0
アイムジャグラーEX-TP,322,"1,154",-348,4,1,0,1/230.8,1/288.5,1/1154.0,1/0.0
アイムジャグラーEX-TP,323,"1,959",+377,9,4,0,1/150.7,1/217.7,1/489.8,1/0.0
アイムジャグラーEX-TP,324,"2,206",-68,10,3,0,1/169.7,1/220.6,1/735.3,1/0.0
アイムジャグラーEX-TP,325,"3,491",-496,13,6,0,1/183.7,1/268.5,1/581.8,1/0.0
スマスロ北斗の拳,342,"1,376",+351,16,5,0,1/65.5,1/86.0,1/275.2,1/0.0
スマスロ北斗の拳,343,"1,139",+752,20,1,0,1/54.2,1/57.0,1/1139.0,1/0.0
スマスロ北斗の拳,344,735,-276,6,2,0,1/91.9,1/122.5,1/367.5,1/0.0
スマスロ北斗の拳,345,890,-440,6,1,0,1/127.1,1/148.3,1/890.0,1/0.0
スマスロ北斗の拳,346,838,-204,8,2,0,1/83.8,1/104.8,1/419.0,1/0.0
スマスロ北斗の拳,347,969,"-1,190",2,1,0,1/323.0,1/484.5,1/969.0,1/0.0
スマスロ北斗の拳,348,869,+589,12,3,0,1/57.9,1/72.4,1/289.7,1/0.0
マイジャグラーV,313,"3,221","-1,439",8,6,0,1/230.1,1/402.6,1/536.8,1/0.0
マイジャグラーV,314,"1,777",-317,6,4,0,1/177.7,1/296.2,1/444.2,1/0.0
マイジャグラーV,315,"1,381",-889,2,3,0,1/276.2,1/690.5,1/460.3,1/0.0
マイジャグラーV,316,"6,174","-1,985",16,17,0,1/187.1,1/385.9,1/363.2,1/0.0
マイジャグラーV,317,"2,815",+596,13,9,0,1/128.0,1/216.5,1/312.8,1/0.0
マイジャグラーV,318,"2,245",+72,10,4,0,1/160.4,1/224.5,1/561.2,1/0.0
甲鉄城のカバネリ,398,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,399,"1,187","+1,642",0,5,25,1/39.6,1/0.0,1/237.4,1/47.5
甲鉄城のカバネリ,400,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,401,849,+221,0,6,9,1/56.6,1/0.0,1/141.5,1/94.3
甲鉄城のカバネリ,402,174,+262,0,1,4,1/34.8,1/0.0,1/174.0,1/43.5
ゴッドイーター リザレクション,370,629,-685,0,1,2,1/209.7,1/0.0,1/629.0,1/314.5
ゴッドイーター リザレクション,371,"2,725","-1,296",0,9,31,1/68.1,1/0.0,1/302.8,1/87.9
ゴッドイーター リザレクション,372,"1,762","-1,207",0,3,13,1/110.1,1/0.0,1/587.3,1/135.5
ゴッドイーター リザレクション,373,936,-519,0,2,17,1/49.3,1/0.0,1/468.0,1/55.1
ハッピージャグラーVIII,330,909,-451,2,2,0,1/227.2,1/454.5,1/454.5,1/0.0
ハッピージャグラーVIII,331,"3,876",+494,17,12,0,1/133.7,1/228.0,1/323.0,1/0.0
ハッピージャグラーVIII,332,"2,211",-719,5,8,0,1/170.1,1/442.2,1/276.4,1/0.0
ハッピージャグラーVIII,333,737,-694,1,0,0,1/737.0,1/737.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,424,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,426,273,+394,2,2,0,1/68.2,1/136.5,1/136.5,1/0.0
ハナハナホウオウ～天翔～,427,148,-163,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,336,"3,059",+686,16,6,0,1/139.0,1/191.2,1/509.8,1/0.0
ゴーゴージャグラー3,337,"1,679",-578,4,6,0,1/167.9,1/419.8,1/279.8,1/0.0
ゴーゴージャグラー3,338,"2,502",-602,10,2,0,1/208.5,1/250.2,1/1251.0,1/0.0
ゴールデンカムイ,403,452,+735,0,1,10,1/41.1,1/0.0,1/452.0,1/45.2
ゴールデンカムイ,404,988,-496,0,3,6,1/109.8,1/0.0,1/329.3,1/164.7
ゴールデンカムイ,405,873,-902,0,3,0,1/291.0,1/0.0,1/291.0,1/0.0
ファンキージャグラー2,339,"2,660",+959,16,3,0,1/140.0,1/166.2,1/886.7,1/0.0
ファンキージャグラー2,340,"4,046",+607,19,11,0,1/134.9,1/212.9,1/367.8,1/0.0
ファンキージャグラー2,341,775,-294,2,0,0,1/387.5,1/387.5,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,367,93,-137,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,368,512,-736,1,0,0,1/512.0,1/512.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,369,"2,046","-1,455",9,0,4,1/157.4,1/227.3,1/0.0,1/511.5
沖ドキ!GOLD,326,186,-298,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,327,721,+219,5,3,0,1/90.1,1/144.2,1/240.3,1/0.0
沖ドキ!GOLD,328,"1,485","+2,286",19,7,0,1/57.1,1/78.2,1/212.1,1/0.0
からくりサーカス,363,222,"+2,361",0,3,17,1/11.1,1/0.0,1/74.0,1/13.1
からくりサーカス,364,"1,878",-84,0,5,24,1/64.8,1/0.0,1/375.6,1/78.2
ジャグラーガールズ,334,"1,436",-890,3,1,0,1/359.0,1/478.7,1/1436.0,1/0.0
ジャグラーガールズ,335,"5,309",-427,17,15,0,1/165.9,1/312.3,1/353.9,1/0.0
スマスロキングパルサー,356,130,-211,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロキングパルサー,357,985,-480,2,4,0,1/164.2,1/492.5,1/246.2,1/0.0
スマスロ真・北斗無双,349,738,+866,12,0,1,1/56.8,1/61.5,1/0.0,1/738.0
スマスロ真・北斗無双,350,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ニューゲッターマウス,415,956,+11,6,2,0,1/119.5,1/159.3,1/478.0,1/0.0
ニューゲッターマウス,416,210,-39,1,2,0,1/70.0,1/210.0,1/105.0,1/0.0
ファミスタ回胴版!!,420,534,-8,2,1,0,1/178.0,1/267.0,1/534.0,1/0.0
ファミスタ回胴版!!,421,836,-456,2,2,0,1/209.0,1/418.0,1/418.0,1/0.0
モンキーターンV,365,"1,969","-1,106",0,6,16,1/89.5,1/0.0,1/328.2,1/123.1
モンキーターンV,366,"2,035",-614,0,5,13,1/113.1,1/0.0,1/407.0,1/156.5
主役は銭形4,353,6,-10,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
主役は銭形4,354,213,+32,0,1,3,1/53.2,1/0.0,1/213.0,1/71.0
交響詩篇エウレカセブン4 HI-EVOLUTION,351,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
交響詩篇エウレカセブン4 HI-EVOLUTION,352,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,376,428,-459,0,1,3,1/107.0,1/0.0,1/428.0,1/142.7
