機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,433,-378,2,2,0,1/108.2,1/216.5,1/216.5,1/0.0
スマスロ北斗の拳,343,673,-355,5,2,0,1/96.1,1/134.6,1/336.5,1/0.0
スマスロ北斗の拳,344,867,-831,2,1,0,1/289.0,1/433.5,1/867.0,1/0.0
スマスロ北斗の拳,345,292,-483,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,346,912,-872,3,1,0,1/228.0,1/304.0,1/912.0,1/0.0
スマスロ北斗の拳,347,936,-762,5,1,0,1/156.0,1/187.2,1/936.0,1/0.0
スマスロ北斗の拳,348,802,-919,2,1,0,1/267.3,1/401.0,1/802.0,1/0.0
スマスロ北斗の拳,349,254,-157,1,1,0,1/127.0,1/254.0,1/254.0,1/0.0
アイムジャグラーEX-TP,319,"1,660",-552,5,5,0,1/166.0,1/332.0,1/332.0,1/0.0
アイムジャグラーEX-TP,320,"1,154",-390,4,0,0,1/288.5,1/288.5,1/0.0,1/0.0
アイムジャグラーEX-TP,321,"3,161",+273,12,11,0,1/137.4,1/263.4,1/287.4,1/0.0
アイムジャグラーEX-TP,322,872,-576,2,0,0,1/436.0,1/436.0,1/0.0,1/0.0
アイムジャグラーEX-TP,323,"1,254",-87,5,2,0,1/179.1,1/250.8,1/627.0,1/0.0
アイムジャグラーEX-TP,324,"2,193",+669,12,5,0,1/129.0,1/182.8,1/438.6,1/0.0
アイムジャグラーEX-TP,325,"2,004",-820,5,5,0,1/200.4,1/400.8,1/400.8,1/0.0
マイジャグラーV,313,"4,271",-192,16,12,0,1/152.5,1/266.9,1/355.9,1/0.0
マイジャグラーV,314,268,-448,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
マイジャグラーV,315,"4,358",-802,11,16,0,1/161.4,1/396.2,1/272.4,1/0.0
マイジャグラーV,316,"1,997",-87,9,4,0,1/153.6,1/221.9,1/499.2,1/0.0
マイジャグラーV,317,"1,760",-680,5,2,0,1/251.4,1/352.0,1/880.0,1/0.0
マイジャグラーV,318,"2,413",-808,6,6,0,1/201.1,1/402.2,1/402.2,1/0.0
ハッピージャグラーVIII,326,"1,182",-320,3,2,0,1/236.4,1/394.0,1/591.0,1/0.0
ハッピージャグラーVIII,327,"2,126",+169,9,5,0,1/151.9,1/236.2,1/425.2,1/0.0
ハッピージャグラーVIII,328,"1,298","-1,128",1,3,0,1/324.5,1/1298.0,1/432.7,1/0.0
ハッピージャグラーVIII,329,167,-273,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハッピージャグラーVIII,330,"2,551",+988,15,6,0,1/121.5,1/170.1,1/425.2,1/0.0
ゴーゴージャグラー3,335,"2,565",+529,13,6,0,1/135.0,1/197.3,1/427.5,1/0.0
ゴーゴージャグラー3,336,"1,474",-483,4,2,0,1/245.7,1/368.5,1/737.0,1/0.0
ゴーゴージャグラー3,337,"1,277",-506,3,3,0,1/212.8,1/425.7,1/425.7,1/0.0
ゴーゴージャグラー3,338,"1,634",+320,6,7,0,1/125.7,1/272.3,1/233.4,1/0.0
ハナハナホウオウ～天翔～,424,229,-273,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,850,+76,4,1,0,1/170.0,1/212.5,1/850.0,1/0.0
ハナハナホウオウ～天翔～,426,705,-366,2,0,0,1/352.5,1/352.5,1/0.0,1/0.0
ハナハナホウオウ～天翔～,427,478,-134,2,0,0,1/239.0,1/239.0,1/0.0,1/0.0
ゴッドイーター リザレクション,371,"1,134",-988,0,2,5,1/162.0,1/0.0,1/567.0,1/226.8
ゴッドイーター リザレクション,372,"2,161","-1,337",0,4,12,1/135.1,1/0.0,1/540.2,1/180.1
ゴッドイーター リザレクション,373,937,-599,0,1,4,1/187.4,1/0.0,1/937.0,1/234.2
ファンキージャグラー2,339,"2,157",+145,10,4,0,1/154.1,1/215.7,1/539.2,1/0.0
ファンキージャグラー2,340,"1,426",-285,5,2,0,1/203.7,1/285.2,1/713.0,1/0.0
ファンキージャグラー2,341,"1,499",-250,6,2,0,1/187.4,1/249.8,1/749.5,1/0.0
押忍！番長4,374,"5,097",+384,0,6,32,1/134.1,1/0.0,1/849.5,1/159.3
押忍！番長4,375,787,-297,0,1,4,1/157.4,1/0.0,1/787.0,1/196.8
押忍！番長4,376,987,-424,0,2,6,1/123.4,1/0.0,1/493.5,1/164.5
炎炎ノ消防隊,398,220,-262,0,1,0,1/220.0,1/0.0,1/220.0,1/0.0
炎炎ノ消防隊,399,916,"+1,174",0,1,10,1/83.3,1/0.0,1/916.0,1/91.6
炎炎ノ消防隊,400,"2,542",+750,0,7,18,1/101.7,1/0.0,1/363.1,1/141.2
D4DJ Pachi‐Slot Mix,356,586,-134,3,0,4,1/83.7,1/195.3,1/0.0,1/146.5
D4DJ Pachi‐Slot Mix,357,"2,056",-134,10,0,14,1/85.7,1/205.6,1/0.0,1/146.9
L南国育ち,358,107,+80,1,0,0,1/107.0,1/107.0,1/0.0,1/0.0
L南国育ち,359,206,-297,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,362,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,363,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ありふれた職業で世界最強,366,116,-180,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ありふれた職業で世界最強,367,707,-169,0,3,3,1/117.8,1/0.0,1/235.7,1/235.7
サンダーVライトニング,422,"2,474","+1,500",13,7,0,1/123.7,1/190.3,1/353.4,1/0.0
サンダーVライトニング,423,"2,226",+622,9,9,0,1/123.7,1/247.3,1/247.3,1/0.0
ジャグラーガールズ,333,837,-645,1,3,0,1/209.2,1/837.0,1/279.0,1/0.0
ジャグラーガールズ,334,"1,578","-1,291",1,5,0,1/263.0,1/1578.0,1/315.6,1/0.0
ダンベル何キロ持てる？,403,658,+634,0,3,16,1/34.6,1/0.0,1/219.3,1/41.1
ダンベル何キロ持てる？,404,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バンドリ！,401,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バンドリ！,402,545,-436,0,1,3,1/136.2,1/0.0,1/545.0,1/181.7
ミスタージャグラー,331,"2,436",-76,9,7,0,1/152.2,1/270.7,1/348.0,1/0.0
ミスタージャグラー,332,594,-459,1,0,0,1/594.0,1/594.0,1/0.0,1/0.0
モンキーターンV,369,"2,144",+227,0,5,14,1/112.8,1/0.0,1/428.8,1/153.1
モンキーターンV,370,"1,230",-826,0,2,7,1/136.7,1/0.0,1/615.0,1/175.7
戦国乙女4 戦乱に閃く炯眼の軍師,364,"2,071","+1,128",12,0,9,1/98.6,1/172.6,1/0.0,1/230.1
戦国乙女4 戦乱に閃く炯眼の軍師,365,"1,180","-1,221",3,0,1,1/295.0,1/393.3,1/0.0,1/1180.0
戦姫絶唱シンフォギア 正義の歌,360,"1,145","-1,012",0,3,7,1/114.5,1/0.0,1/381.7,1/163.6
戦姫絶唱シンフォギア 正義の歌,361,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍!番長ZERO,390,"1,857",+331,0,3,18,1/88.4,1/0.0,1/619.0,1/103.2
押忍!番長ZERO,391,"1,920",-872,0,3,11,1/137.1,1/0.0,1/640.0,1/174.5
沖ドキ!GOLD,428,805,-517,3,1,0,1/201.2,1/268.3,1/805.0,1/0.0
