機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"3,256","+2,628",59,10,0,1/47.2,1/55.2,1/325.6,1/0.0
スマスロ北斗の拳,343,376,-145,3,1,0,1/94.0,1/125.3,1/376.0,1/0.0
スマスロ北斗の拳,344,731,0,8,2,0,1/73.1,1/91.4,1/365.5,1/0.0
スマスロ北斗の拳,345,"1,969","-1,012",12,3,0,1/131.3,1/164.1,1/656.3,1/0.0
スマスロ北斗の拳,346,"1,155",-424,9,3,0,1/96.2,1/128.3,1/385.0,1/0.0
スマスロ北斗の拳,347,346,-41,4,2,0,1/57.7,1/86.5,1/173.0,1/0.0
スマスロ北斗の拳,348,"1,006","-1,081",3,2,0,1/201.2,1/335.3,1/503.0,1/0.0
スマスロ北斗の拳,349,382,-424,1,1,0,1/191.0,1/382.0,1/382.0,1/0.0
アイムジャグラーEX-TP,319,"1,253",-826,2,2,0,1/313.2,1/626.5,1/626.5,1/0.0
アイムジャグラーEX-TP,320,"1,966",-634,5,5,0,1/196.6,1/393.2,1/393.2,1/0.0
アイムジャグラーEX-TP,321,"3,464",+134,15,8,0,1/150.6,1/230.9,1/433.0,1/0.0
アイムジャグラーEX-TP,322,"4,074",-913,13,8,0,1/194.0,1/313.4,1/509.2,1/0.0
アイムジャグラーEX-TP,323,"2,480",-599,9,3,0,1/206.7,1/275.6,1/826.7,1/0.0
アイムジャグラーEX-TP,324,"1,676",-192,6,4,0,1/167.6,1/279.3,1/419.0,1/0.0
アイムジャグラーEX-TP,325,"3,225",+198,15,4,0,1/169.7,1/215.0,1/806.2,1/0.0
マイジャグラーV,313,"3,995",-576,14,9,0,1/173.7,1/285.4,1/443.9,1/0.0
マイジャグラーV,314,"1,365",-831,2,3,0,1/273.0,1/682.5,1/455.0,1/0.0
マイジャグラーV,315,"2,450",-76,10,7,0,1/144.1,1/245.0,1/350.0,1/0.0
マイジャグラーV,316,"3,244",-645,11,8,0,1/170.7,1/294.9,1/405.5,1/0.0
マイジャグラーV,317,"6,381",-145,26,16,0,1/151.9,1/245.4,1/398.8,1/0.0
マイジャグラーV,318,"2,080",-192,8,2,0,1/208.0,1/260.0,1/1040.0,1/0.0
ハッピージャグラーVIII,326,"2,643",-988,5,10,0,1/176.2,1/528.6,1/264.3,1/0.0
ハッピージャグラーVIII,327,"1,662",+87,7,3,0,1/166.2,1/237.4,1/554.0,1/0.0
ハッピージャグラーVIII,328,586,-727,0,1,0,1/586.0,1/0.0,1/586.0,1/0.0
ハッピージャグラーVIII,329,"2,357",-285,9,6,0,1/157.1,1/261.9,1/392.8,1/0.0
ハッピージャグラーVIII,330,"2,665",+215,12,6,0,1/148.1,1/222.1,1/444.2,1/0.0
ゴーゴージャグラー3,335,"4,673","+1,291",23,16,0,1/119.8,1/203.2,1/292.1,1/0.0
ゴーゴージャグラー3,336,"3,828",+291,15,13,0,1/136.7,1/255.2,1/294.5,1/0.0
ゴーゴージャグラー3,337,"2,073",-599,7,4,0,1/188.5,1/296.1,1/518.2,1/0.0
ゴーゴージャグラー3,338,"3,010",+134,14,8,0,1/136.8,1/215.0,1/376.2,1/0.0
ハナハナホウオウ～天翔～,424,41,-92,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,613,-552,1,0,0,1/613.0,1/613.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,426,60,-134,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,427,935,-320,2,2,0,1/233.8,1/467.5,1/467.5,1/0.0
ゴッドイーター リザレクション,371,"3,282","+5,477",0,8,49,1/57.6,1/0.0,1/410.2,1/67.0
ゴッドイーター リザレクション,372,"3,024",-227,0,7,25,1/94.5,1/0.0,1/432.0,1/121.0
ゴッドイーター リザレクション,373,"2,893",+35,0,8,25,1/87.7,1/0.0,1/361.6,1/115.7
ファンキージャグラー2,339,"3,797",+802,16,16,0,1/118.7,1/237.3,1/237.3,1/0.0
ファンキージャグラー2,340,"1,767",-576,5,3,0,1/220.9,1/353.4,1/589.0,1/0.0
ファンキージャグラー2,341,"3,339",+436,15,8,0,1/145.2,1/222.6,1/417.4,1/0.0
押忍！番長4,374,"3,306",-87,0,4,17,1/157.4,1/0.0,1/826.5,1/194.5
押忍！番長4,375,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,376,795,-401,0,1,4,1/159.0,1/0.0,1/795.0,1/198.8
炎炎ノ消防隊,398,796,+64,0,1,5,1/132.7,1/0.0,1/796.0,1/159.2
炎炎ノ消防隊,399,211,-273,0,1,0,1/211.0,1/0.0,1/211.0,1/0.0
