台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"7,082",+979,28,22,1/141.6,1/252.9,1/321.9
1002,"3,386",-685,9,10,1/178.2,1/376.2,1/338.6
1003,"1,532",-732,4,3,1/218.9,1/383.0,1/510.7
1004,"8,227","+1,244",36,23,1/139.4,1/228.5,1/357.7
1005,"1,018",-326,3,2,1/203.6,1/339.3,1/509.0
1006,"4,216",-821,10,16,1/162.2,1/421.6,1/263.5
1007,"4,946",+421,20,15,1/141.3,1/247.3,1/329.7
1008,"7,231",+159,28,21,1/147.6,1/258.2,1/344.3
1009,"6,866",+712,28,20,1/143.0,1/245.2,1/343.3
1010,"2,220","-1,347",3,4,1/317.1,1/740.0,1/555.0
1011,"5,507",+535,23,16,1/141.2,1/239.4,1/344.2
1012,610,-432,1,0,1/610.0,1/610.0,1/0.0
1013,"6,749",-562,24,18,1/160.7,1/281.2,1/374.9
1014,790,-450,2,1,1/263.3,1/395.0,1/790.0
1015,"4,353",-415,15,11,1/167.4,1/290.2,1/395.7
1016,"1,982","-1,171",4,2,1/330.3,1/495.5,1/991.0
1017,745,-774,0,2,1/372.5,1/0.0,1/372.5
1018,"8,803","+1,453",36,33,1/127.6,1/244.5,1/266.8
1019,"1,368",-315,4,2,1/228.0,1/342.0,1/684.0
1020,"7,429","+1,241",32,27,1/125.9,1/232.2,1/275.1
1021,"3,475",-26,11,12,1/151.1,1/315.9,1/289.6
1022,"7,423","+2,600",36,24,1/123.7,1/206.2,1/309.3
1023,"8,088","+2,859",35,38,1/110.8,1/231.1,1/212.8
1024,"4,128",-874,13,11,1/172.0,1/317.5,1/375.3
1025,704,-650,1,0,1/704.0,1/704.0,1/0.0
1026,"8,453","+1,629",35,29,1/132.1,1/241.5,1/291.5
1027,"1,886","-1,276",2,4,1/314.3,1/943.0,1/471.5
1028,"5,264","-1,147",17,12,1/181.5,1/309.6,1/438.7
1029,"1,054",-244,4,1,1/210.8,1/263.5,1/1054.0
1030,"7,316",+606,26,28,1/135.5,1/281.4,1/261.3
1031,"7,786","+1,191",35,25,1/129.8,1/222.5,1/311.4
1032,"7,676","+1,676",36,25,1/125.8,1/213.2,1/307.0
1033,"7,853","+1,512",30,33,1/124.7,1/261.8,1/238.0
1034,509,-456,0,1,1/509.0,1/0.0,1/509.0
1035,"7,628",+771,28,28,1/136.2,1/272.4,1/272.4
1036,"7,302",-865,23,21,1/166.0,1/317.5,1/347.7
1037,"2,158",-597,6,5,1/196.2,1/359.7,1/431.6
1038,"1,289",-238,5,2,1/184.1,1/257.8,1/644.5
1039,"8,557","+2,479",41,25,1/129.7,1/208.7,1/342.3
1040,"4,784",+994,26,7,1/145.0,1/184.0,1/683.4
1041,"5,312","-1,888",10,19,1/183.2,1/531.2,1/279.6
1042,"7,645","+1,488",34,25,1/129.6,1/224.9,1/305.8
1043,536,-274,1,1,1/268.0,1/536.0,1/536.0
1044,"2,795",-726,7,7,1/199.6,1/399.3,1/399.3
1045,"5,367",+297,22,15,1/145.1,1/244.0,1/357.8
1046,"2,809",-638,7,9,1/175.6,1/401.3,1/312.1
1047,"3,055",-144,11,9,1/152.8,1/277.7,1/339.4
1048,"2,856",-774,9,3,1/238.0,1/317.3,1/952.0
1049,"4,063",-9,16,11,1/150.5,1/253.9,1/369.4
1050,"7,254",+535,32,21,1/136.9,1/226.7,1/345.4
1069,"7,535",+650,28,28,1/134.6,1/269.1,1/269.1
1070,"7,237","+1,324",33,20,1/136.5,1/219.3,1/361.9
1071,"3,506",+571,17,5,1/159.4,1/206.2,1/701.2
1072,"6,795",+126,27,17,1/154.4,1/251.7,1/399.7
1073,"7,545",+450,30,18,1/157.2,1/251.5,1/419.2
1074,"7,663","+2,674",32,35,1/114.4,1/239.5,1/218.9
1075,"7,114",+935,31,21,1/136.8,1/229.5,1/338.8
1076,"8,233",+241,30,30,1/137.2,1/274.4,1/274.4
1077,"1,503","-1,206",3,1,1/375.8,1/501.0,1/1503.0
1078,"1,746",-621,4,4,1/218.2,1/436.5,1/436.5
1079,"8,170",+579,31,29,1/136.2,1/263.5,1/281.7
1080,"3,751",-897,10,12,1/170.5,1/375.1,1/312.6
1081,"5,753",-203,23,14,1/155.5,1/250.1,1/410.9
1082,"8,492",-15,34,19,1/160.2,1/249.8,1/446.9
1083,"2,076",+256,10,4,1/148.3,1/207.6,1/519.0
1084,"6,083","-1,229",20,10,1/202.8,1/304.1,1/608.3
1085,"8,704","+1,791",39,28,1/129.9,1/223.2,1/310.9
1086,"7,261",+85,28,22,1/145.2,1/259.3,1/330.0
1087,"1,010",-803,1,2,1/336.7,1/1010.0,1/505.0
1088,849,-809,0,1,1/849.0,1/0.0,1/849.0
1089,"8,697","+2,444",43,30,1/119.1,1/202.3,1/289.9
1090,"3,482",-68,11,12,1/151.4,1/316.5,1/290.2
1091,"4,852",+691,18,18,1/134.8,1/269.6,1/269.6
1092,"1,232",-426,5,0,1/246.4,1/246.4,1/0.0
1093,"2,086","-1,182",4,5,1/231.8,1/521.5,1/417.2
1094,"6,653","+1,124",27,24,1/130.5,1/246.4,1/277.2
1095,"6,548",+724,27,17,1/148.8,1/242.5,1/385.2
1096,"6,321",-50,21,24,1/140.5,1/301.0,1/263.4
1097,"1,914",-556,7,1,1/239.2,1/273.4,1/1914.0
1098,"8,937",+168,29,38,1/133.4,1/308.2,1/235.2
1099,"6,864","+1,135",24,30,1/127.1,1/286.0,1/228.8
