機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"6,272",-735,19,21,1/156.8,1/330.1,1/298.7
マイジャグラーV,1002,"6,109","-1,218",18,19,1/165.1,1/339.4,1/321.5
マイジャグラーV,1003,"3,076",-274,11,5,1/192.2,1/279.6,1/615.2
マイジャグラーV,1004,"6,704","+3,000",35,19,1/124.1,1/191.5,1/352.8
マイジャグラーV,1005,"3,724",-485,12,10,1/169.3,1/310.3,1/372.4
マイジャグラーV,1006,"6,546","+1,371",33,13,1/142.3,1/198.4,1/503.5
マイジャグラーV,1007,"4,423",-409,14,15,1/152.5,1/315.9,1/294.9
マイジャグラーV,1008,"2,937",-509,9,9,1/163.2,1/326.3,1/326.3
マイジャグラーV,1009,"1,170",-415,3,2,1/234.0,1/390.0,1/585.0
マイジャグラーV,1010,"3,555",-232,14,8,1/161.6,1/253.9,1/444.4
マイジャグラーV,1011,"3,615",-126,13,8,1/172.1,1/278.1,1/451.9
マイジャグラーV,1012,"4,673",+982,23,9,1/146.0,1/203.2,1/519.2
マイジャグラーV,1013,"1,197",-450,3,4,1/171.0,1/399.0,1/299.2
マイジャグラーV,1014,"5,263",+768,22,17,1/134.9,1/239.2,1/309.6
マイジャグラーV,1015,"3,384",+168,14,9,1/147.1,1/241.7,1/376.0
マイジャグラーV,1016,"7,146","+1,065",30,24,1/132.3,1/238.2,1/297.8
マイジャグラーV,1017,"1,878",-809,4,5,1/208.7,1/469.5,1/375.6
マイジャグラーV,1018,"7,378",+679,26,31,1/129.4,1/283.8,1/238.0
マイジャグラーV,1019,"1,442",-615,4,1,1/288.4,1/360.5,1/1442.0
マイジャグラーV,1020,"4,518",-194,17,10,1/167.3,1/265.8,1/451.8
マイジャグラーV,1021,"3,402",-759,12,9,1/162.0,1/283.5,1/378.0
マイジャグラーV,1022,"3,320",-606,12,6,1/184.4,1/276.7,1/553.3
マイジャグラーV,1023,"2,999",-74,12,6,1/166.6,1/249.9,1/499.8
マイジャグラーV,1024,"1,211",+368,8,1,1/134.6,1/151.4,1/1211.0
マイジャグラーV,1025,"5,831",+356,24,17,1/142.2,1/243.0,1/343.0
マイジャグラーV,1026,"5,336",+924,23,15,1/140.4,1/232.0,1/355.7
マイジャグラーV,1027,"4,743",+174,18,15,1/143.7,1/263.5,1/316.2
マイジャグラーV,1028,"1,935",-379,5,5,1/193.5,1/387.0,1/387.0
マイジャグラーV,1029,758,-656,1,1,1/379.0,1/758.0,1/758.0
マイジャグラーV,1030,"5,208","+1,571",27,20,1/110.8,1/192.9,1/260.4
マイジャグラーV,1031,"7,021",+209,25,25,1/140.4,1/280.8,1/280.8
マイジャグラーV,1032,"4,364",+115,18,8,1/167.8,1/242.4,1/545.5
マイジャグラーV,1033,"1,904",+68,8,2,1/190.4,1/238.0,1/952.0
マイジャグラーV,1034,"6,507","+1,300",28,23,1/127.6,1/232.4,1/282.9
マイジャグラーV,1035,"2,113",-362,7,4,1/192.1,1/301.9,1/528.2
マイジャグラーV,1036,"6,949",-841,21,22,1/161.6,1/330.9,1/315.9
マイジャグラーV,1037,"1,691",-221,7,2,1/187.9,1/241.6,1/845.5
マイジャグラーV,1038,"9,453","+4,676",48,40,1/107.4,1/196.9,1/236.3
マイジャグラーV,1039,728,-415,2,0,1/364.0,1/364.0,1/0.0
マイジャグラーV,1040,"1,377",-679,4,1,1/275.4,1/344.2,1/1377.0
マイジャグラーV,1041,"6,148",-74,20,21,1/150.0,1/307.4,1/292.8
マイジャグラーV,1042,"6,908",+724,31,14,1/153.5,1/222.8,1/493.4
マイジャグラーV,1043,"1,225",-609,3,3,1/204.2,1/408.3,1/408.3
マイジャグラーV,1044,"2,523","-1,029",6,7,1/194.1,1/420.5,1/360.4
マイジャグラーV,1045,"1,849",-162,8,1,1/205.4,1/231.1,1/1849.0
マイジャグラーV,1046,"4,190","-1,618",8,14,1/190.5,1/523.8,1/299.3
マイジャグラーV,1047,"1,798","-1,006",4,4,1/224.8,1/449.5,1/449.5
マイジャグラーV,1048,"3,470",-591,13,4,1/204.1,1/266.9,1/867.5
マイジャグラーV,1049,"2,779",-338,10,7,1/163.5,1/277.9,1/397.0
マイジャグラーV,1050,"7,920","+1,632",38,16,1/146.7,1/208.4,1/495.0
マイジャグラーV,1069,"7,863",+274,27,29,1/140.4,1/291.2,1/271.1
マイジャグラーV,1070,"6,171",+959,25,23,1/128.6,1/246.8,1/268.3
マイジャグラーV,1071,"3,237",-874,9,8,1/190.4,1/359.7,1/404.6
マイジャグラーV,1072,"8,013","+1,782",34,27,1/131.4,1/235.7,1/296.8
マイジャグラーV,1073,"2,780",-626,9,5,1/198.6,1/308.9,1/556.0
マイジャグラーV,1074,"1,440",+232,6,3,1/160.0,1/240.0,1/480.0
マイジャグラーV,1075,"5,469",+229,22,12,1/160.9,1/248.6,1/455.8
マイジャグラーV,1076,"6,661","-1,159",20,18,1/175.3,1/333.1,1/370.1
マイジャグラーV,1077,885,-521,2,1,1/295.0,1/442.5,1/885.0
マイジャグラーV,1078,"5,377",-879,18,17,1/153.6,1/298.7,1/316.3
マイジャグラーV,1079,"2,134",-79,7,6,1/164.2,1/304.9,1/355.7
マイジャグラーV,1080,"5,336",+409,22,17,1/136.8,1/242.5,1/313.9
マイジャグラーV,1081,"2,868","-1,465",5,8,1/220.6,1/573.6,1/358.5
マイジャグラーV,1082,"6,837",-362,23,22,1/151.9,1/297.3,1/310.8
マイジャグラーV,1083,"1,557",-503,5,2,1/222.4,1/311.4,1/778.5
マイジャグラーV,1084,"6,372","+1,562",31,15,1/138.5,1/205.5,1/424.8
マイジャグラーV,1085,"8,654","+3,165",37,42,1/109.5,1/233.9,1/206.0
マイジャグラーV,1086,"6,961","+3,565",32,37,1/100.9,1/217.5,1/188.1
マイジャグラーV,1087,"8,025","+1,006",31,26,1/140.8,1/258.9,1/308.7
マイジャグラーV,1088,"9,160","+1,888",32,40,1/127.2,1/286.2,1/229.0
マイジャグラーV,1089,"8,525","+3,094",35,44,1/107.9,1/243.6,1/193.8
マイジャグラーV,1090,"8,314","+1,865",31,41,1/115.5,1/268.2,1/202.8
マイジャグラーV,1091,"8,440","+3,494",37,44,1/104.2,1/228.1,1/191.8
マイジャグラーV,1092,"7,241","+1,915",35,18,1/136.6,1/206.9,1/402.3
マイジャグラーV,1093,"6,109",+618,27,13,1/152.7,1/226.3,1/469.9
マイジャグラーV,1094,"8,726",-521,29,29,1/150.4,1/300.9,1/300.9
マイジャグラーV,1095,"3,561",+244,14,9,1/154.8,1/254.4,1/395.7
マイジャグラーV,1096,"6,011",-879,20,15,1/171.7,1/300.6,1/400.7
マイジャグラーV,1097,"1,347",-644,2,3,1/269.4,1/673.5,1/449.0
マイジャグラーV,1098,"4,518",-665,15,9,1/188.2,1/301.2,1/502.0
マイジャグラーV,1099,"9,247","+2,268",41,32,1/126.7,1/225.5,1/289.0
モンキーターンV,2059,"4,509",+506,53,18,1/63.5,1/85.1,1/250.5
モンキーターンV,2060,"2,662","-1,332",23,7,1/88.7,1/115.7,1/380.3
モンキーターンV,2061,"5,040",+512,51,17,1/74.1,1/98.8,1/296.5
モンキーターンV,2062,"3,264","-3,541",12,6,1/181.3,1/272.0,1/544.0
モンキーターンV,2063,"4,791","+1,685",65,22,1/55.1,1/73.7,1/217.8
モンキーターンV,2064,"5,517",+559,57,24,1/68.1,1/96.8,1/229.9
モンキーターンV,2065,"5,870",-276,66,25,1/64.5,1/88.9,1/234.8
モンキーターンV,2066,"4,621","+1,582",53,19,1/64.2,1/87.2,1/243.2
モンキーターンV,2067,"4,883","-2,479",44,19,1/77.5,1/111.0,1/257.0
モンキーターンV,2068,"3,301","-1,756",27,11,1/86.9,1/122.3,1/300.1
モンキーターンV,2103,"3,686","+7,174",84,15,1/37.2,1/43.9,1/245.7
モンキーターンV,2104,"5,397","+3,824",67,24,1/59.3,1/80.6,1/224.9
モンキーターンV,2105,"5,333","+1,068",48,23,1/75.1,1/111.1,1/231.9
モンキーターンV,2106,"4,497","+9,265",92,18,1/40.9,1/48.9,1/249.8
モンキーターンV,2107,"5,645","-4,338",33,16,1/115.2,1/171.1,1/352.8
モンキーターンV,2108,"5,426","-2,388",43,16,1/92.0,1/126.2,1/339.1
モンキーターンV,2109,"4,153","+6,279",83,18,1/41.1,1/50.0,1/230.7
モンキーターンV,2110,"5,790",+874,60,28,1/65.8,1/96.5,1/206.8
モンキーターンV,2111,"5,268","+1,253",66,23,1/59.2,1/79.8,1/229.0
モンキーターンV,2112,"4,849","-2,409",41,15,1/86.6,1/118.3,1/323.3
モンキーターンV,2113,"4,001","+5,418",74,20,1/42.6,1/54.1,1/200.1
モンキーターンV,2114,"3,618","-2,144",30,10,1/90.5,1/120.6,1/361.8
モンキーターンV,2115,"3,478","+4,921",48,9,1/61.0,1/72.5,1/386.4
モンキーターンV,2116,"4,697","+1,324",66,15,1/58.0,1/71.2,1/313.1
モンキーターンV,2117,"3,674","-2,882",18,12,1/122.5,1/204.1,1/306.2
モンキーターンV,2118,"4,400","-1,288",35,16,1/86.3,1/125.7,1/275.0
モンキーターンV,2119,"5,257","-2,744",40,17,1/92.2,1/131.4,1/309.2
モンキーターンV,2120,"3,060","+13,053",83,10,1/32.9,1/36.9,1/306.0
モンキーターンV,2121,"3,608","+3,494",62,18,1/45.1,1/58.2,1/200.4
モンキーターンV,2122,"3,699","+10,644",93,17,1/33.6,1/39.8,1/217.6
モンキーターンV,2123,"4,241","+6,609",68,20,1/48.2,1/62.4,1/212.1
モンキーターンV,2124,"5,976",-662,65,29,1/63.6,1/91.9,1/206.1
モンキーターンV,2135,"3,212","-3,282",14,7,1/153.0,1/229.4,1/458.9
モンキーターンV,2136,"3,725","+10,321",86,13,1/37.6,1/43.3,1/286.5
モンキーターンV,2137,"4,018","+5,947",73,21,1/42.7,1/55.0,1/191.3
モンキーターンV,2138,"3,119","+3,118",54,10,1/48.7,1/57.8,1/311.9
モンキーターンV,2139,"2,538","-1,791",17,6,1/110.3,1/149.3,1/423.0
モンキーターンV,2140,"4,028","+3,024",61,22,1/48.5,1/66.0,1/183.1
モンキーターンV,2141,"4,419",+185,49,15,1/69.0,1/90.2,1/294.6
モンキーターンV,2142,"4,523","-2,638",34,12,1/98.3,1/133.0,1/376.9
スマスロ北斗の拳,2207,"6,461","+8,338",124,21,1/44.6,1/52.1,1/307.7
スマスロ北斗の拳,2208,"6,451","+2,109",80,28,1/59.7,1/80.6,1/230.4
スマスロ北斗の拳,2209,"6,505","+3,724",97,21,1/55.1,1/67.1,1/309.8
スマスロ北斗の拳,2210,"6,539","+3,094",94,24,1/55.4,1/69.6,1/272.5
スマスロ北斗の拳,2211,"5,430","+5,015",90,22,1/48.5,1/60.3,1/246.8
スマスロ北斗の拳,2212,"4,817","+2,091",75,14,1/54.1,1/64.2,1/344.1
スマスロ北斗の拳,2213,"5,591","-3,118",39,16,1/101.7,1/143.4,1/349.4
スマスロ北斗の拳,2214,"5,506",-403,55,15,1/78.7,1/100.1,1/367.1
スマスロ北斗の拳,2215,"2,984",+838,40,4,1/67.8,1/74.6,1/746.0
スマスロ北斗の拳,2216,"5,399","-2,726",40,11,1/105.9,1/135.0,1/490.8
スマスロ北斗の拳,2225,"5,934","+1,668",87,11,1/60.6,1/68.2,1/539.5
スマスロ北斗の拳,2226,"6,020","+1,371",75,22,1/62.1,1/80.3,1/273.6
スマスロ北斗の拳,2227,"6,244",+394,65,17,1/76.1,1/96.1,1/367.3
スマスロ北斗の拳,2228,"5,272","-5,276",14,7,1/251.0,1/376.6,1/753.1
スマスロ北斗の拳,2229,"4,767","-2,532",34,13,1/101.4,1/140.2,1/366.7
スマスロ北斗の拳,2230,"3,853",-712,36,6,1/91.7,1/107.0,1/642.2
スマスロ北斗の拳,2231,"6,291","+4,338",98,26,1/50.7,1/64.2,1/242.0
スマスロ北斗の拳,2232,"6,155","-1,500",54,20,1/83.2,1/114.0,1/307.8
スマスロ北斗の拳,2233,"6,727","+3,706",92,24,1/58.0,1/73.1,1/280.3
スマスロ北斗の拳,2234,"4,671","-1,818",37,10,1/99.4,1/126.2,1/467.1
スマスロ北斗の拳,2235,"4,973","+3,988",86,11,1/51.3,1/57.8,1/452.1
スマスロ北斗の拳,2236,"4,494","-3,188",28,9,1/121.5,1/160.5,1/499.3
スマスロ北斗の拳,2237,"5,717","-1,100",55,19,1/77.3,1/103.9,1/300.9
スマスロ北斗の拳,2238,"4,127",-574,41,10,1/80.9,1/100.7,1/412.7
スマスロ北斗の拳,2239,"4,677",+326,53,14,1/69.8,1/88.2,1/334.1
スマスロ北斗の拳,2240,"4,945",+276,54,14,1/72.7,1/91.6,1/353.2
スマスロ北斗の拳,2242,"3,553",+300,38,6,1/80.8,1/93.5,1/592.2
スマスロ北斗の拳,2243,"6,239","-2,576",51,16,1/93.1,1/122.3,1/389.9
スマスロ北斗の拳,2244,"6,042",-721,61,23,1/71.9,1/99.0,1/262.7
スマスロ北斗の拳,2245,"5,709","+1,756",73,14,1/65.6,1/78.2,1/407.8
スマスロ北斗の拳,2246,"6,179","+6,856",112,25,1/45.1,1/55.2,1/247.2
スマスロ北斗の拳,2247,"6,362","+3,471",91,22,1/56.3,1/69.9,1/289.2
スマスロ北斗の拳,2248,"4,228","-2,003",26,9,1/120.8,1/162.6,1/469.8
スマスロ北斗の拳,2249,"3,633",-512,36,8,1/82.6,1/100.9,1/454.1
スマスロ北斗の拳,2250,"3,134",-418,31,9,1/78.3,1/101.1,1/348.2
スマスロ北斗の拳,2251,"6,924","+2,197",81,26,1/64.7,1/85.5,1/266.3
スマスロ北斗の拳,2252,"4,571","-3,024",27,12,1/117.2,1/169.3,1/380.9
スマスロ北斗の拳,2253,"6,518",+503,73,21,1/69.3,1/89.3,1/310.4
スマスロ北斗の拳,2254,"4,555","-1,265",40,13,1/85.9,1/113.9,1/350.4
ゴーゴージャグラー3,1107,"5,794",-550,22,16,1/152.5,1/263.4,1/362.1
ゴーゴージャグラー3,1108,"7,593",+285,28,32,1/126.5,1/271.2,1/237.3
ゴーゴージャグラー3,1109,"2,917",-756,8,7,1/194.5,1/364.6,1/416.7
ゴーゴージャグラー3,1110,"2,756",-932,7,6,1/212.0,1/393.7,1/459.3
ゴーゴージャグラー3,1111,"1,419",-432,5,2,1/202.7,1/283.8,1/709.5
ゴーゴージャグラー3,1112,"6,612","+1,018",30,21,1/129.6,1/220.4,1/314.9
ゴーゴージャグラー3,1113,"8,351",+782,32,35,1/124.6,1/261.0,1/238.6
ゴーゴージャグラー3,1115,"3,092",-415,11,10,1/147.2,1/281.1,1/309.2
ゴーゴージャグラー3,1116,"5,032",-709,18,15,1/152.5,1/279.6,1/335.5
ゴーゴージャグラー3,1117,"3,690",-912,12,9,1/175.7,1/307.5,1/410.0
ゴーゴージャグラー3,1118,"1,433",-291,5,3,1/179.1,1/286.6,1/477.7
ゴーゴージャグラー3,1119,"6,208",+947,27,23,1/124.2,1/229.9,1/269.9
ゴーゴージャグラー3,1120,"6,880","-1,418",20,22,1/163.8,1/344.0,1/312.7
ゴーゴージャグラー3,1121,"1,110",-685,3,2,1/222.0,1/370.0,1/555.0
