機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"3,877",14,12,1/149.1,1/276.9,1/323.1
アイムジャグラーEX-TP,462,902,1,3,1/225.5,1/902.0,1/300.7
アイムジャグラーEX-TP,463,626,2,0,1/313.0,1/313.0,1/0.0
アイムジャグラーEX-TP,464,"1,343",4,1,1/268.6,1/335.8,1/1343.0
アイムジャグラーEX-TP,478,"2,903",18,3,1/138.2,1/161.3,1/967.7
アイムジャグラーEX-TP,479,"1,021",1,3,1/255.2,1/1021.0,1/340.3
アイムジャグラーEX-TP,480,"4,139",13,10,1/180.0,1/318.4,1/413.9
アイムジャグラーEX-TP,481,"1,779",5,2,1/254.1,1/355.8,1/889.5
アイムジャグラーEX-TP,482,"3,329",13,7,1/166.4,1/256.1,1/475.6
アイムジャグラーEX-TP,483,617,2,0,1/308.5,1/308.5,1/0.0
アイムジャグラーEX-TP,484,"2,964",10,8,1/164.7,1/296.4,1/370.5
アイムジャグラーEX-TP,485,"2,371",10,2,1/197.6,1/237.1,1/1185.5
アイムジャグラーEX-TP,486,"1,889",10,8,1/104.9,1/188.9,1/236.1
アイムジャグラーEX-TP,487,"3,246",17,8,1/129.8,1/190.9,1/405.8
アイムジャグラーEX-TP,488,"1,964",7,7,1/140.3,1/280.6,1/280.6
アイムジャグラーEX-TP,489,"2,576",9,8,1/151.5,1/286.2,1/322.0
アイムジャグラーEX-TP,500,727,1,2,1/242.3,1/727.0,1/363.5
アイムジャグラーEX-TP,501,"1,426",7,1,1/178.2,1/203.7,1/1426.0
アイムジャグラーEX-TP,502,555,1,0,1/555.0,1/555.0,1/0.0
アイムジャグラーEX-TP,503,"6,054",25,23,1/126.1,1/242.2,1/263.2
アイムジャグラーEX-TP,504,"2,896",9,9,1/160.9,1/321.8,1/321.8
アイムジャグラーEX-TP,505,592,2,1,1/197.3,1/296.0,1/592.0
アイムジャグラーEX-TP,506,"3,032",7,2,1/336.9,1/433.1,1/1516.0
アイムジャグラーEX-TP,507,771,4,2,1/128.5,1/192.8,1/385.5
アイムジャグラーEX-TP,508,"2,756",4,9,1/212.0,1/689.0,1/306.2
アイムジャグラーEX-TP,509,"1,617",9,1,1/161.7,1/179.7,1/1617.0
アイムジャグラーEX-TP,510,"1,414",1,6,1/202.0,1/1414.0,1/235.7
アイムジャグラーEX-TP,511,"3,717",14,10,1/154.9,1/265.5,1/371.7
マイジャグラーV,444,"2,555",8,5,1/196.5,1/319.4,1/511.0
マイジャグラーV,445,"5,182",15,16,1/167.2,1/345.5,1/323.9
マイジャグラーV,446,"2,873",12,9,1/136.8,1/239.4,1/319.2
マイジャグラーV,447,"5,278",24,14,1/138.9,1/219.9,1/377.0
マイジャグラーV,448,"4,024",16,12,1/143.7,1/251.5,1/335.3
マイジャグラーV,449,"2,790",16,5,1/132.9,1/174.4,1/558.0
マイジャグラーV,450,"3,623",16,7,1/157.5,1/226.4,1/517.6
マイジャグラーV,451,"7,243",22,27,1/147.8,1/329.2,1/268.3
マイジャグラーV,452,"1,422",7,1,1/177.8,1/203.1,1/1422.0
マイジャグラーV,453,"1,921",7,3,1/192.1,1/274.4,1/640.3
マイジャグラーV,454,"5,818",25,18,1/135.3,1/232.7,1/323.2
マイジャグラーV,455,"1,584",4,4,1/198.0,1/396.0,1/396.0
マイジャグラーV,456,"3,504",12,6,1/194.7,1/292.0,1/584.0
マイジャグラーV,465,"4,301",13,8,1/204.8,1/330.8,1/537.6
マイジャグラーV,466,"3,375",7,11,1/187.5,1/482.1,1/306.8
マイジャグラーV,467,"1,876",7,4,1/170.5,1/268.0,1/469.0
マイジャグラーV,468,"4,664",19,16,1/133.3,1/245.5,1/291.5
マイジャグラーV,469,994,1,1,1/497.0,1/994.0,1/994.0
マイジャグラーV,470,"2,312",12,6,1/128.4,1/192.7,1/385.3
マイジャグラーV,471,"2,294",4,3,1/327.7,1/573.5,1/764.7
マイジャグラーV,472,"1,385",3,0,1/461.7,1/461.7,1/0.0
マイジャグラーV,473,"5,029",18,14,1/157.2,1/279.4,1/359.2
マイジャグラーV,474,"5,835",26,24,1/116.7,1/224.4,1/243.1
マイジャグラーV,475,"4,220",15,5,1/211.0,1/281.3,1/844.0
マイジャグラーV,476,"3,437",12,11,1/149.4,1/286.4,1/312.5
マイジャグラーV,477,"3,115",6,12,1/173.1,1/519.2,1/259.6
ゴーゴージャグラー3,543,"3,805",15,14,1/131.2,1/253.7,1/271.8
ゴーゴージャグラー3,544,"1,134",5,3,1/141.8,1/226.8,1/378.0
ゴーゴージャグラー3,545,"1,209",5,2,1/172.7,1/241.8,1/604.5
ゴーゴージャグラー3,546,"2,527",7,6,1/194.4,1/361.0,1/421.2
ゴーゴージャグラー3,547,862,2,2,1/215.5,1/431.0,1/431.0
ゴーゴージャグラー3,548,"5,544",36,26,1/89.4,1/154.0,1/213.2
ゴーゴージャグラー3,549,"1,436",5,5,1/143.6,1/287.2,1/287.2
ゴーゴージャグラー3,550,513,1,0,1/513.0,1/513.0,1/0.0
