機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"4,024",10,5,1/268.3,1/402.4,1/804.8
アイムジャグラーEX-TP,462,"2,962",11,3,1/211.6,1/269.3,1/987.3
アイムジャグラーEX-TP,463,"4,531",17,13,1/151.0,1/266.5,1/348.5
アイムジャグラーEX-TP,464,"2,233",10,4,1/159.5,1/223.3,1/558.2
アイムジャグラーEX-TP,478,"5,818",31,14,1/129.3,1/187.7,1/415.6
アイムジャグラーEX-TP,479,"5,287",20,10,1/176.2,1/264.4,1/528.7
アイムジャグラーEX-TP,480,"2,645",10,5,1/176.3,1/264.5,1/529.0
アイムジャグラーEX-TP,481,"1,992",2,2,1/498.0,1/996.0,1/996.0
アイムジャグラーEX-TP,482,"3,019",11,4,1/201.3,1/274.5,1/754.8
アイムジャグラーEX-TP,483,"3,202",9,5,1/228.7,1/355.8,1/640.4
アイムジャグラーEX-TP,484,"2,445",6,7,1/188.1,1/407.5,1/349.3
アイムジャグラーEX-TP,485,"3,714",12,12,1/154.8,1/309.5,1/309.5
アイムジャグラーEX-TP,486,"6,189",26,22,1/128.9,1/238.0,1/281.3
アイムジャグラーEX-TP,487,"2,470",5,7,1/205.8,1/494.0,1/352.9
アイムジャグラーEX-TP,488,"4,709",18,20,1/123.9,1/261.6,1/235.4
アイムジャグラーEX-TP,489,"3,467",9,10,1/182.5,1/385.2,1/346.7
アイムジャグラーEX-TP,500,"4,462",11,15,1/171.6,1/405.6,1/297.5
アイムジャグラーEX-TP,501,"6,353",33,22,1/115.5,1/192.5,1/288.8
アイムジャグラーEX-TP,502,"7,733",29,39,1/113.7,1/266.7,1/198.3
アイムジャグラーEX-TP,503,"4,228",13,7,1/211.4,1/325.2,1/604.0
アイムジャグラーEX-TP,504,"6,041",25,20,1/134.2,1/241.6,1/302.1
アイムジャグラーEX-TP,505,"7,761",21,30,1/152.2,1/369.6,1/258.7
アイムジャグラーEX-TP,506,"2,541",9,5,1/181.5,1/282.3,1/508.2
アイムジャグラーEX-TP,507,"2,048",4,2,1/341.3,1/512.0,1/1024.0
アイムジャグラーEX-TP,508,"3,136",11,5,1/196.0,1/285.1,1/627.2
アイムジャグラーEX-TP,509,"3,628",15,10,1/145.1,1/241.9,1/362.8
アイムジャグラーEX-TP,510,"5,698",25,12,1/154.0,1/227.9,1/474.8
アイムジャグラーEX-TP,511,"2,617",12,3,1/174.5,1/218.1,1/872.3
マイジャグラーV,444,"5,619",23,11,1/165.3,1/244.3,1/510.8
マイジャグラーV,445,"4,413",10,10,1/220.7,1/441.3,1/441.3
マイジャグラーV,446,"5,520",21,14,1/157.7,1/262.9,1/394.3
