機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"5,655",19,17,1/157.1,1/297.6,1/332.6
マイジャグラーV,445,"4,126",17,7,1/171.9,1/242.7,1/589.4
マイジャグラーV,446,"5,069",17,14,1/163.5,1/298.2,1/362.1
マイジャグラーV,447,"2,522",7,5,1/210.2,1/360.3,1/504.4
マイジャグラーV,448,"6,073",24,22,1/132.0,1/253.0,1/276.0
マイジャグラーV,449,"5,247",15,15,1/174.9,1/349.8,1/349.8
マイジャグラーV,450,"7,770",30,41,1/109.4,1/259.0,1/189.5
マイジャグラーV,451,"7,528",34,31,1/115.8,1/221.4,1/242.8
マイジャグラーV,452,"5,056",22,10,1/158.0,1/229.8,1/505.6
マイジャグラーV,453,"5,599",22,16,1/147.3,1/254.5,1/349.9
マイジャグラーV,454,"6,729",37,16,1/127.0,1/181.9,1/420.6
マイジャグラーV,455,"4,204",19,10,1/145.0,1/221.3,1/420.4
マイジャグラーV,456,"3,450",12,5,1/202.9,1/287.5,1/690.0
マイジャグラーV,465,"3,779",12,11,1/164.3,1/314.9,1/343.5
マイジャグラーV,466,"3,768",12,5,1/221.6,1/314.0,1/753.6
マイジャグラーV,467,"3,739",11,10,1/178.0,1/339.9,1/373.9
マイジャグラーV,468,"7,252",25,26,1/142.2,1/290.1,1/278.9
マイジャグラーV,469,"3,388",13,7,1/169.4,1/260.6,1/484.0
マイジャグラーV,470,"3,619",8,11,1/190.5,1/452.4,1/329.0
マイジャグラーV,471,"3,645",12,7,1/191.8,1/303.8,1/520.7
マイジャグラーV,472,"5,678",27,20,1/120.8,1/210.3,1/283.9
マイジャグラーV,473,"7,735",48,27,1/103.1,1/161.1,1/286.5
マイジャグラーV,474,"6,506",24,31,1/118.3,1/271.1,1/209.9
マイジャグラーV,475,"6,148",23,20,1/143.0,1/267.3,1/307.4
マイジャグラーV,476,"5,931",24,19,1/137.9,1/247.1,1/312.2
マイジャグラーV,477,"4,396",16,9,1/175.8,1/274.8,1/488.4
アイムジャグラーEX-TP,457,"3,423",9,11,1/171.2,1/380.3,1/311.2
アイムジャグラーEX-TP,458,"1,735",8,3,1/157.7,1/216.9,1/578.3
アイムジャグラーEX-TP,459,"3,997",18,7,1/159.9,1/222.1,1/571.0
アイムジャグラーEX-TP,460,"1,878",3,4,1/268.3,1/626.0,1/469.5
アイムジャグラーEX-TP,461,"3,707",15,8,1/161.2,1/247.1,1/463.4
アイムジャグラーEX-TP,462,"1,964",6,5,1/178.5,1/327.3,1/392.8
アイムジャグラーEX-TP,463,"2,974",11,9,1/148.7,1/270.4,1/330.4
アイムジャグラーEX-TP,464,"2,879",9,8,1/169.4,1/319.9,1/359.9
アイムジャグラーEX-TP,478,"3,987",15,8,1/173.3,1/265.8,1/498.4
アイムジャグラーEX-TP,479,"4,729",18,12,1/157.6,1/262.7,1/394.1
アイムジャグラーEX-TP,480,"2,767",8,5,1/212.8,1/345.9,1/553.4
アイムジャグラーEX-TP,481,"3,997",19,8,1/148.0,1/210.4,1/499.6
アイムジャグラーEX-TP,482,"3,118",14,7,1/148.5,1/222.7,1/445.4
アイムジャグラーEX-TP,483,"2,395",8,6,1/171.1,1/299.4,1/399.2
アイムジャグラーEX-TP,484,"1,710",1,2,1/570.0,1/1710.0,1/855.0
アイムジャグラーEX-TP,485,"5,223",18,17,1/149.2,1/290.2,1/307.2
アイムジャグラーEX-TP,486,"2,651",6,11,1/155.9,1/441.8,1/241.0
アイムジャグラーEX-TP,487,"2,757",6,9,1/183.8,1/459.5,1/306.3
アイムジャグラーEX-TP,488,"8,146",30,34,1/127.3,1/271.5,1/239.6
アイムジャグラーEX-TP,489,"5,259",24,16,1/131.5,1/219.1,1/328.7
アイムジャグラーEX-TP,490,"5,914",25,19,1/134.4,1/236.6,1/311.3
アイムジャグラーEX-TP,491,"1,908",7,1,1/238.5,1/272.6,1/1908.0
アイムジャグラーEX-TP,492,"1,574",4,5,1/174.9,1/393.5,1/314.8
アイムジャグラーEX-TP,493,"7,330",24,21,1/162.9,1/305.4,1/349.0
アイムジャグラーEX-TP,494,849,2,1,1/283.0,1/424.5,1/849.0
ゴーゴージャグラー3,540,"2,900",11,6,1/170.6,1/263.6,1/483.3
ゴーゴージャグラー3,541,"3,810",13,13,1/146.5,1/293.1,1/293.1
ゴーゴージャグラー3,542,"6,123",29,28,1/107.4,1/211.1,1/218.7
ゴーゴージャグラー3,543,"2,295",10,6,1/143.4,1/229.5,1/382.5
ゴーゴージャグラー3,544,"2,681",11,5,1/167.6,1/243.7,1/536.2
ゴーゴージャグラー3,545,"1,742",4,3,1/248.9,1/435.5,1/580.7
ゴーゴージャグラー3,546,"3,730",15,13,1/133.2,1/248.7,1/286.9
ゴーゴージャグラー3,547,"6,719",25,25,1/134.4,1/268.8,1/268.8
ゴーゴージャグラー3,548,"5,792",27,32,1/98.2,1/214.5,1/181.0
ゴーゴージャグラー3,549,"3,018",13,17,1/100.6,1/232.2,1/177.5
ゴーゴージャグラー3,550,"1,708",2,5,1/244.0,1/854.0,1/341.6
ゴーゴージャグラー3,551,"4,608",19,12,1/148.6,1/242.5,1/384.0
ゴーゴージャグラー3,552,"2,477",6,6,1/206.4,1/412.8,1/412.8
ゴーゴージャグラー3,553,"2,142",10,4,1/153.0,1/214.2,1/535.5
スマスロ北斗の拳,648,"5,205",44,13,1/91.3,1/118.3,1/400.4
スマスロ北斗の拳,649,"4,385",45,11,1/78.3,1/97.4,1/398.6
スマスロ北斗の拳,650,"1,082",9,1,1/108.2,1/120.2,1/1082.0
スマスロ北斗の拳,651,"4,971",53,9,1/80.2,1/93.8,1/552.3
スマスロ北斗の拳,652,"5,250",47,17,1/82.0,1/111.7,1/308.8
スマスロ北斗の拳,653,"1,714",35,3,1/45.1,1/49.0,1/571.3
スマスロ北斗の拳,654,"5,011",137,16,1/32.8,1/36.6,1/313.2
スマスロ北斗の拳,655,"4,533",43,11,1/83.9,1/105.4,1/412.1
スマスロ北斗の拳,656,"1,473",12,2,1/105.2,1/122.8,1/736.5
スマスロ北斗の拳,657,"7,239",76,22,1/73.9,1/95.2,1/329.0
スマスロ北斗の拳,658,"1,849",11,5,1/115.6,1/168.1,1/369.8
スマスロ北斗の拳,659,"2,626",15,5,1/131.3,1/175.1,1/525.2
スマスロ北斗の拳,660,"3,101",19,3,1/141.0,1/163.2,1/1033.7
スマスロ北斗の拳,661,"4,277",22,11,1/129.6,1/194.4,1/388.8
沖ドキ!GOLD‐30,526,"1,049",8,7,1/69.9,1/131.1,1/149.9
沖ドキ!GOLD‐30,527,"1,268",7,2,1/140.9,1/181.1,1/634.0
沖ドキ!GOLD‐30,528,"1,560",5,3,1/195.0,1/312.0,1/520.0
沖ドキ!GOLD‐30,529,"3,307",6,3,1/367.4,1/551.2,1/1102.3
沖ドキ!GOLD‐30,530,"4,540",13,15,1/162.1,1/349.2,1/302.7
沖ドキ!GOLD‐30,531,517,8,5,1/39.8,1/64.6,1/103.4
沖ドキ!GOLD‐30,532,830,6,1,1/118.6,1/138.3,1/830.0
沖ドキ!GOLD‐30,533,"2,627",9,2,1/238.8,1/291.9,1/1313.5
沖ドキ!GOLD‐30,534,386,6,2,1/48.2,1/64.3,1/193.0
沖ドキ!GOLD‐30,535,492,4,2,1/82.0,1/123.0,1/246.0
沖ドキ!GOLD‐30,536,"4,047",11,3,1/289.1,1/367.9,1/1349.0
沖ドキ!GOLD‐30,537,"2,293",14,13,1/84.9,1/163.8,1/176.4
沖ドキ!GOLD‐30,538,351,3,2,1/70.2,1/117.0,1/175.5
沖ドキ!GOLD‐30,539,"4,203",17,8,1/168.1,1/247.2,1/525.4
からくりサーカス,741,"1,592",22,4,1/61.2,1/72.4,1/398.0
からくりサーカス,742,"5,085",57,18,1/67.8,1/89.2,1/282.5
からくりサーカス,743,"4,518",52,12,1/70.6,1/86.9,1/376.5
からくりサーカス,744,"4,575",53,16,1/66.3,1/86.3,1/285.9
からくりサーカス,745,"2,198",19,6,1/87.9,1/115.7,1/366.3
からくりサーカス,746,"7,044",54,18,1/97.8,1/130.4,1/391.3
からくりサーカス,747,"5,194",76,19,1/54.7,1/68.3,1/273.4
からくりサーカス,748,"3,823",45,16,1/62.7,1/85.0,1/238.9
からくりサーカス,749,"3,437",25,9,1/101.1,1/137.5,1/381.9
からくりサーカス,750,"2,363",13,6,1/124.4,1/181.8,1/393.8
からくりサーカス,751,"4,026",43,15,1/69.4,1/93.6,1/268.4
モンキーターンV,685,"2,416",22,10,1/75.5,1/109.8,1/241.6
モンキーターンV,686,762,7,3,1/76.2,1/108.9,1/254.0
モンキーターンV,687,"3,392",27,10,1/91.7,1/125.6,1/339.2
モンキーターンV,688,"4,448",56,16,1/61.8,1/79.4,1/278.0
モンキーターンV,689,"4,854",53,18,1/68.4,1/91.6,1/269.7
モンキーターンV,690,"3,512",76,12,1/39.9,1/46.2,1/292.7
モンキーターンV,691,"2,098",11,6,1/123.4,1/190.7,1/349.7
モンキーターンV,692,"2,015",12,5,1/118.5,1/167.9,1/403.0
モンキーターンV,693,"3,982",43,14,1/69.9,1/92.6,1/284.4
甲鉄城のカバネリ,592,"2,432",15,6,1/115.8,1/162.1,1/405.3
甲鉄城のカバネリ,593,"2,076",19,8,1/76.9,1/109.3,1/259.5
甲鉄城のカバネリ,594,"4,218",34,19,1/79.6,1/124.1,1/222.0
甲鉄城のカバネリ,595,"4,426",72,35,1/41.4,1/61.5,1/126.5
甲鉄城のカバネリ,596,"5,808",76,42,1/49.2,1/76.4,1/138.3
甲鉄城のカバネリ,597,"5,405",76,36,1/48.3,1/71.1,1/150.1
甲鉄城のカバネリ,598,"2,130",31,8,1/54.6,1/68.7,1/266.2
甲鉄城のカバネリ,599,"2,096",22,10,1/65.5,1/95.3,1/209.6
甲鉄城のカバネリ,600,"1,335",15,2,1/78.5,1/89.0,1/667.5
