台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"4,844","+1,441",24,14,1/127.5,1/201.8,1/346.0
1002,130,-132,0,0,1/0.0,1/0.0,1/0.0
1003,"4,225",+79,13,20,1/128.0,1/325.0,1/211.2
1004,707,-809,0,1,1/707.0,1/0.0,1/707.0
1005,"3,845",+724,17,11,1/137.3,1/226.2,1/349.5
1006,"2,516","+1,559",14,10,1/104.8,1/179.7,1/251.6
1007,"1,400",-156,5,3,1/175.0,1/280.0,1/466.7
1008,"2,135",-50,8,5,1/164.2,1/266.9,1/427.0
1009,"2,176",-3,10,2,1/181.3,1/217.6,1/1088.0
1010,889,-209,3,1,1/222.2,1/296.3,1/889.0
1011,"4,872","+1,171",27,7,1/143.3,1/180.4,1/696.0
1012,"6,490","+1,465",31,16,1/138.1,1/209.4,1/405.6
1013,439,-432,0,1,1/439.0,1/0.0,1/439.0
1014,983,-350,3,1,1/245.8,1/327.7,1/983.0
1015,"4,719","+1,262",21,19,1/118.0,1/224.7,1/248.4
1016,504,-226,1,1,1/252.0,1/504.0,1/504.0
1017,"1,003",-168,4,1,1/200.6,1/250.8,1/1003.0
1018,"4,890",+15,17,18,1/139.7,1/287.6,1/271.7
1019,"5,214",+265,19,19,1/137.2,1/274.4,1/274.4
1020,993,-362,3,2,1/198.6,1/331.0,1/496.5
1021,"6,126",+594,25,22,1/130.3,1/245.0,1/278.5
1022,368,-326,0,1,1/368.0,1/0.0,1/368.0
1023,"2,243",+103,10,3,1/172.5,1/224.3,1/747.7
1024,651,-356,1,2,1/217.0,1/651.0,1/325.5
1025,"2,974",+409,10,14,1/123.9,1/297.4,1/212.4
1026,"5,361",+215,23,12,1/153.2,1/233.1,1/446.8
1027,"3,563","-1,441",11,4,1/237.5,1/323.9,1/890.8
1028,"1,779","+1,300",12,3,1/118.6,1/148.2,1/593.0
1029,"1,644",+21,7,4,1/149.5,1/234.9,1/411.0
1030,963,+174,3,5,1/120.4,1/321.0,1/192.6
1031,"4,643",+403,20,12,1/145.1,1/232.2,1/386.9
1032,"2,986",-568,9,9,1/165.9,1/331.8,1/331.8
1033,"3,111",+68,11,11,1/141.4,1/282.8,1/282.8
1034,"2,136",+521,12,2,1/152.6,1/178.0,1/1068.0
1035,449,-432,0,1,1/449.0,1/0.0,1/449.0
1036,"7,764",+91,29,27,1/138.6,1/267.7,1/287.6
1037,878,-726,0,2,1/439.0,1/0.0,1/439.0
1038,"1,334",-268,5,1,1/222.3,1/266.8,1/1334.0
1039,"1,371",-138,5,5,1/137.1,1/274.2,1/274.2
1040,"5,500",-338,19,17,1/152.8,1/289.5,1/323.5
1041,"1,280",-279,5,0,1/256.0,1/256.0,1/0.0
1042,"2,868",-303,10,5,1/191.2,1/286.8,1/573.6
1043,"2,523",+735,14,4,1/140.2,1/180.2,1/630.8
1044,"1,360",-221,4,3,1/194.3,1/340.0,1/453.3
1045,216,-268,0,0,1/0.0,1/0.0,1/0.0
1046,"6,983","+1,206",29,24,1/131.8,1/240.8,1/291.0
1047,"1,144","+1,253",10,3,1/88.0,1/114.4,1/381.3
1048,"2,625",-585,9,4,1/201.9,1/291.7,1/656.2
1049,"2,260","-1,135",3,7,1/226.0,1/753.3,1/322.9
1050,"2,888",+662,13,11,1/120.3,1/222.2,1/262.5
1069,"2,205","-1,124",4,6,1/220.5,1/551.2,1/367.5
1070,935,-303,3,1,1/233.8,1/311.7,1/935.0
1071,"1,382",-750,2,3,1/276.4,1/691.0,1/460.7
1072,"4,352","+1,053",21,13,1/128.0,1/207.2,1/334.8
1073,"4,456",-868,16,10,1/171.4,1/278.5,1/445.6
1074,"1,977",+397,10,2,1/164.8,1/197.7,1/988.5
1075,691,-544,1,1,1/345.5,1/691.0,1/691.0
1076,"4,691",-44,17,17,1/138.0,1/275.9,1/275.9
1077,297,-344,0,0,1/0.0,1/0.0,1/0.0
1078,"3,999",+959,20,11,1/129.0,1/199.9,1/363.5
1079,967,+126,4,2,1/161.2,1/241.8,1/483.5
1080,"3,036",-744,9,7,1/189.8,1/337.3,1/433.7
1081,"3,473",-679,12,5,1/204.3,1/289.4,1/694.6
1082,491,-603,0,0,1/0.0,1/0.0,1/0.0
1083,"1,710",-185,6,5,1/155.5,1/285.0,1/342.0
1084,"2,986","-1,171",8,7,1/199.1,1/373.2,1/426.6
1085,"1,384","-1,018",1,4,1/276.8,1/1384.0,1/346.0
1086,419,-256,1,1,1/209.5,1/419.0,1/419.0
1087,"9,123",-629,26,36,1/147.1,1/350.9,1/253.4
1088,"1,233",-62,5,3,1/154.1,1/246.6,1/411.0
1089,"2,144",-691,7,5,1/178.7,1/306.3,1/428.8
1090,"2,179",+303,10,5,1/145.3,1/217.9,1/435.8
1091,"3,832",+609,19,9,1/136.9,1/201.7,1/425.8
1092,810,-468,2,0,1/405.0,1/405.0,1/0.0
1093,"2,617","-1,618",5,2,1/373.9,1/523.4,1/1308.5
1094,"6,420",-735,18,24,1/152.9,1/356.7,1/267.5
1095,439,-562,0,1,1/439.0,1/0.0,1/439.0
1096,"2,084",-526,7,6,1/160.3,1/297.7,1/347.3
1097,261,-291,0,0,1/0.0,1/0.0,1/0.0
1098,"2,490",-174,9,6,1/166.0,1/276.7,1/415.0
1099,"5,942",-609,22,15,1/160.6,1/270.1,1/396.1
