台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"5,409",+38,21,13,1/159.1,1/257.6,1/416.1
1002,"8,144","+1,371",33,30,1/129.3,1/246.8,1/271.5
1003,"5,174",+347,21,14,1/147.8,1/246.4,1/369.6
1004,"9,410","+2,532",37,46,1/113.4,1/254.3,1/204.6
1005,"5,620",-462,18,14,1/175.6,1/312.2,1/401.4
1006,"4,921",-144,17,14,1/158.7,1/289.5,1/351.5
1007,"6,966",-456,26,17,1/162.0,1/267.9,1/409.8
1008,"4,494",+21,21,8,1/155.0,1/214.0,1/561.8
1009,"3,268",-32,14,5,1/172.0,1/233.4,1/653.6
1010,"7,452","+1,897",34,30,1/116.4,1/219.2,1/248.4
1011,"7,434",+782,32,18,1/148.7,1/232.3,1/413.0
1012,"6,885",+950,31,18,1/140.5,1/222.1,1/382.5
1013,"2,260","-1,735",3,3,1/376.7,1/753.3,1/753.3
1014,"7,428","+3,118",36,31,1/110.9,1/206.3,1/239.6
1015,"7,089",-9,23,27,1/141.8,1/308.2,1/262.6
1016,"3,653",-621,14,2,1/228.3,1/260.9,1/1826.5
1017,"5,471","-1,324",19,9,1/195.4,1/287.9,1/607.9
1018,"9,313","+3,956",44,44,1/105.8,1/211.7,1/211.7
1019,"8,387","+2,250",36,34,1/119.8,1/233.0,1/246.7
1020,"5,422",-371,17,17,1/159.5,1/318.9,1/318.9
1021,"8,438",+688,34,24,1/145.5,1/248.2,1/351.6
1022,"8,178","+4,132",43,32,1/109.0,1/190.2,1/255.6
1023,"4,378",+368,19,10,1/151.0,1/230.4,1/437.8
1024,"8,750","+1,826",36,30,1/132.6,1/243.1,1/291.7
1025,"6,653",-359,27,12,1/170.6,1/246.4,1/554.4
1026,"4,877",-879,15,12,1/180.6,1/325.1,1/406.4
1027,"8,548",+415,30,31,1/140.1,1/284.9,1/275.7
1028,"4,317",-885,14,8,1/196.2,1/308.4,1/539.6
1029,"6,533","+2,056",30,24,1/121.0,1/217.8,1/272.2
1030,"7,312","+2,056",30,33,1/116.1,1/243.7,1/221.6
1031,"3,226",-935,9,10,1/169.8,1/358.4,1/322.6
1032,"8,249",-244,31,17,1/171.9,1/266.1,1/485.2
1033,"7,841",+876,30,28,1/135.2,1/261.4,1/280.0
1034,"6,580",-700,25,14,1/168.7,1/263.2,1/470.0
1035,"8,326","+2,303",41,26,1/124.3,1/203.1,1/320.2
1036,"7,320",+359,30,21,1/143.5,1/244.0,1/348.6
1037,"8,924","+3,447",45,29,1/120.6,1/198.3,1/307.7
1038,"6,900",-276,23,22,1/153.3,1/300.0,1/313.6
1039,"7,461",+315,30,22,1/143.5,1/248.7,1/339.1
1040,"2,746",-903,8,4,1/228.8,1/343.2,1/686.5
1041,"6,406",+32,25,17,1/152.5,1/256.2,1/376.8
1042,"8,453","+1,032",34,33,1/126.2,1/248.6,1/256.2
1043,"4,482","-1,053",15,8,1/194.9,1/298.8,1/560.2
1044,"9,231","+6,362",48,52,1/92.3,1/192.3,1/177.5
1045,"8,509",-138,25,33,1/146.7,1/340.4,1/257.8
1046,"3,462",-162,15,5,1/173.1,1/230.8,1/692.4
1047,"5,877","-1,076",19,13,1/183.7,1/309.3,1/452.1
1048,"6,618",+385,28,13,1/161.4,1/236.4,1/509.1
1049,"7,651",-124,30,21,1/150.0,1/255.0,1/364.3
1050,"7,126",-309,27,18,1/158.4,1/263.9,1/395.9
1069,"6,131",-321,23,16,1/157.2,1/266.6,1/383.2
1070,"8,906","+4,288",42,45,1/102.4,1/212.0,1/197.9
1071,"9,352","+3,024",42,37,1/118.4,1/222.7,1/252.8
1072,"6,640",+297,26,19,1/147.6,1/255.4,1/349.5
1073,"7,306","+2,515",36,24,1/121.8,1/202.9,1/304.4
1074,"2,652","-1,029",8,3,1/241.1,1/331.5,1/884.0
1075,"5,811","-1,841",14,18,1/181.6,1/415.1,1/322.8
1076,"7,051","+2,179",36,14,1/141.0,1/195.9,1/503.6
1077,"8,930","+1,315",39,25,1/139.5,1/229.0,1/357.2
1078,"8,954","+1,759",41,28,1/129.8,1/218.4,1/319.8
1079,"6,560","+1,171",31,14,1/145.8,1/211.6,1/468.6
1080,"9,071","+2,929",39,40,1/114.8,1/232.6,1/226.8
1081,"8,222","+1,065",33,32,1/126.5,1/249.2,1/256.9
1082,"8,747","+1,335",34,34,1/128.6,1/257.3,1/257.3
1083,"2,746","-1,194",5,6,1/249.6,1/549.2,1/457.7
1084,"8,096",+168,31,21,1/155.7,1/261.2,1/385.5
1085,"7,766","+4,250",39,37,1/102.2,1/199.1,1/209.9
1086,"2,106",-791,6,4,1/210.6,1/351.0,1/526.5
1087,"7,603","+1,897",37,23,1/126.7,1/205.5,1/330.6
1088,"9,532","+1,597",41,29,1/136.2,1/232.5,1/328.7
1089,"5,938",+332,26,10,1/164.9,1/228.4,1/593.8
1090,"3,868",-432,13,8,1/184.2,1/297.5,1/483.5
1091,"8,336",-138,29,29,1/143.7,1/287.4,1/287.4
1092,"7,926","+2,162",32,38,1/113.2,1/247.7,1/208.6
1093,"4,926",-491,16,16,1/153.9,1/307.9,1/307.9
1094,"7,987",-962,25,25,1/159.7,1/319.5,1/319.5
1095,"2,730","-1,159",7,4,1/248.2,1/390.0,1/682.5
1096,"8,576","+1,632",38,27,1/131.9,1/225.7,1/317.6
1097,"3,065","-1,159",7,8,1/204.3,1/437.9,1/383.1
1098,"6,227","+1,368",26,22,1/129.7,1/239.5,1/283.0
1099,"7,637",+335,29,28,1/134.0,1/263.3,1/272.8
