台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"5,170",-738,19,12,1/166.8,1/272.1,1/430.8
1002,"5,433",-862,19,10,1/187.3,1/285.9,1/543.3
1003,"3,133","-1,124",9,6,1/208.9,1/348.1,1/522.2
1004,"7,776",-794,27,21,1/162.0,1/288.0,1/370.3
1005,"8,040",+250,30,24,1/148.9,1/268.0,1/335.0
1006,"6,109","+2,215",34,13,1/130.0,1/179.7,1/469.9
1007,"6,962",-524,23,19,1/165.8,1/302.7,1/366.4
1008,"8,235","+2,056",38,28,1/124.8,1/216.7,1/294.1
1009,"9,243","+2,444",40,32,1/128.4,1/231.1,1/288.8
1010,"8,516","+1,665",32,35,1/127.1,1/266.1,1/243.3
1011,"6,477",-65,25,16,1/158.0,1/259.1,1/404.8
1012,"4,263",-250,19,7,1/164.0,1/224.4,1/609.0
1013,"3,505","-1,756",9,7,1/219.1,1/389.4,1/500.7
1014,"7,747","+1,488",31,31,1/125.0,1/249.9,1/249.9
1015,"8,116","+1,915",39,23,1/130.9,1/208.1,1/352.9
1016,"8,282","+1,650",38,24,1/133.6,1/217.9,1/345.1
1017,"5,297",-159,23,8,1/170.9,1/230.3,1/662.1
1018,"8,237","+3,659",40,34,1/111.3,1/205.9,1/242.3
1019,"9,221","+2,144",36,42,1/118.2,1/256.1,1/219.5
1020,"6,672",+6,24,20,1/151.6,1/278.0,1/333.6
1021,"7,311","+1,135",32,24,1/130.6,1/228.5,1/304.6
1022,"8,297",-594,34,14,1/172.9,1/244.0,1/592.6
1023,"8,184","+4,191",43,32,1/109.1,1/190.3,1/255.8
1024,"5,711",+538,22,16,1/150.3,1/259.6,1/356.9
1025,"8,921","+2,012",37,37,1/120.6,1/241.1,1/241.1
1026,"7,469",+79,29,21,1/149.4,1/257.6,1/355.7
1027,"6,148",-509,23,12,1/175.7,1/267.3,1/512.3
1028,"4,413",-156,17,11,1/157.6,1/259.6,1/401.2
1029,"4,885","-1,947",9,16,1/195.4,1/542.8,1/305.3
1030,"5,473",+615,25,12,1/147.9,1/218.9,1/456.1
1031,"4,934",-291,19,13,1/154.2,1/259.7,1/379.5
1032,"5,747","-1,429",17,15,1/179.6,1/338.1,1/383.1
1033,"8,021",-29,26,32,1/138.3,1/308.5,1/250.7
1034,"8,768","+2,974",42,32,1/118.5,1/208.8,1/274.0
1035,"8,591","+3,541",43,30,1/117.7,1/199.8,1/286.4
1036,"9,227","+3,165",41,40,1/113.9,1/225.0,1/230.7
1037,"9,576","+6,774",51,48,1/96.7,1/187.8,1/199.5
1038,"7,816",-994,20,30,1/156.3,1/390.8,1/260.5
1039,"8,197","+2,779",35,38,1/112.3,1/234.2,1/215.7
1040,"7,736","+2,021",37,23,1/128.9,1/209.1,1/336.3
1041,"9,235","+2,356",39,37,1/121.5,1/236.8,1/249.6
1042,"8,512","+1,359",34,22,1/152.0,1/250.4,1/386.9
1043,"4,758",+109,21,10,1/153.5,1/226.6,1/475.8
1044,"6,520",+432,24,22,1/141.7,1/271.7,1/296.4
1045,"4,329","-1,324",12,12,1/180.4,1/360.8,1/360.8
1046,"8,061",-597,27,27,1/149.3,1/298.6,1/298.6
1047,"8,121","+1,147",32,28,1/135.3,1/253.8,1/290.0
1048,"4,880",-418,17,15,1/152.5,1/287.1,1/325.3
1049,"6,091","-2,144",17,14,1/196.5,1/358.3,1/435.1
1050,"6,104","-2,585",15,11,1/234.8,1/406.9,1/554.9
1069,"3,215",-256,12,3,1/214.3,1/267.9,1/1071.7
1070,"6,956",+226,25,23,1/144.9,1/278.2,1/302.4
1071,"4,259",-774,13,8,1/202.8,1/327.6,1/532.4
1072,"8,303",-491,28,27,1/151.0,1/296.5,1/307.5
1073,"6,872",+324,28,20,1/143.2,1/245.4,1/343.6
1074,"5,131",-285,19,15,1/150.9,1/270.1,1/342.1
1075,"7,503",-876,24,24,1/156.3,1/312.6,1/312.6
1076,"4,149","-1,806",11,2,1/319.2,1/377.2,1/2074.5
1077,"9,315","+4,191",44,42,1/108.3,1/211.7,1/221.8
1078,"8,739",-147,26,43,1/126.7,1/336.1,1/203.2
1079,"6,972",+688,27,25,1/134.1,1/258.2,1/278.9
1080,"8,498",+794,25,42,1/126.8,1/339.9,1/202.3
1081,"4,736","-2,126",11,9,1/236.8,1/430.5,1/526.2
1082,"6,093",+479,25,18,1/141.7,1/243.7,1/338.5
1083,"6,001",+900,30,8,1/157.9,1/200.0,1/750.1
1084,"7,424",-806,25,19,1/168.7,1/297.0,1/390.7
1085,"4,855","-1,629",14,9,1/211.1,1/346.8,1/539.4
1086,"7,069",+653,27,22,1/144.3,1/261.8,1/321.3
1087,"7,882",-18,30,22,1/151.6,1/262.7,1/358.3
1088,"9,358","+2,285",35,48,1/112.7,1/267.4,1/195.0
1089,"5,913",-291,22,16,1/155.6,1/268.8,1/369.6
1090,"8,134","+2,321",35,36,1/114.6,1/232.4,1/225.9
1091,"7,923",+582,33,23,1/141.5,1/240.1,1/344.5
1092,"7,316","+1,535",34,18,1/140.7,1/215.2,1/406.4
1093,"7,055",+924,28,19,1/150.1,1/252.0,1/371.3
1094,"7,970",-126,26,29,1/144.9,1/306.5,1/274.8
1095,"6,162",-450,22,18,1/154.1,1/280.1,1/342.3
1096,"4,830",-456,17,12,1/166.6,1/284.1,1/402.5
1097,"7,354",+465,31,17,1/153.2,1/237.2,1/432.6
1098,"4,666","-1,985",12,9,1/222.2,1/388.8,1/518.4
1099,"7,805",+829,32,21,1/147.3,1/243.9,1/371.7
