機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"1,904",+375,24,6,0,1/63.5,1/79.3,1/317.3,1/0.0
スマスロ北斗の拳,343,456,+595,9,1,0,1/45.6,1/50.7,1/456.0,1/0.0
スマスロ北斗の拳,344,"1,888","-1,182",11,4,0,1/125.9,1/171.6,1/472.0,1/0.0
スマスロ北斗の拳,345,29,-44,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,346,"2,568","-2,555",10,4,0,1/183.4,1/256.8,1/642.0,1/0.0
スマスロ北斗の拳,347,561,-263,4,1,0,1/112.2,1/140.2,1/561.0,1/0.0
スマスロ北斗の拳,348,"2,371","+1,045",33,8,0,1/57.8,1/71.8,1/296.4,1/0.0
スマスロ北斗の拳,349,554,-457,2,1,0,1/184.7,1/277.0,1/554.0,1/0.0
アイムジャグラーEX-TP,319,"4,543","-1,388",15,6,0,1/216.3,1/302.9,1/757.2,1/0.0
アイムジャグラーEX-TP,320,"4,872",+628,19,17,0,1/135.3,1/256.4,1/286.6,1/0.0
アイムジャグラーEX-TP,321,"6,160","+1,876",30,17,0,1/131.1,1/205.3,1/362.4,1/0.0
アイムジャグラーEX-TP,322,"2,908",-447,8,8,0,1/181.8,1/363.5,1/363.5,1/0.0
アイムジャグラーEX-TP,323,"2,631",-832,7,8,0,1/175.4,1/375.9,1/328.9,1/0.0
アイムジャグラーEX-TP,324,"3,970","+1,233",22,7,0,1/136.9,1/180.5,1/567.1,1/0.0
アイムジャグラーEX-TP,325,"4,201","-1,164",13,8,0,1/200.0,1/323.2,1/525.1,1/0.0
マイジャグラーV,313,"6,757",+618,30,15,0,1/150.2,1/225.2,1/450.5,1/0.0
マイジャグラーV,314,"4,274","-1,032",12,10,0,1/194.3,1/356.2,1/427.4,1/0.0
マイジャグラーV,315,"4,624",-926,15,10,0,1/185.0,1/308.3,1/462.4,1/0.0
マイジャグラーV,316,"3,159",-33,13,7,0,1/157.9,1/243.0,1/451.3,1/0.0
マイジャグラーV,317,"2,736","-1,132",6,7,0,1/210.5,1/456.0,1/390.9,1/0.0
マイジャグラーV,318,"2,257",-716,7,2,0,1/250.8,1/322.4,1/1128.5,1/0.0
ハッピージャグラーVIII,330,"2,681",+625,14,5,0,1/141.1,1/191.5,1/536.2,1/0.0
ハッピージャグラーVIII,331,"2,236",-520,6,8,0,1/159.7,1/372.7,1/279.5,1/0.0
ハッピージャグラーVIII,332,"4,835","-1,175",14,14,0,1/172.7,1/345.4,1/345.4,1/0.0
ハッピージャグラーVIII,333,"1,070",-440,3,2,0,1/214.0,1/356.7,1/535.0,1/0.0
ハナハナホウオウ～天翔～-30,425,115,-138,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,426,"1,157",+359,5,1,0,1/192.8,1/231.4,1/1157.0,1/0.0
ハナハナホウオウ～天翔～-30,427,98,-138,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,428,"4,146",+606,20,9,0,1/143.0,1/207.3,1/460.7,1/0.0
甲鉄城のカバネリ,399,"1,163",-239,0,2,7,1/129.2,1/0.0,1/581.5,1/166.1
甲鉄城のカバネリ,400,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,401,"5,648","+3,526",0,14,53,1/84.3,1/0.0,1/403.4,1/106.6
甲鉄城のカバネリ,402,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,336,"3,726",+670,19,5,0,1/155.2,1/196.1,1/745.2,1/0.0
ゴーゴージャグラー3,337,"2,097",-666,7,5,0,1/174.8,1/299.6,1/419.4,1/0.0
ゴーゴージャグラー3,338,"6,166",-174,27,14,0,1/150.4,1/228.4,1/440.4,1/0.0
ゴールデンカムイ,352,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,353,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,388,"1,165","-1,427",0,2,0,1/582.5,1/0.0,1/582.5,1/0.0
ゴッドイーター リザレクション,371,"2,329","+2,967",0,5,23,1/83.2,1/0.0,1/465.8,1/101.3
ゴッドイーター リザレクション,372,"4,433",-171,0,6,32,1/116.7,1/0.0,1/738.8,1/138.5
ゴッドイーター リザレクション,373,"3,168",+647,0,6,27,1/96.0,1/0.0,1/528.0,1/117.3
ファンキージャグラー2,339,"1,504",-835,3,2,0,1/300.8,1/501.3,1/752.0,1/0.0
ファンキージャグラー2,340,"1,594","-1,263",3,0,0,1/531.3,1/531.3,1/0.0,1/0.0
ファンキージャグラー2,341,"5,582","-1,100",17,17,0,1/164.2,1/328.4,1/328.4,1/0.0
ToLOVEるダークネス,374,"5,709",-737,41,0,17,1/98.4,1/139.2,1/0.0,1/335.8
ToLOVEるダークネス,375,"3,806","-1,007",22,0,10,1/118.9,1/173.0,1/0.0,1/380.6
サンダーVライトニング,422,792,+280,4,3,0,1/113.1,1/198.0,1/264.0,1/0.0
サンダーVライトニング,423,51,-94,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ジャグラーガールズ,334,"4,006",-642,11,16,0,1/148.4,1/364.2,1/250.4,1/0.0
ジャグラーガールズ,335,"2,234",-281,6,8,0,1/159.6,1/372.3,1/279.2,1/0.0
スマスロ真・北斗無双,350,"1,130",-789,7,0,3,1/113.0,1/161.4,1/0.0,1/376.7
スマスロ真・北斗無双,351,"2,661","+9,693",63,0,2,1/40.9,1/42.2,1/0.0,1/1330.5
ニューゲッターマウス,418,782,-92,3,2,0,1/156.4,1/260.7,1/391.0,1/0.0
ニューゲッターマウス,419,"2,526","+1,125",17,6,0,1/109.8,1/148.6,1/421.0,1/0.0
バジリスク絆2,414,1,-2,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク絆2,415,7,-14,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファミスタ回胴版!!,420,416,-275,0,4,0,1/104.0,1/0.0,1/104.0,1/0.0
ファミスタ回胴版!!,421,"1,063",+47,4,2,0,1/177.2,1/265.8,1/531.5,1/0.0
ペルソナ5,397,"3,121",+732,20,0,36,1/55.7,1/156.1,1/0.0,1/86.7
ペルソナ5,398,30,-70,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
モンキーターンV,369,"4,375",-702,0,9,29,1/115.1,1/0.0,1/486.1,1/150.9
モンキーターンV,370,"4,467","-2,122",0,10,22,1/139.6,1/0.0,1/446.7,1/203.0
戦国乙女4 戦乱に閃く炯眼の軍師,365,238,-375,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,366,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,363,"2,744","-2,369",0,7,14,1/130.7,1/0.0,1/392.0,1/196.0
戦姫絶唱シンフォギア 正義の歌,364,"3,472","-1,910",0,8,28,1/96.4,1/0.0,1/434.0,1/124.0
押忍！番長4,404,"3,553",-37,0,4,21,1/142.1,1/0.0,1/888.2,1/169.2
押忍！番長4,405,"3,784","-1,799",0,3,15,1/210.2,1/0.0,1/1261.3,1/252.3
新鬼武者2,395,558,-200,0,0,4,1/139.5,1/0.0,1/0.0,1/139.5
新鬼武者2,396,13,-27,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,326,"3,658","-1,186",19,7,0,1/140.7,1/192.5,1/522.6,1/0.0
沖ドキ!GOLD,327,"1,262",+319,10,3,0,1/97.1,1/126.2,1/420.7,1/0.0
炎炎ノ消防隊,393,"1,310","+2,131",0,3,7,1/131.0,1/0.0,1/436.7,1/187.1
