台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"6,445",-774,22,21,1/149.9,1/293.0,1/306.9
1002,"7,134","+1,288",33,16,1/145.6,1/216.2,1/445.9
1003,"7,261","+2,956",38,25,1/115.3,1/191.1,1/290.4
1004,931,+9,4,1,1/186.2,1/232.8,1/931.0
1005,"1,836","-1,100",4,3,1/262.3,1/459.0,1/612.0
1006,"5,457","+1,382",27,11,1/143.6,1/202.1,1/496.1
1007,"1,645",-479,5,1,1/274.2,1/329.0,1/1645.0
1008,"3,075","-1,147",9,6,1/205.0,1/341.7,1/512.5
1009,"5,825",+109,23,12,1/166.4,1/253.3,1/485.4
1010,"1,829",-826,5,3,1/228.6,1/365.8,1/609.7
1011,"8,083","+3,871",37,39,1/106.4,1/218.5,1/207.3
1012,"6,746",+324,26,19,1/149.9,1/259.5,1/355.1
1013,"6,721",-256,24,20,1/152.8,1/280.0,1/336.1
1014,"2,976",-491,9,8,1/175.1,1/330.7,1/372.0
1015,"5,066",-503,16,15,1/163.4,1/316.6,1/337.7
1016,"1,123",-297,3,2,1/224.6,1/374.3,1/561.5
1017,"3,028",-791,8,9,1/178.1,1/378.5,1/336.4
1018,"2,795",-756,5,12,1/164.4,1/559.0,1/232.9
1019,"2,272",-350,8,5,1/174.8,1/284.0,1/454.4
1020,"6,318",-394,22,19,1/154.1,1/287.2,1/332.5
1021,"1,003",-168,4,1,1/200.6,1/250.8,1/1003.0
1022,"8,537",+274,30,32,1/137.7,1/284.6,1/266.8
1023,"4,252",+732,19,11,1/141.7,1/223.8,1/386.5
1024,"5,453",+571,25,9,1/160.4,1/218.1,1/605.9
1025,"6,271",+503,26,19,1/139.4,1/241.2,1/330.1
1026,"4,987",-915,14,15,1/172.0,1/356.2,1/332.5
1027,"5,059",-774,17,10,1/187.4,1/297.6,1/505.9
1028,805,-785,0,2,1/402.5,1/0.0,1/402.5
1029,"8,711",+832,34,32,1/132.0,1/256.2,1/272.2
1030,"6,310",-524,21,20,1/153.9,1/300.5,1/315.5
1031,"3,604",-250,14,8,1/163.8,1/257.4,1/450.5
1032,"4,267",-524,14,10,1/177.8,1/304.8,1/426.7
1033,"3,041",+215,12,7,1/160.1,1/253.4,1/434.4
1034,"3,573",-591,10,11,1/170.1,1/357.3,1/324.8
1035,"7,095",+38,28,15,1/165.0,1/253.4,1/473.0
1036,"1,842",+921,11,4,1/122.8,1/167.5,1/460.5
1037,"6,214",-203,23,15,1/163.5,1/270.2,1/414.3
1038,"6,223",-665,16,25,1/151.8,1/388.9,1/248.9
1039,"2,295",-197,9,4,1/176.5,1/255.0,1/573.8
1040,"3,486",-856,10,9,1/183.5,1/348.6,1/387.3
1041,"8,074",-924,24,27,1/158.3,1/336.4,1/299.0
1042,"2,655",-138,9,6,1/177.0,1/295.0,1/442.5
1043,"8,334",+559,32,24,1/148.8,1/260.4,1/347.2
1044,"3,596",+3,16,5,1/171.2,1/224.8,1/719.2
1045,"7,444",-500,30,15,1/165.4,1/248.1,1/496.3
1046,"2,426","-1,371",4,5,1/269.6,1/606.5,1/485.2
1047,"4,307",+168,15,15,1/143.6,1/287.1,1/287.1
1048,"6,214",-150,21,23,1/141.2,1/295.9,1/270.2
1049,"6,271","+1,174",31,14,1/139.4,1/202.3,1/447.9
1050,"2,428",-515,9,2,1/220.7,1/269.8,1/1214.0
1069,"7,600",+526,34,18,1/146.2,1/223.5,1/422.2
1070,"2,106",+44,10,4,1/150.4,1/210.6,1/526.5
1071,"2,522","+1,418",16,5,1/120.1,1/157.6,1/504.4
1072,"6,791","-2,815",11,24,1/194.0,1/617.4,1/283.0
1073,"4,696",-415,16,14,1/156.5,1/293.5,1/335.4
1074,"3,318",+85,12,9,1/158.0,1/276.5,1/368.7
1075,"2,193","-1,171",5,4,1/243.7,1/438.6,1/548.2
1076,"4,498",-53,17,15,1/140.6,1/264.6,1/299.9
1077,"2,700","-1,265",5,11,1/168.8,1/540.0,1/245.5
1078,"7,533",+821,32,23,1/137.0,1/235.4,1/327.5
1079,"1,777",+562,9,3,1/148.1,1/197.4,1/592.3
1080,"4,082",+332,15,15,1/136.1,1/272.1,1/272.1
1081,"4,793",+921,25,6,1/154.6,1/191.7,1/798.8
1082,"3,706","-1,076",10,6,1/231.6,1/370.6,1/617.7
1083,"1,149",-915,1,2,1/383.0,1/1149.0,1/574.5
1084,"2,837",-947,7,6,1/218.2,1/405.3,1/472.8
1085,"5,638",-703,19,14,1/170.8,1/296.7,1/402.7
1086,"8,315","+1,712",32,36,1/122.3,1/259.8,1/231.0
1087,"5,979","+2,215",30,22,1/115.0,1/199.3,1/271.8
1088,"4,804",-347,18,11,1/165.7,1/266.9,1/436.7
1089,"1,313",-679,2,4,1/218.8,1/656.5,1/328.2
1090,"5,051","+1,829",29,11,1/126.3,1/174.2,1/459.2
1091,"1,183",-721,2,2,1/295.8,1/591.5,1/591.5
1092,"4,250",+159,19,9,1/151.8,1/223.7,1/472.2
1093,"5,331",-350,20,11,1/172.0,1/266.6,1/484.6
1094,"7,757",-76,30,20,1/155.1,1/258.6,1/387.9
1095,"1,232",-556,2,3,1/246.4,1/616.0,1/410.7
1096,"1,458",-809,3,2,1/291.6,1/486.0,1/729.0
1097,970,-456,2,2,1/242.5,1/485.0,1/485.0
1098,"5,429",-785,17,18,1/155.1,1/319.4,1/301.6
1099,"2,326",-959,6,3,1/258.4,1/387.7,1/775.3
