機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"6,098",22,15,1/164.8,1/277.2,1/406.5
マイジャグラーV,445,"3,404",13,5,1/189.1,1/261.8,1/680.8
マイジャグラーV,446,"6,133",28,12,1/153.3,1/219.0,1/511.1
マイジャグラーV,447,"5,579",28,12,1/139.5,1/199.2,1/464.9
マイジャグラーV,448,"6,624",32,15,1/140.9,1/207.0,1/441.6
マイジャグラーV,449,"6,137",36,12,1/127.9,1/170.5,1/511.4
マイジャグラーV,450,"4,491",20,5,1/179.6,1/224.6,1/898.2
マイジャグラーV,451,"7,276",36,29,1/111.9,1/202.1,1/250.9
マイジャグラーV,452,"4,688",11,14,1/187.5,1/426.2,1/334.9
マイジャグラーV,453,"5,846",21,18,1/149.9,1/278.4,1/324.8
マイジャグラーV,454,"5,588",31,22,1/105.4,1/180.3,1/254.0
マイジャグラーV,455,"2,703",9,8,1/159.0,1/300.3,1/337.9
マイジャグラーV,456,"4,212",11,13,1/175.5,1/382.9,1/324.0
マイジャグラーV,465,"4,015",14,9,1/174.6,1/286.8,1/446.1
マイジャグラーV,466,"5,597",18,13,1/180.5,1/310.9,1/430.5
マイジャグラーV,467,"2,437",7,5,1/203.1,1/348.1,1/487.4
マイジャグラーV,468,"4,982",17,22,1/127.7,1/293.1,1/226.5
マイジャグラーV,469,"2,744",9,6,1/182.9,1/304.9,1/457.3
マイジャグラーV,470,"4,055",10,11,1/193.1,1/405.5,1/368.6
マイジャグラーV,471,"4,193",11,12,1/182.3,1/381.2,1/349.4
マイジャグラーV,472,"2,933",8,6,1/209.5,1/366.6,1/488.8
マイジャグラーV,473,"3,719",11,9,1/185.9,1/338.1,1/413.2
マイジャグラーV,474,"6,297",30,17,1/134.0,1/209.9,1/370.4
マイジャグラーV,475,"3,990",17,10,1/147.8,1/234.7,1/399.0
マイジャグラーV,476,"4,089",12,13,1/163.6,1/340.8,1/314.5
マイジャグラーV,477,"7,090",29,18,1/150.9,1/244.5,1/393.9
アイムジャグラーEX-TP,457,"1,741",3,5,1/217.6,1/580.3,1/348.2
アイムジャグラーEX-TP,458,"1,900",11,0,1/172.7,1/172.7,1/0.0
アイムジャグラーEX-TP,459,"2,775",10,2,1/231.2,1/277.5,1/1387.5
アイムジャグラーEX-TP,460,"1,467",2,4,1/244.5,1/733.5,1/366.8
アイムジャグラーEX-TP,461,"4,042",22,14,1/112.3,1/183.7,1/288.7
アイムジャグラーEX-TP,462,"2,280",11,1,1/190.0,1/207.3,1/2280.0
アイムジャグラーEX-TP,463,"1,538",7,2,1/170.9,1/219.7,1/769.0
