台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"3,137","-1,912",5,4,1/348.6,1/627.4,1/784.2
1002,"1,315",-909,3,0,1/438.3,1/438.3,1/0.0
1003,"2,017",-126,7,5,1/168.1,1/288.1,1/403.4
1004,"5,421","+1,088",24,14,1/142.7,1/225.9,1/387.2
1005,681,-321,1,1,1/340.5,1/681.0,1/681.0
1006,"2,791",-438,9,7,1/174.4,1/310.1,1/398.7
1007,"1,234",-891,2,2,1/308.5,1/617.0,1/617.0
1008,"2,218",-279,7,5,1/184.8,1/316.9,1/443.6
1009,744,-591,0,2,1/372.0,1/0.0,1/372.0
1010,"5,236","+1,771",23,22,1/116.4,1/227.7,1/238.0
1011,"6,904","+2,091",36,16,1/132.8,1/191.8,1/431.5
1012,"4,787",+124,20,12,1/149.6,1/239.3,1/398.9
1013,957,-309,4,0,1/239.2,1/239.2,1/0.0
1014,"1,441","-1,053",2,4,1/240.2,1/720.5,1/360.2
1015,"1,519",-774,3,3,1/253.2,1/506.3,1/506.3
1016,"4,021",+197,16,11,1/148.9,1/251.3,1/365.5
1017,"3,125",-321,11,7,1/173.6,1/284.1,1/446.4
1018,"2,037",-756,3,7,1/203.7,1/679.0,1/291.0
1019,"2,727",-62,11,6,1/160.4,1/247.9,1/454.5
1020,"2,553",+688,14,5,1/134.4,1/182.4,1/510.6
1021,"3,149","-1,171",8,7,1/209.9,1/393.6,1/449.9
1022,"5,786","-1,218",18,13,1/186.6,1/321.4,1/445.1
1023,991,-338,3,2,1/198.2,1/330.3,1/495.5
1024,"1,002",-762,1,1,1/501.0,1/1002.0,1/1002.0
1025,"6,305",+476,24,20,1/143.3,1/262.7,1/315.2
1026,781,-362,2,0,1/390.5,1/390.5,1/0.0
1027,"3,072",+656,13,12,1/122.9,1/236.3,1/256.0
1028,"1,593",-521,5,3,1/199.1,1/318.6,1/531.0
1029,971,-403,2,3,1/194.2,1/485.5,1/323.7
1030,"6,975","+2,585",37,20,1/122.4,1/188.5,1/348.8
1031,"1,240",-838,1,5,1/206.7,1/1240.0,1/248.0
1032,"5,004",+409,19,17,1/139.0,1/263.4,1/294.4
1033,"3,511",-709,9,10,1/184.8,1/390.1,1/351.1
1034,"2,130",-850,5,5,1/213.0,1/426.0,1/426.0
1035,"3,359",+44,14,9,1/146.0,1/239.9,1/373.2
1036,"2,218",-791,6,6,1/184.8,1/369.7,1/369.7
1037,"1,304",-715,3,3,1/217.3,1/434.7,1/434.7
1038,"4,439","-1,159",13,9,1/201.8,1/341.5,1/493.2
1039,"1,093",-526,2,1,1/364.3,1/546.5,1/1093.0
1040,"3,294",+771,15,9,1/137.2,1/219.6,1/366.0
1041,"2,985",-285,10,7,1/175.6,1/298.5,1/426.4
1042,"4,867","+2,938",31,14,1/108.2,1/157.0,1/347.6
1043,139,-238,0,0,1/0.0,1/0.0,1/0.0
1044,"5,771",+197,22,18,1/144.3,1/262.3,1/320.6
1045,"1,030",-426,3,1,1/257.5,1/343.3,1/1030.0
1046,"2,493",-674,6,6,1/207.8,1/415.5,1/415.5
1047,"1,411",-138,7,1,1/176.4,1/201.6,1/1411.0
1048,"1,631","-1,429",0,5,1/326.2,1/0.0,1/326.2
1049,"5,863",+53,19,21,1/146.6,1/308.6,1/279.2
1050,"4,499",+379,19,13,1/140.6,1/236.8,1/346.1
1069,"2,892",-709,8,8,1/180.8,1/361.5,1/361.5
1070,"2,686",-262,9,7,1/167.9,1/298.4,1/383.7
1071,"5,867","+1,041",26,21,1/124.8,1/225.7,1/279.4
1072,"1,299",-562,5,0,1/259.8,1/259.8,1/0.0
1073,"2,452",-462,7,7,1/175.1,1/350.3,1/350.3
1074,"3,810",-991,9,11,1/190.5,1/423.3,1/346.4
1075,"3,210",+712,13,13,1/123.5,1/246.9,1/246.9
1076,"6,186",+218,25,17,1/147.3,1/247.4,1/363.9
1077,"6,770",+324,28,18,1/147.2,1/241.8,1/376.1
1078,"4,177",+347,14,18,1/130.5,1/298.4,1/232.1
1079,"1,074",-503,2,1,1/358.0,1/537.0,1/1074.0
1080,"5,627",-865,20,14,1/165.5,1/281.4,1/401.9
1081,"7,107","+1,332",31,20,1/139.4,1/229.3,1/355.4
1082,423,-279,1,0,1/423.0,1/423.0,1/0.0
1083,"1,037",-168,4,1,1/207.4,1/259.2,1/1037.0
1084,"6,143","+1,421",31,16,1/130.7,1/198.2,1/383.9
1085,"4,796",+324,20,12,1/149.9,1/239.8,1/399.7
1086,546,-656,0,1,1/546.0,1/0.0,1/546.0
1087,"3,353",+3,10,13,1/145.8,1/335.3,1/257.9
1088,"3,836",-615,12,12,1/159.8,1/319.7,1/319.7
1089,"2,277",-250,7,8,1/151.8,1/325.3,1/284.6
1090,"6,786",-385,23,23,1/147.5,1/295.0,1/295.0
1091,616,-474,1,1,1/308.0,1/616.0,1/616.0
1092,"5,127",+18,19,10,1/176.8,1/269.8,1/512.7
1093,"2,858",-9,11,9,1/142.9,1/259.8,1/317.6
1094,"5,924",-679,18,20,1/155.9,1/329.1,1/296.2
1095,"5,174","+1,241",28,10,1/136.2,1/184.8,1/517.4
1096,"2,010",-591,6,5,1/182.7,1/335.0,1/402.0
1097,"1,315","-1,253",0,2,1/657.5,1/0.0,1/657.5
1098,"4,486",+124,18,8,1/172.5,1/249.2,1/560.8
1099,"7,823",+300,31,26,1/137.2,1/252.4,1/300.9
