機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"3,777",+151,40,10,0,1/75.5,1/94.4,1/377.7,1/0.0
スマスロ北斗の拳,343,"1,165",-180,10,4,0,1/83.2,1/116.5,1/291.2,1/0.0
スマスロ北斗の拳,344,"1,228",-890,7,2,0,1/136.4,1/175.4,1/614.0,1/0.0
スマスロ北斗の拳,345,669,-99,6,2,0,1/83.6,1/111.5,1/334.5,1/0.0
スマスロ北斗の拳,346,"1,100",+587,15,4,0,1/57.9,1/73.3,1/275.0,1/0.0
スマスロ北斗の拳,347,"1,445",-552,12,3,0,1/96.3,1/120.4,1/481.7,1/0.0
スマスロ北斗の拳,348,"1,148",+413,18,2,0,1/57.4,1/63.8,1/574.0,1/0.0
スマスロ北斗の拳,349,"1,576",+331,20,6,0,1/60.6,1/78.8,1/262.7,1/0.0
アイムジャグラーEX-TP,319,"3,706","-2,163",5,11,0,1/231.6,1/741.2,1/336.9,1/0.0
アイムジャグラーEX-TP,320,"6,012",+942,25,19,0,1/136.6,1/240.5,1/316.4,1/0.0
アイムジャグラーEX-TP,321,"2,268","-1,756",4,5,0,1/252.0,1/567.0,1/453.6,1/0.0
アイムジャグラーEX-TP,322,"3,666",-157,13,8,0,1/174.6,1/282.0,1/458.2,1/0.0
アイムジャグラーEX-TP,323,"5,995",+547,22,21,0,1/139.4,1/272.5,1/285.5,1/0.0
アイムジャグラーEX-TP,324,959,-459,3,1,0,1/239.8,1/319.7,1/959.0,1/0.0
アイムジャグラーEX-TP,325,"4,993",-378,17,12,0,1/172.2,1/293.7,1/416.1,1/0.0
マイジャグラーV,313,"3,174",-58,14,4,0,1/176.3,1/226.7,1/793.5,1/0.0
マイジャグラーV,314,"3,389",+238,15,5,0,1/169.4,1/225.9,1/677.8,1/0.0
マイジャグラーV,315,"5,275",+221,21,14,0,1/150.7,1/251.2,1/376.8,1/0.0
マイジャグラーV,316,"5,408",+337,23,11,0,1/159.1,1/235.1,1/491.6,1/0.0
マイジャグラーV,317,"2,822",+17,11,4,0,1/188.1,1/256.5,1/705.5,1/0.0
マイジャグラーV,318,"4,468",-477,15,13,0,1/159.6,1/297.9,1/343.7,1/0.0
ハッピージャグラーVIII,326,"2,717",-308,10,6,0,1/169.8,1/271.7,1/452.8,1/0.0
ハッピージャグラーVIII,327,"1,056",-680,2,1,0,1/352.0,1/528.0,1/1056.0,1/0.0
ハッピージャグラーVIII,328,"4,359","+1,384",24,12,0,1/121.1,1/181.6,1/363.2,1/0.0
ハッピージャグラーVIII,329,"2,027",-64,8,4,0,1/168.9,1/253.4,1/506.8,1/0.0
ハッピージャグラーVIII,330,"1,959",-17,7,5,0,1/163.2,1/279.9,1/391.8,1/0.0
