機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"3,209",+618,14,9,1/139.5,1/229.2,1/356.6
マイジャグラーV,1002,"5,694",+656,23,20,1/132.4,1/247.6,1/284.7
マイジャグラーV,1003,"1,745",-362,6,3,1/193.9,1/290.8,1/581.7
マイジャグラーV,1004,831,-479,2,0,1/415.5,1/415.5,1/0.0
マイジャグラーV,1005,412,-221,1,1,1/206.0,1/412.0,1/412.0
マイジャグラーV,1006,"6,162","+2,356",32,17,1/125.8,1/192.6,1/362.5
マイジャグラーV,1007,729,-74,3,1,1/182.2,1/243.0,1/729.0
マイジャグラーV,1008,"3,221",-291,10,11,1/153.4,1/322.1,1/292.8
マイジャグラーV,1009,"2,689",+241,13,4,1/158.2,1/206.8,1/672.2
マイジャグラーV,1010,"6,106",-132,22,16,1/160.7,1/277.5,1/381.6
マイジャグラーV,1011,"5,805",+947,26,19,1/129.0,1/223.3,1/305.5
マイジャグラーV,1012,"1,182",-274,4,3,1/168.9,1/295.5,1/394.0
マイジャグラーV,1013,"8,023",+29,30,23,1/151.4,1/267.4,1/348.8
マイジャグラーV,1014,366,-226,0,1,1/366.0,1/0.0,1/366.0
マイジャグラーV,1015,"3,390",-688,12,6,1/188.3,1/282.5,1/565.0
マイジャグラーV,1016,"1,985",+421,10,4,1/141.8,1/198.5,1/496.2
マイジャグラーV,1017,"5,407",+53,21,15,1/150.2,1/257.5,1/360.5
マイジャグラーV,1018,"3,927",+503,16,12,1/140.2,1/245.4,1/327.2
マイジャグラーV,1019,"2,691",-303,10,5,1/179.4,1/269.1,1/538.2
マイジャグラーV,1020,"2,516",-415,6,10,1/157.2,1/419.3,1/251.6
マイジャグラーV,1021,"2,083",-156,9,1,1/208.3,1/231.4,1/2083.0
マイジャグラーV,1022,"6,594","+1,229",30,19,1/134.6,1/219.8,1/347.1
マイジャグラーV,1023,594,-644,0,0,1/0.0,1/0.0,1/0.0
