台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"7,920",+403,30,26,1/141.4,1/264.0,1/304.6
1002,"5,181","-2,409",12,10,1/235.5,1/431.8,1/518.1
1003,"4,412","-1,276",12,8,1/220.6,1/367.7,1/551.5
1004,"7,933",-321,28,24,1/152.6,1/283.3,1/330.5
1005,"5,306",-862,16,18,1/156.1,1/331.6,1/294.8
1006,"5,818",-347,20,20,1/145.4,1/290.9,1/290.9
1007,"7,901",+332,29,23,1/151.9,1/272.4,1/343.5
1008,"5,291","-1,135",17,13,1/176.4,1/311.2,1/407.0
1009,"6,496","+1,229",27,22,1/132.6,1/240.6,1/295.3
1010,"6,442",-462,24,18,1/153.4,1/268.4,1/357.9
1011,"7,433","-2,638",19,17,1/206.5,1/391.2,1/437.2
1012,"3,887","-1,347",8,12,1/194.3,1/485.9,1/323.9
1013,"8,355",+29,33,22,1/151.9,1/253.2,1/379.8
1014,"3,961","-1,371",10,10,1/198.1,1/396.1,1/396.1
1015,"4,221","-1,135",12,9,1/201.0,1/351.8,1/469.0
1016,"8,407","+4,515",43,37,1/105.1,1/195.5,1/227.2
1017,"7,175",+324,27,24,1/140.7,1/265.7,1/299.0
1018,"6,146",+794,30,9,1/157.6,1/204.9,1/682.9
1019,"3,755","-1,206",10,8,1/208.6,1/375.5,1/469.4
1020,"7,897","+1,650",38,20,1/136.2,1/207.8,1/394.9
1021,"7,081","-1,006",25,19,1/160.9,1/283.2,1/372.7
1022,"4,589",-818,15,11,1/176.5,1/305.9,1/417.2
1023,"6,897","+2,091",35,16,1/135.2,1/197.1,1/431.1
1024,"3,578",-232,14,6,1/178.9,1/255.6,1/596.3
1025,"8,674",-700,27,33,1/144.6,1/321.3,1/262.8
1026,"7,094",+526,29,20,1/144.8,1/244.6,1/354.7
1027,"8,214","+2,126",38,30,1/120.8,1/216.2,1/273.8
1028,"8,904","+3,376",41,38,1/112.7,1/217.2,1/234.3
1029,"3,151","-1,018",9,8,1/185.4,1/350.1,1/393.9
1030,"7,511",-888,24,23,1/159.8,1/313.0,1/326.6
1031,"9,091",-935,28,35,1/144.3,1/324.7,1/259.7
1032,"7,262","+3,376",44,16,1/121.0,1/165.0,1/453.9
1033,"5,820","-1,371",18,16,1/171.2,1/323.3,1/363.8
1034,"7,366",+159,29,19,1/153.5,1/254.0,1/387.7
1035,"5,801",-203,22,16,1/152.7,1/263.7,1/362.6
1036,"9,401","+4,074",43,46,1/105.6,1/218.6,1/204.4
1037,"8,096","+1,985",38,24,1/130.6,1/213.1,1/337.3
1038,"3,167","-1,300",8,5,1/243.6,1/395.9,1/633.4
1039,"6,997","+1,618",33,19,1/134.6,1/212.0,1/368.3
1040,"8,138",-956,26,22,1/169.5,1/313.0,1/369.9
1041,"6,885","+1,076",31,20,1/135.0,1/222.1,1/344.2
1042,"5,800","-1,300",17,18,1/165.7,1/341.2,1/322.2
1043,"4,381",-744,13,12,1/175.2,1/337.0,1/365.1
1044,"2,832","-1,029",7,7,1/202.3,1/404.6,1/404.6
1045,"7,474",-382,27,20,1/159.0,1/276.8,1/373.7
1046,"6,906","-2,162",20,14,1/203.1,1/345.3,1/493.3
1047,"2,654",-735,9,4,1/204.2,1/294.9,1/663.5
1048,"8,555",-191,31,27,1/147.5,1/276.0,1/316.9
1049,"8,119","+3,024",39,39,1/104.1,1/208.2,1/208.2
1050,"4,457",-382,17,9,1/171.4,1/262.2,1/495.2
1069,"5,469",-503,20,13,1/165.7,1/273.4,1/420.7
1070,"5,921",+171,25,12,1/160.0,1/236.8,1/493.4
1071,"7,886",-124,28,24,1/151.7,1/281.6,1/328.6
1072,"7,223",+538,30,20,1/144.5,1/240.8,1/361.1
1073,"5,667","-1,429",17,12,1/195.4,1/333.4,1/472.2
1074,"7,951",+394,32,21,1/150.0,1/248.5,1/378.6
1075,"9,373","+1,774",42,28,1/133.9,1/223.2,1/334.8
1076,"8,192","+1,544",34,24,1/141.2,1/240.9,1/341.3
1077,"5,369",-879,21,9,1/179.0,1/255.7,1/596.6
1078,"4,613","-1,476",13,10,1/200.6,1/354.8,1/461.3
1079,"5,895",+544,20,27,1/125.4,1/294.8,1/218.3
1080,"6,963","+1,300",28,31,1/118.0,1/248.7,1/224.6
1081,"4,174","-1,371",11,7,1/231.9,1/379.5,1/596.3
1082,"6,878",-135,25,14,1/176.4,1/275.1,1/491.3
1083,"3,379",-782,12,4,1/211.2,1/281.6,1/844.8
1084,"4,923","-1,147",15,8,1/214.0,1/328.2,1/615.4
1085,"8,269",-821,27,27,1/153.1,1/306.3,1/306.3
1086,"4,355","-2,356",9,10,1/229.2,1/483.9,1/435.5
1087,"4,326",+218,19,6,1/173.0,1/227.7,1/721.0
1088,"7,561",+712,32,20,1/145.4,1/236.3,1/378.1
1089,"4,702",-100,18,13,1/151.7,1/261.2,1/361.7
1090,"5,460",-650,20,14,1/160.6,1/273.0,1/390.0
1091,"5,297","-1,265",17,11,1/189.2,1/311.6,1/481.5
1092,"5,545",+944,24,17,1/135.2,1/231.0,1/326.2
1093,"7,416",+159,28,23,1/145.4,1/264.9,1/322.4
1094,"6,961",+947,32,13,1/154.7,1/217.5,1/535.5
1095,"3,636","-1,771",7,8,1/242.4,1/519.4,1/454.5
1096,"8,796","+2,532",39,35,1/118.9,1/225.5,1/251.3
1097,"7,699",+947,32,25,1/135.1,1/240.6,1/308.0
1098,"4,672",-829,14,12,1/179.7,1/333.7,1/389.3
1099,"6,784",+374,25,21,1/147.5,1/271.4,1/323.0
