機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"5,798",21,18,1/148.7,1/276.1,1/322.1
マイジャグラーV,445,"3,579",8,9,1/210.5,1/447.4,1/397.7
マイジャグラーV,446,"3,448",13,11,1/143.7,1/265.2,1/313.5
マイジャグラーV,447,"5,688",15,23,1/149.7,1/379.2,1/247.3
マイジャグラーV,448,"5,952",26,19,1/132.3,1/228.9,1/313.3
マイジャグラーV,449,"4,177",14,11,1/167.1,1/298.4,1/379.7
マイジャグラーV,450,"4,654",9,18,1/172.4,1/517.1,1/258.6
マイジャグラーV,451,"5,185",18,15,1/157.1,1/288.1,1/345.7
マイジャグラーV,452,"4,600",19,8,1/170.4,1/242.1,1/575.0
マイジャグラーV,453,"6,000",25,13,1/157.9,1/240.0,1/461.5
マイジャグラーV,454,"3,670",17,4,1/174.8,1/215.9,1/917.5
マイジャグラーV,455,"7,191",41,22,1/114.1,1/175.4,1/326.9
マイジャグラーV,456,"2,657",5,4,1/295.2,1/531.4,1/664.2
マイジャグラーV,465,"2,007",5,4,1/223.0,1/401.4,1/501.8
マイジャグラーV,466,"3,770",8,14,1/171.4,1/471.2,1/269.3
マイジャグラーV,467,"4,227",11,9,1/211.3,1/384.3,1/469.7
マイジャグラーV,468,"6,127",27,16,1/142.5,1/226.9,1/382.9
マイジャグラーV,469,"4,930",17,9,1/189.6,1/290.0,1/547.8
マイジャグラーV,470,"3,023",6,5,1/274.8,1/503.8,1/604.6
マイジャグラーV,471,"5,487",16,18,1/161.4,1/342.9,1/304.8
マイジャグラーV,472,"4,002",18,4,1/181.9,1/222.3,1/1000.5
マイジャグラーV,473,"1,976",6,4,1/197.6,1/329.3,1/494.0
マイジャグラーV,474,"5,765",25,15,1/144.1,1/230.6,1/384.3
マイジャグラーV,475,"5,252",22,13,1/150.1,1/238.7,1/404.0
マイジャグラーV,476,"6,886",29,19,1/143.5,1/237.4,1/362.4
マイジャグラーV,477,"5,151",15,15,1/171.7,1/343.4,1/343.4
アイムジャグラーEX-TP,457,"2,191",6,5,1/199.2,1/365.2,1/438.2
アイムジャグラーEX-TP,458,"1,454",5,0,1/290.8,1/290.8,1/0.0
アイムジャグラーEX-TP,459,"3,840",20,10,1/128.0,1/192.0,1/384.0
アイムジャグラーEX-TP,460,"4,942",14,13,1/183.0,1/353.0,1/380.2
アイムジャグラーEX-TP,461,"4,490",13,7,1/224.5,1/345.4,1/641.4
アイムジャグラーEX-TP,462,"2,821",9,6,1/188.1,1/313.4,1/470.2
